"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. PATRICK J KENNEDY","2010","2010Q1","OTHER SERVICES","26,328.36","26,328.36"
"HON. PATRICK J KENNEDY","2010","2010Q1","SUPPLIES AND MATERIALS","5,068.02","5,068.02"
"HON. PATRICK J KENNEDY","2010","2010Q1","EQUIPMENT","1,184.84","1,184.84"
"HON. DALE E KILDEE","2010","2010Q1","FRANKED MAIL","1,074.90","1,074.90"
"HON. DALE E KILDEE","2010","2010Q1","PERSONNEL COMPENSATION","315,616.78","315,616.78"
"HON. DALE E KILDEE","2010","2010Q1","TRAVEL","31.65","31.65"
"HON. DALE E KILDEE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","14,837.10","14,837.10"
"HON. DALE E KILDEE","2010","2010Q1","PRINTING AND REPRODUCTION","857.00","857.00"
"HON. DALE E KILDEE","2010","2010Q1","OTHER SERVICES","6,612.00","6,612.00"
"HON. DALE E KILDEE","2010","2010Q1","SUPPLIES AND MATERIALS","1,909.27","1,909.27"
"HON. DALE E KILDEE","2010","2010Q1","EQUIPMENT","1,351.56","1,351.56"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","FRANKED MAIL","120.24","120.24"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","PERSONNEL COMPENSATION","289,155.29","289,155.29"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","TRAVEL","7,619.99","7,619.99"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,579.25","21,579.25"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","PRINTING AND REPRODUCTION","309.10","309.10"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","OTHER SERVICES","1,666.35","1,666.35"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","SUPPLIES AND MATERIALS","4,512.05","4,512.05"
"HON. CAROLYN C. KILPATRICK","2010","2010Q1","EQUIPMENT","1,014.00","1,014.00"
"HON. MARY JO KILROY","2010","2010Q1","FRANKED MAIL","21,534.78","21,534.78"
"HON. MARY JO KILROY","2010","2010Q1","PERSONNEL COMPENSATION","205,341.13","205,341.13"
"HON. MARY JO KILROY","2010","2010Q1","TRAVEL","7,102.24","7,102.24"
"HON. MARY JO KILROY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","16,208.13","16,208.13"
"HON. MARY JO KILROY","2010","2010Q1","PRINTING AND REPRODUCTION","46,959.53","46,959.53"
"HON. MARY JO KILROY","2010","2010Q1","OTHER SERVICES","6,612.70","6,612.70"
"HON. MARY JO KILROY","2010","2010Q1","SUPPLIES AND MATERIALS","11,514.09","11,514.09"
"HON. MARY JO KILROY","2010","2010Q1","EQUIPMENT","1,014.72","1,014.72"
"HON. RON KIND","2010","2010Q1","FRANKED MAIL","480.78","480.78"
"HON. RON KIND","2010","2010Q1","PERSONNEL COMPENSATION","225,755.57","225,755.57"
"HON. RON KIND","2010","2010Q1","TRAVEL","8,436.43","8,436.43"
"HON. RON KIND","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","16,830.61","16,830.61"
"HON. RON KIND","2010","2010Q1","PRINTING AND REPRODUCTION","200.79","200.79"
"HON. RON KIND","2010","2010Q1","OTHER SERVICES","9,999.00","9,999.00"
"HON. RON KIND","2010","2010Q1","SUPPLIES AND MATERIALS","27,737.48","27,737.48"
"HON. RON KIND","2010","2010Q1","EQUIPMENT","660.75","660.75"
"HON. PETER T KING","2010","2010Q1","FRANKED MAIL","3,606.49","3,606.49"
"HON. PETER T KING","2010","2010Q1","PERSONNEL COMPENSATION","180,739.22","180,739.22"
"HON. PETER T KING","2010","2010Q1","TRAVEL","2,220.77","2,220.77"
"HON. PETER T KING","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","19,497.63","19,497.63"
"HON. PETER T KING","2010","2010Q1","PRINTING AND REPRODUCTION","129.00","129.00"
"HON. PETER T KING","2010","2010Q1","OTHER SERVICES","13,225.00","13,225.00"
"HON. PETER T KING","2010","2010Q1","SUPPLIES AND MATERIALS","6,563.58","6,563.58"
"HON. PETER T KING","2010","2010Q1","EQUIPMENT","2,269.23","2,269.23"
"HON. STEVE KING","2010","2010Q1","FRANKED MAIL","4,442.34","4,442.34"
"HON. STEVE KING","2010","2010Q1","PERSONNEL COMPENSATION","195,628.35","195,628.35"
"HON. STEVE KING","2010","2010Q1","TRAVEL","15,752.16","15,752.16"
"HON. STEVE KING","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","15,245.96","15,245.96"
"HON. STEVE KING","2010","2010Q1","PRINTING AND REPRODUCTION","100.85","100.85"
"HON. STEVE KING","2010","2010Q1","OTHER SERVICES","7,234.50","7,234.50"
"HON. STEVE KING","2010","2010Q1","SUPPLIES AND MATERIALS","2,095.17","2,095.17"
"HON. STEVE KING","2010","2010Q1","EQUIPMENT","2,002.20","2,002.20"
"HON. JACK KINGSTON","2010","2010Q1","FRANKED MAIL","1,573.79","1,573.79"
"HON. JACK KINGSTON","2010","2010Q1","PERSONNEL COMPENSATION","200,836.87","200,836.87"
"HON. JACK KINGSTON","2010","2010Q1","TRAVEL","19,408.43","19,408.43"
"HON. JACK KINGSTON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,139.50","23,139.50"
"HON. JACK KINGSTON","2010","2010Q1","PRINTING AND REPRODUCTION","472.13","472.13"
"HON. JACK KINGSTON","2010","2010Q1","OTHER SERVICES","14,502.42","14,502.42"
"HON. JACK KINGSTON","2010","2010Q1","SUPPLIES AND MATERIALS","4,169.32","4,169.32"
"HON. JACK KINGSTON","2010","2010Q1","EQUIPMENT","708.99","708.99"
"HON. MARK STEVEN KIRK","2010","2010Q1","FRANKED MAIL","561.18","561.18"
"HON. MARK STEVEN KIRK","2010","2010Q1","PERSONNEL COMPENSATION","212,277.90","212,277.90"
"HON. MARK STEVEN KIRK","2010","2010Q1","TRAVEL","2,157.05","2,157.05"
"HON. MARK STEVEN KIRK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","33,188.68","33,188.68"
"HON. MARK STEVEN KIRK","2010","2010Q1","PRINTING AND REPRODUCTION","92.35","92.35"
"HON. MARK STEVEN KIRK","2010","2010Q1","OTHER SERVICES","17,667.00","17,667.00"
"HON. MARK STEVEN KIRK","2010","2010Q1","SUPPLIES AND MATERIALS","3,364.39","3,364.39"
"HON. MARK STEVEN KIRK","2010","2010Q1","EQUIPMENT","600.00","600.00"
"HON. ANN KIRKPATRICK","2010","2010Q1","FRANKED MAIL","3,379.87","3,379.87"
"HON. ANN KIRKPATRICK","2010","2010Q1","PERSONNEL COMPENSATION","208,541.99","208,541.99"
"HON. ANN KIRKPATRICK","2010","2010Q1","TRAVEL","14,301.15","14,301.15"
"HON. ANN KIRKPATRICK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","22,990.06","22,990.06"
"HON. ANN KIRKPATRICK","2010","2010Q1","PRINTING AND REPRODUCTION","12,168.15","12,168.15"
"HON. ANN KIRKPATRICK","2010","2010Q1","OTHER SERVICES","9,423.06","9,423.06"
"HON. ANN KIRKPATRICK","2010","2010Q1","SUPPLIES AND MATERIALS","5,345.22","5,345.22"
"HON. ANN KIRKPATRICK","2010","2010Q1","EQUIPMENT","2,260.88","2,260.88"
"HON. LARRY KISSELL","2010","2010Q1","FRANKED MAIL","74,925.43","74,925.43"
"HON. LARRY KISSELL","2010","2010Q1","PERSONNEL COMPENSATION","204,802.34","204,802.34"
"HON. LARRY KISSELL","2010","2010Q1","TRAVEL","5,567.20","5,567.20"
"HON. LARRY KISSELL","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","27,355.17","27,355.17"
"HON. LARRY KISSELL","2010","2010Q1","PRINTING AND REPRODUCTION","34,111.00","34,111.00"
"HON. LARRY KISSELL","2010","2010Q1","OTHER SERVICES","10,759.41","10,759.41"
"HON. LARRY KISSELL","2010","2010Q1","SUPPLIES AND MATERIALS","3,221.62","3,221.62"
"HON. LARRY KISSELL","2010","2010Q1","EQUIPMENT","494.01","494.01"
"HON. RON KLEIN","2010","2010Q1","FRANKED MAIL","15,056.28","15,056.28"
"HON. RON KLEIN","2010","2010Q1","PERSONNEL COMPENSATION","218,544.52","218,544.52"
"HON. RON KLEIN","2010","2010Q1","TRAVEL","6,117.41","6,117.41"
"HON. RON KLEIN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","20,732.31","20,732.31"
"HON. RON KLEIN","2010","2010Q1","PRINTING AND REPRODUCTION","190.00","190.00"
"HON. RON KLEIN","2010","2010Q1","OTHER SERVICES","11,195.30","11,195.30"
"HON. RON KLEIN","2010","2010Q1","SUPPLIES AND MATERIALS","4,175.32","4,175.32"
"HON. RON KLEIN","2010","2010Q1","EQUIPMENT","345.00","345.00"
"HON. JOHN KLINE","2010","2010Q1","FRANKED MAIL","11,847.81","11,847.81"
"HON. JOHN KLINE","2010","2010Q1","PERSONNEL COMPENSATION","212,936.87","212,936.87"
"HON. JOHN KLINE","2010","2010Q1","TRAVEL","12,781.82","12,781.82"
"HON. JOHN KLINE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,338.88","18,338.88"
"HON. JOHN KLINE","2010","2010Q1","PRINTING AND REPRODUCTION","189.10","189.10"
"HON. JOHN KLINE","2010","2010Q1","OTHER SERVICES","15,231.00","15,231.00"
"HON. JOHN KLINE","2010","2010Q1","SUPPLIES AND MATERIALS","5,167.57","5,167.57"
"HON. JOHN KLINE","2010","2010Q1","EQUIPMENT","100.19","100.19"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","FRANKED MAIL","20,235.94","20,235.94"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","PERSONNEL COMPENSATION","216,511.25","216,511.25"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","TRAVEL","12,023.46","12,023.46"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","9,164.55","9,164.55"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","PRINTING AND REPRODUCTION","110.15","110.15"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","OTHER SERVICES","7,042.63","7,042.63"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","SUPPLIES AND MATERIALS","2,308.06","2,308.06"
"HON. SUZANNE M. KOSMAS","2010","2010Q1","EQUIPMENT","3,517.83","3,517.83"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","FRANKED MAIL","512.85","512.85"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","PERSONNEL COMPENSATION","214,377.87","214,377.87"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","TRAVEL","4,885.70","4,885.70"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,106.70","23,106.70"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","PRINTING AND REPRODUCTION","395.20","395.20"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","OTHER SERVICES","9,966.63","9,966.63"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","SUPPLIES AND MATERIALS","15,701.82","15,701.82"
"HON. FRANK KRATOVIL JR.","2010","2010Q1","EQUIPMENT","3,215.85","3,215.85"
"HON. DENNIS J. KUCINICH","2010","2010Q1","FRANKED MAIL","39,692.96","39,692.96"
"HON. DENNIS J. KUCINICH","2010","2010Q1","PERSONNEL COMPENSATION","293,843.80","293,843.80"
"HON. DENNIS J. KUCINICH","2010","2010Q1","TRAVEL","2,546.04","2,546.04"
"HON. DENNIS J. KUCINICH","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","25,470.02","25,470.02"
"HON. DENNIS J. KUCINICH","2010","2010Q1","PRINTING AND REPRODUCTION","14,640.20","14,640.20"
"HON. DENNIS J. KUCINICH","2010","2010Q1","OTHER SERVICES","7,311.66","7,311.66"
"HON. DENNIS J. KUCINICH","2010","2010Q1","SUPPLIES AND MATERIALS","4,834.37","4,834.37"
"HON. DENNIS J. KUCINICH","2010","2010Q1","EQUIPMENT","1,139.09","1,139.09"
"HON. DOUG LAMBORN","2010","2010Q1","FRANKED MAIL","1,098.00","1,098.00"
"HON. DOUG LAMBORN","2010","2010Q1","PERSONNEL COMPENSATION","220,669.09","220,669.09"
"HON. DOUG LAMBORN","2010","2010Q1","TRAVEL","4,386.04","4,386.04"
"HON. DOUG LAMBORN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,595.48","18,595.48"
"HON. DOUG LAMBORN","2010","2010Q1","PRINTING AND REPRODUCTION","187.95","187.95"
"HON. DOUG LAMBORN","2010","2010Q1","OTHER SERVICES","14,439.00","14,439.00"
"HON. DOUG LAMBORN","2010","2010Q1","SUPPLIES AND MATERIALS","3,452.25","3,452.25"
"HON. DOUG LAMBORN","2010","2010Q1","EQUIPMENT","22,857.34","22,857.34"
"HON. LEONARD LANCE","2010","2010Q1","FRANKED MAIL","20,321.78","20,321.78"
"HON. LEONARD LANCE","2010","2010Q1","PERSONNEL COMPENSATION","202,919.47","202,919.47"
"HON. LEONARD LANCE","2010","2010Q1","TRAVEL","3,799.79","3,799.79"
"HON. LEONARD LANCE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","45,891.23","45,891.23"
"HON. LEONARD LANCE","2010","2010Q1","PRINTING AND REPRODUCTION","44,525.65","44,525.65"
"HON. LEONARD LANCE","2010","2010Q1","OTHER SERVICES","11,352.63","11,352.63"
"HON. LEONARD LANCE","2010","2010Q1","SUPPLIES AND MATERIALS","5,603.53","5,603.53"
"HON. LEONARD LANCE","2010","2010Q1","EQUIPMENT","1,009.77","1,009.77"
"HON. JAMES R. LANGEVIN","2010","2010Q1","FRANKED MAIL","154.72","154.72"
"HON. JAMES R. LANGEVIN","2010","2010Q1","PERSONNEL COMPENSATION","246,172.42","246,172.42"
"HON. JAMES R. LANGEVIN","2010","2010Q1","TRAVEL","6,325.79","6,325.79"
"HON. JAMES R. LANGEVIN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","27,066.03","27,066.03"
"HON. JAMES R. LANGEVIN","2010","2010Q1","PRINTING AND REPRODUCTION","93.60","93.60"
"HON. JAMES R. LANGEVIN","2010","2010Q1","OTHER SERVICES","11,202.50","11,202.50"
"HON. JAMES R. LANGEVIN","2010","2010Q1","SUPPLIES AND MATERIALS","3,285.06","3,285.06"
"HON. JAMES R. LANGEVIN","2010","2010Q1","EQUIPMENT","975.23","975.23"
"HON. RICK LARSEN","2010","2010Q1","FRANKED MAIL","217.06","217.06"
"HON. RICK LARSEN","2010","2010Q1","PERSONNEL COMPENSATION","206,861.23","206,861.23"
"HON. RICK LARSEN","2010","2010Q1","TRAVEL","10,623.90","10,623.90"
"HON. RICK LARSEN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","20,829.84","20,829.84"
"HON. RICK LARSEN","2010","2010Q1","PRINTING AND REPRODUCTION","33.50","33.50"
"HON. RICK LARSEN","2010","2010Q1","OTHER SERVICES","11,008.00","11,008.00"
"HON. RICK LARSEN","2010","2010Q1","SUPPLIES AND MATERIALS","1,723.78","1,723.78"
"HON. RICK LARSEN","2010","2010Q1","EQUIPMENT","441.00","441.00"
"HON. JOHN B. LARSON","2010","2010Q1","FRANKED MAIL","225.14","225.14"
"HON. JOHN B. LARSON","2010","2010Q1","PERSONNEL COMPENSATION","232,849.04","232,849.04"
"HON. JOHN B. LARSON","2010","2010Q1","TRAVEL","12,639.30","12,639.30"
"HON. JOHN B. LARSON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","24,516.16","24,516.16"
"HON. JOHN B. LARSON","2010","2010Q1","PRINTING AND REPRODUCTION","672.10","672.10"
"HON. JOHN B. LARSON","2010","2010Q1","OTHER SERVICES","11,379.50","11,379.50"
"HON. JOHN B. LARSON","2010","2010Q1","SUPPLIES AND MATERIALS","14,987.25","14,987.25"
"HON. JOHN B. LARSON","2010","2010Q1","EQUIPMENT","1,253.25","1,253.25"
"HON. TOM LATHAM","2010","2010Q1","FRANKED MAIL","39,423.49","39,423.49"
"HON. TOM LATHAM","2010","2010Q1","PERSONNEL COMPENSATION","211,800.56","211,800.56"
"HON. TOM LATHAM","2010","2010Q1","TRAVEL","7,348.09","7,348.09"
"HON. TOM LATHAM","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","28,747.65","28,747.65"
"HON. TOM LATHAM","2010","2010Q1","PRINTING AND REPRODUCTION","27,458.82","27,458.82"
"HON. TOM LATHAM","2010","2010Q1","OTHER SERVICES","10,391.55","10,391.55"
"HON. TOM LATHAM","2010","2010Q1","SUPPLIES AND MATERIALS","5,036.64","5,036.64"
"HON. TOM LATHAM","2010","2010Q1","EQUIPMENT","1,589.91","1,589.91"
"HON. STEVE C LATOURETTE","2010","2010Q1","FRANKED MAIL","796.24","796.24"
"HON. STEVE C LATOURETTE","2010","2010Q1","PERSONNEL COMPENSATION","237,772.07","237,772.07"
"HON. STEVE C LATOURETTE","2010","2010Q1","TRAVEL","3,804.01","3,804.01"
"HON. STEVE C LATOURETTE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,814.01","18,814.01"
"HON. STEVE C LATOURETTE","2010","2010Q1","PRINTING AND REPRODUCTION","98.00","98.00"
"HON. STEVE C LATOURETTE","2010","2010Q1","OTHER SERVICES","10,595.00","10,595.00"
"HON. STEVE C LATOURETTE","2010","2010Q1","SUPPLIES AND MATERIALS","4,561.22","4,561.22"
"HON. STEVE C LATOURETTE","2010","2010Q1","EQUIPMENT","974.00","974.00"
"HON. ROBERT E. LATTA","2010","2010Q1","FRANKED MAIL","46,669.70","46,669.70"
"HON. ROBERT E. LATTA","2010","2010Q1","PERSONNEL COMPENSATION","190,985.96","190,985.96"
"HON. ROBERT E. LATTA","2010","2010Q1","TRAVEL","5,352.34","5,352.34"
"HON. ROBERT E. LATTA","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","19,879.79","19,879.79"
"HON. ROBERT E. LATTA","2010","2010Q1","PRINTING AND REPRODUCTION","288.65","288.65"
"HON. ROBERT E. LATTA","2010","2010Q1","OTHER SERVICES","6,042.00","6,042.00"
"HON. ROBERT E. LATTA","2010","2010Q1","SUPPLIES AND MATERIALS","4,677.93","4,677.93"
"HON. ROBERT E. LATTA","2010","2010Q1","EQUIPMENT","1,431.16","1,431.16"
"HON. BARBARA LEE","2010","2010Q1","FRANKED MAIL","294.14","294.14"
"HON. BARBARA LEE","2010","2010Q1","PERSONNEL COMPENSATION","226,452.31","226,452.31"
"HON. BARBARA LEE","2010","2010Q1","TRAVEL","3,819.30","3,819.30"
"HON. BARBARA LEE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","42,126.14","42,126.14"
"HON. BARBARA LEE","2010","2010Q1","PRINTING AND REPRODUCTION","542.50","542.50"
"HON. BARBARA LEE","2010","2010Q1","OTHER SERVICES","10,871.28","10,871.28"
"HON. BARBARA LEE","2010","2010Q1","SUPPLIES AND MATERIALS","8,639.85","8,639.85"
"HON. BARBARA LEE","2010","2010Q1","EQUIPMENT","2,384.25","2,384.25"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","FRANKED MAIL","1,768.54","1,768.54"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","PERSONNEL COMPENSATION","200,934.35","200,934.35"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","TRAVEL","8,312.23","8,312.23"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,546.70","23,546.70"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","PRINTING AND REPRODUCTION","84.90","84.90"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","OTHER SERVICES","6,207.63","6,207.63"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","SUPPLIES AND MATERIALS","2,344.60","2,344.60"
"HON. CHRISTOPHER J. LEE","2010","2010Q1","EQUIPMENT","652.17","652.17"
"HON. SANDER M LEVIN","2010","2010Q1","FRANKED MAIL","524.30","524.30"
"HON. SANDER M LEVIN","2010","2010Q1","PERSONNEL COMPENSATION","254,335.31","254,335.31"
"HON. SANDER M LEVIN","2010","2010Q1","TRAVEL","5,736.08","5,736.08"
"HON. SANDER M LEVIN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,563.17","18,563.17"
"HON. SANDER M LEVIN","2010","2010Q1","PRINTING AND REPRODUCTION","6.50","6.50"
"HON. SANDER M LEVIN","2010","2010Q1","OTHER SERVICES","8,227.59","8,227.59"
"HON. SANDER M LEVIN","2010","2010Q1","SUPPLIES AND MATERIALS","3,151.52","3,151.52"
"HON. SANDER M LEVIN","2010","2010Q1","EQUIPMENT","566.98","566.98"
"HON. JERRY LEWIS","2010","2010Q1","FRANKED MAIL","296.09","296.09"
"HON. JERRY LEWIS","2010","2010Q1","PERSONNEL COMPENSATION","238,531.69","238,531.69"
"HON. JERRY LEWIS","2010","2010Q1","TRAVEL","6,480.45","6,480.45"
"HON. JERRY LEWIS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","17,055.46","17,055.46"
"HON. JERRY LEWIS","2010","2010Q1","PRINTING AND REPRODUCTION","24.60","24.60"
"HON. JERRY LEWIS","2010","2010Q1","OTHER SERVICES","9,967.50","9,967.50"
"HON. JERRY LEWIS","2010","2010Q1","SUPPLIES AND MATERIALS","5,437.31","5,437.31"
"HON. JERRY LEWIS","2010","2010Q1","EQUIPMENT","678.51","678.51"
"HON. JOHN LEWIS","2010","2010Q1","FRANKED MAIL","163.27","163.27"
"HON. JOHN LEWIS","2010","2010Q1","PERSONNEL COMPENSATION","235,510.87","235,510.87"
"HON. JOHN LEWIS","2010","2010Q1","TRAVEL","8,217.09","8,217.09"
"HON. JOHN LEWIS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","31,834.53","31,834.53"
"HON. JOHN LEWIS","2010","2010Q1","PRINTING AND REPRODUCTION","118.45","118.45"
"HON. JOHN LEWIS","2010","2010Q1","OTHER SERVICES","11,388.00","11,388.00"
"HON. JOHN LEWIS","2010","2010Q1","SUPPLIES AND MATERIALS","9,656.97","9,656.97"
"HON. JOHN LEWIS","2010","2010Q1","EQUIPMENT","4,471.18","4,471.18"
"HON. JOHN LINDER","2010","2010Q1","FRANKED MAIL","489.99","489.99"
"HON. JOHN LINDER","2010","2010Q1","PERSONNEL COMPENSATION","215,149.39","215,149.39"
"HON. JOHN LINDER","2010","2010Q1","TRAVEL","2,377.80","2,377.80"
"HON. JOHN LINDER","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","8,152.39","8,152.39"
"HON. JOHN LINDER","2010","2010Q1","PRINTING AND REPRODUCTION","79.80","79.80"
"HON. JOHN LINDER","2010","2010Q1","OTHER SERVICES","6,852.00","6,852.00"
"HON. JOHN LINDER","2010","2010Q1","SUPPLIES AND MATERIALS","428.88","428.88"
"HON. JOHN LINDER","2010","2010Q1","EQUIPMENT","912.57","912.57"
"HON. DANIEL LIPINSKI","2010","2010Q1","FRANKED MAIL","918.07","918.07"
"HON. DANIEL LIPINSKI","2010","2010Q1","PERSONNEL COMPENSATION","229,241.65","229,241.65"
"HON. DANIEL LIPINSKI","2010","2010Q1","TRAVEL","3,994.24","3,994.24"
"HON. DANIEL LIPINSKI","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","29,740.01","29,740.01"
"HON. DANIEL LIPINSKI","2010","2010Q1","PRINTING AND REPRODUCTION","224.30","224.30"
"HON. DANIEL LIPINSKI","2010","2010Q1","OTHER SERVICES","7,891.46","7,891.46"
"HON. DANIEL LIPINSKI","2010","2010Q1","SUPPLIES AND MATERIALS","6,940.25","6,940.25"
"HON. DANIEL LIPINSKI","2010","2010Q1","EQUIPMENT","807.03","807.03"
"HON. FRANK A LOBIONDO","2010","2010Q1","FRANKED MAIL","397.07","397.07"
"HON. FRANK A LOBIONDO","2010","2010Q1","PERSONNEL COMPENSATION","239,309.45","239,309.45"
"HON. FRANK A LOBIONDO","2010","2010Q1","TRAVEL","2,125.47","2,125.47"
"HON. FRANK A LOBIONDO","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","13,988.57","13,988.57"
"HON. FRANK A LOBIONDO","2010","2010Q1","PRINTING AND REPRODUCTION","243.80","243.80"
"HON. FRANK A LOBIONDO","2010","2010Q1","OTHER SERVICES","10,562.26","10,562.26"
"HON. FRANK A LOBIONDO","2010","2010Q1","SUPPLIES AND MATERIALS","3,119.13","3,119.13"
"HON. FRANK A LOBIONDO","2010","2010Q1","EQUIPMENT","566.93","566.93"
"HON. DAVID LOEBSACK","2010","2010Q1","FRANKED MAIL","549.05","549.05"
"HON. DAVID LOEBSACK","2010","2010Q1","PERSONNEL COMPENSATION","211,611.82","211,611.82"
"HON. DAVID LOEBSACK","2010","2010Q1","TRAVEL","16,741.63","16,741.63"
"HON. DAVID LOEBSACK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","17,060.30","17,060.30"
"HON. DAVID LOEBSACK","2010","2010Q1","PRINTING AND REPRODUCTION","127.50","127.50"
"HON. DAVID LOEBSACK","2010","2010Q1","OTHER SERVICES","8,058.00","8,058.00"
"HON. DAVID LOEBSACK","2010","2010Q1","SUPPLIES AND MATERIALS","12,840.64","12,840.64"
"HON. DAVID LOEBSACK","2010","2010Q1","EQUIPMENT","721.26","721.26"
"HON. ZOE LOFGREN","2010","2010Q1","FRANKED MAIL","533.79","533.79"
"HON. ZOE LOFGREN","2010","2010Q1","PERSONNEL COMPENSATION","279,258.75","279,258.75"
"HON. ZOE LOFGREN","2010","2010Q1","TRAVEL","5,513.45","5,513.45"
"HON. ZOE LOFGREN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,251.82","21,251.82"
"HON. ZOE LOFGREN","2010","2010Q1","PRINTING AND REPRODUCTION","31.90","31.90"
"HON. ZOE LOFGREN","2010","2010Q1","OTHER SERVICES","7,842.00","7,842.00"
"HON. ZOE LOFGREN","2010","2010Q1","SUPPLIES AND MATERIALS","4,222.32","4,222.32"
"HON. ZOE LOFGREN","2010","2010Q1","EQUIPMENT","934.74","934.74"
"HON. NITA M LOWEY","2010","2010Q1","FRANKED MAIL","714.27","714.27"
"HON. NITA M LOWEY","2010","2010Q1","PERSONNEL COMPENSATION","190,396.61","190,396.61"
"HON. NITA M LOWEY","2010","2010Q1","TRAVEL","1,770.94","1,770.94"
"HON. NITA M LOWEY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","29,197.82","29,197.82"
"HON. NITA M LOWEY","2010","2010Q1","PRINTING AND REPRODUCTION","138.00","138.00"
"HON. NITA M LOWEY","2010","2010Q1","OTHER SERVICES","11,688.00","11,688.00"
"HON. NITA M LOWEY","2010","2010Q1","SUPPLIES AND MATERIALS","6,082.66","6,082.66"
"HON. NITA M LOWEY","2010","2010Q1","EQUIPMENT","540.13","540.13"
"HON. FRANK D LUCAS","2010","2010Q1","FRANKED MAIL","10,956.48","10,956.48"
"HON. FRANK D LUCAS","2010","2010Q1","PERSONNEL COMPENSATION","198,280.03","198,280.03"
"HON. FRANK D LUCAS","2010","2010Q1","TRAVEL","23,233.44","23,233.44"
"HON. FRANK D LUCAS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","26,727.73","26,727.73"
"HON. FRANK D LUCAS","2010","2010Q1","PRINTING AND REPRODUCTION","6,821.30","6,821.30"
"HON. FRANK D LUCAS","2010","2010Q1","OTHER SERVICES","9,746.00","9,746.00"
"HON. FRANK D LUCAS","2010","2010Q1","SUPPLIES AND MATERIALS","4,784.95","4,784.95"
"HON. FRANK D LUCAS","2010","2010Q1","EQUIPMENT","1,232.20","1,232.20"
"HON. BLAINE LUETKEMEYER","2010","2010Q1","FRANKED MAIL","2,000.74","2,000.74"
