"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. VERN BUCHANAN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","100,122.70","35,427.62"
"HON. VERN BUCHANAN","2012","2012Q3","PRINTING AND REPRODUCTION","118,000.30","35,982.80"
"HON. VERN BUCHANAN","2012","2012Q3","OTHER SERVICES","17,756.00","6,163.50"
"HON. VERN BUCHANAN","2012","2012Q3","SUPPLIES AND MATERIALS","11,928.66","3,159.39"
"HON. VERN BUCHANAN","2012","2012Q3","EQUIPMENT","1,349.55","449.85"
"HON. LARRY BUCSHON","2012","2012Q3","FRANKED MAIL","91,630.31","45,885.60"
"HON. LARRY BUCSHON","2012","2012Q3","PERSONNEL COMPENSATION","608,458.59","215,766.78"
"HON. LARRY BUCSHON","2012","2012Q3","TRAVEL","66,499.86","25,215.54"
"HON. LARRY BUCSHON","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","47,013.33","17,185.00"
"HON. LARRY BUCSHON","2012","2012Q3","PRINTING AND REPRODUCTION","66,967.51","57,321.81"
"HON. LARRY BUCSHON","2012","2012Q3","OTHER SERVICES","19,142.44","8,854.62"
"HON. LARRY BUCSHON","2012","2012Q3","SUPPLIES AND MATERIALS","4,641.21","2,012.56"
"HON. LARRY BUCSHON","2012","2012Q3","EQUIPMENT","9,278.84","1,028.33"
"HON. ANN MARIE BUERKLE","2012","2012Q3","FRANKED MAIL","24,056.31","3,159.33"
"HON. ANN MARIE BUERKLE","2012","2012Q3","PERSONNEL COMPENSATION","576,705.34","187,766.64"
"HON. ANN MARIE BUERKLE","2012","2012Q3","TRAVEL","36,221.19","13,553.98"
"HON. ANN MARIE BUERKLE","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","66,371.88","15,302.52"
"HON. ANN MARIE BUERKLE","2012","2012Q3","PRINTING AND REPRODUCTION","21,556.48","124.57"
"HON. ANN MARIE BUERKLE","2012","2012Q3","OTHER SERVICES","30,916.97","14,292.97"
"HON. ANN MARIE BUERKLE","2012","2012Q3","SUPPLIES AND MATERIALS","9,302.06","3,510.16"
"HON. ANN MARIE BUERKLE","2012","2012Q3","EQUIPMENT","6,353.56","1,462.99"
"HON. MICHAEL C. BURGESS","2012","2012Q3","FRANKED MAIL","2,663.49","758.02"
"HON. MICHAEL C. BURGESS","2012","2012Q3","PERSONNEL COMPENSATION","689,545.91","232,406.59"
"HON. MICHAEL C. BURGESS","2012","2012Q3","TRAVEL","29,254.95","13,038.24"
"HON. MICHAEL C. BURGESS","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","62,457.81","25,244.70"
"HON. MICHAEL C. BURGESS","2012","2012Q3","PRINTING AND REPRODUCTION","13,512.47","13,254.47"
"HON. MICHAEL C. BURGESS","2012","2012Q3","OTHER SERVICES","18,347.10","7,871.20"
"HON. MICHAEL C. BURGESS","2012","2012Q3","SUPPLIES AND MATERIALS","12,316.87","5,214.41"
"HON. MICHAEL C. BURGESS","2012","2012Q3","EQUIPMENT","2,988.66","984.30"
"HON. DAN BURTON","2012","2012Q3","FRANKED MAIL","24,006.72","624.59"
"HON. DAN BURTON","2012","2012Q3","PERSONNEL COMPENSATION","692,668.22","240,436.03"
"HON. DAN BURTON","2012","2012Q3","TRAVEL","39,120.62","14,303.04"
"HON. DAN BURTON","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","63,316.45","22,312.74"
"HON. DAN BURTON","2012","2012Q3","PRINTING AND REPRODUCTION","71,652.91","31,264.04"
"HON. DAN BURTON","2012","2012Q3","OTHER SERVICES","58,918.35","33,645.50"
"HON. DAN BURTON","2012","2012Q3","SUPPLIES AND MATERIALS","7,913.56","1,183.97"
"HON. DAN BURTON","2012","2012Q3","EQUIPMENT","1,256.22","418.74"
"HON. G.K. BUTTERFIELD","2012","2012Q3","FRANKED MAIL","3,600.37","287.09"
"HON. G.K. BUTTERFIELD","2012","2012Q3","PERSONNEL COMPENSATION","656,327.38","214,118.91"
"HON. G.K. BUTTERFIELD","2012","2012Q3","TRAVEL","35,718.00","14,188.37"
"HON. G.K. BUTTERFIELD","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","59,470.25","22,205.23"
"HON. G.K. BUTTERFIELD","2012","2012Q3","PRINTING AND REPRODUCTION","1,370.20","149.74"
"HON. G.K. BUTTERFIELD","2012","2012Q3","OTHER SERVICES","22,284.07","8,297.34"
"HON. G.K. BUTTERFIELD","2012","2012Q3","SUPPLIES AND MATERIALS","25,770.45","8,457.43"
"HON. G.K. BUTTERFIELD","2012","2012Q3","EQUIPMENT","2,502.06","1,218.02"
"HON. KEN CALVERT","2012","2012Q3","FRANKED MAIL","60,401.07","17,871.71"
"HON. KEN CALVERT","2012","2012Q3","PERSONNEL COMPENSATION","646,614.29","217,727.72"
"HON. KEN CALVERT","2012","2012Q3","TRAVEL","27,383.23","8,263.78"
"HON. KEN CALVERT","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","58,013.39","19,535.37"
"HON. KEN CALVERT","2012","2012Q3","PRINTING AND REPRODUCTION","19,566.53","18,814.13"
"HON. KEN CALVERT","2012","2012Q3","OTHER SERVICES","19,624.68","6,434.73"
"HON. KEN CALVERT","2012","2012Q3","SUPPLIES AND MATERIALS","18,500.97","3,422.79"
"HON. KEN CALVERT","2012","2012Q3","EQUIPMENT","4,111.46","923.25"
"HON. DAVE CAMP","2012","2012Q3","FRANKED MAIL","12,290.82","4,486.49"
"HON. DAVE CAMP","2012","2012Q3","PERSONNEL COMPENSATION","731,407.46","231,883.20"
"HON. DAVE CAMP","2012","2012Q3","TRAVEL","35,124.02","16,293.95"
"HON. DAVE CAMP","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","67,491.46","25,362.07"
"HON. DAVE CAMP","2012","2012Q3","PRINTING AND REPRODUCTION","4,008.59","1,297.99"
"HON. DAVE CAMP","2012","2012Q3","OTHER SERVICES","18,082.98","6,715.67"
"HON. DAVE CAMP","2012","2012Q3","SUPPLIES AND MATERIALS","9,997.84","4,742.07"
"HON. DAVE CAMP","2012","2012Q3","EQUIPMENT","7,159.65","4,350.68"
"HON. JOHN CAMPBELL","2012","2012Q3","FRANKED MAIL","52,076.98","39,654.82"
"HON. JOHN CAMPBELL","2012","2012Q3","PERSONNEL COMPENSATION","654,632.47","222,709.50"
"HON. JOHN CAMPBELL","2012","2012Q3","TRAVEL","46,526.79","13,894.05"
"HON. JOHN CAMPBELL","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","96,896.15","32,461.62"
"HON. JOHN CAMPBELL","2012","2012Q3","PRINTING AND REPRODUCTION","67,043.95","48,067.80"
"HON. JOHN CAMPBELL","2012","2012Q3","OTHER SERVICES","28,104.75","12,788.50"
"HON. JOHN CAMPBELL","2012","2012Q3","SUPPLIES AND MATERIALS","10,366.86","6,550.72"
"HON. JOHN CAMPBELL","2012","2012Q3","EQUIPMENT","2,882.97","960.99"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","FRANKED MAIL","47,273.69","11,181.67"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","PERSONNEL COMPENSATION","557,598.48","178,073.44"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","TRAVEL","65,475.09","20,617.48"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","77,463.73","29,337.84"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","PRINTING AND REPRODUCTION","103,404.77","55,870.29"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","OTHER SERVICES","38,323.00","20,167.75"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","SUPPLIES AND MATERIALS","13,714.56","2,702.56"
"HON. FRANCISCO ""QUICO"" CANSECO","2012","2012Q3","EQUIPMENT","7,795.75","2,529.32"
"HON. ERIC CANTOR","2012","2012Q3","FRANKED MAIL","7,413.25","2,750.92"
"HON. ERIC CANTOR","2012","2012Q3","PERSONNEL COMPENSATION","777,923.48","265,085.14"
"HON. ERIC CANTOR","2012","2012Q3","TRAVEL","13,131.55","2,979.88"
"HON. ERIC CANTOR","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","57,063.50","20,095.02"
"HON. ERIC CANTOR","2012","2012Q3","PRINTING AND REPRODUCTION","2,346.71","920.41"
"HON. ERIC CANTOR","2012","2012Q3","OTHER SERVICES","19,484.42","6,373.39"
"HON. ERIC CANTOR","2012","2012Q3","SUPPLIES AND MATERIALS","16,391.43","6,493.87"
"HON. ERIC CANTOR","2012","2012Q3","EQUIPMENT","3,447.10","1,404.97"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","FRANKED MAIL","7,695.58","2,108.27"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","PERSONNEL COMPENSATION","682,388.12","219,799.98"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","TRAVEL","37,249.97","13,618.62"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","84,299.79","28,703.43"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","PRINTING AND REPRODUCTION","20,952.72","20,590.01"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","OTHER SERVICES","43,045.03","12,220.00"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","SUPPLIES AND MATERIALS","10,912.72","3,413.17"
"HON. SHELLEY MOORE CAPITO","2012","2012Q3","EQUIPMENT","3,242.48","1,796.48"
"HON. LOIS CAPPS","2012","2012Q3","FRANKED MAIL","18,338.79","573.77"
"HON. LOIS CAPPS","2012","2012Q3","PERSONNEL COMPENSATION","724,968.81","251,100.14"
"HON. LOIS CAPPS","2012","2012Q3","TRAVEL","41,132.44","13,206.60"
"HON. LOIS CAPPS","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","100,321.34","33,121.52"
"HON. LOIS CAPPS","2012","2012Q3","PRINTING AND REPRODUCTION","55,568.90","27,464.00"
"HON. LOIS CAPPS","2012","2012Q3","OTHER SERVICES","23,776.29","7,180.56"
"HON. LOIS CAPPS","2012","2012Q3","SUPPLIES AND MATERIALS","5,005.20","1,976.36"
"HON. LOIS CAPPS","2012","2012Q3","EQUIPMENT","1,460.17","419.50"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","FRANKED MAIL","545.52","104.43"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","PERSONNEL COMPENSATION","815,885.99","274,883.28"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","TRAVEL","6,640.84","1,898.24"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","71,767.62","21,505.33"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","PRINTING AND REPRODUCTION","449.08","0.00"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","OTHER SERVICES","34,509.99","9,760.67"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","SUPPLIES AND MATERIALS","13,263.71","2,983.62"
"HON. MICHAEL E. CAPUANO","2012","2012Q3","EQUIPMENT","2,309.40","769.80"
"HON. DENNIS A. CARDOZA","2012","2012Q3","FRANKED MAIL","2,095.98","289.45"
"HON. DENNIS A. CARDOZA","2012","2012Q3","PERSONNEL COMPENSATION","912,594.37","370,213.73"
"HON. DENNIS A. CARDOZA","2012","2012Q3","TRAVEL","21,345.52","3,755.78"
"HON. DENNIS A. CARDOZA","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","49,079.49","16,059.03"
"HON. DENNIS A. CARDOZA","2012","2012Q3","PRINTING AND REPRODUCTION","2,080.63","456.49"
"HON. DENNIS A. CARDOZA","2012","2012Q3","OTHER SERVICES","19,812.50","7,485.50"
"HON. DENNIS A. CARDOZA","2012","2012Q3","SUPPLIES AND MATERIALS","4,734.33","2,040.26"
"HON. DENNIS A. CARDOZA","2012","2012Q3","EQUIPMENT","1,499.13","499.71"
"HON. RUSS CARNAHAN","2012","2012Q3","FRANKED MAIL","20,155.23","313.39"
"HON. RUSS CARNAHAN","2012","2012Q3","PERSONNEL COMPENSATION","719,996.54","247,712.03"
"HON. RUSS CARNAHAN","2012","2012Q3","TRAVEL","24,544.87","6,950.94"
"HON. RUSS CARNAHAN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","87,193.59","32,386.55"
"HON. RUSS CARNAHAN","2012","2012Q3","PRINTING AND REPRODUCTION","71,429.58","33,096.27"
"HON. RUSS CARNAHAN","2012","2012Q3","OTHER SERVICES","39,204.99","13,234.46"
"HON. RUSS CARNAHAN","2012","2012Q3","SUPPLIES AND MATERIALS","11,873.51","2,547.19"
"HON. RUSS CARNAHAN","2012","2012Q3","EQUIPMENT","2,741.00","819.00"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","FRANKED MAIL","27,977.16","269.42"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","PERSONNEL COMPENSATION","571,000.98","176,844.49"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","TRAVEL","7,920.17","2,620.09"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","61,885.61","27,416.77"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","PRINTING AND REPRODUCTION","32,655.42","2,328.90"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","OTHER SERVICES","24,736.00","8,463.50"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","SUPPLIES AND MATERIALS","6,574.52","3,169.92"
"HON. JOHN C. CARNEY, JR.","2012","2012Q3","EQUIPMENT","7,784.39","3,905.83"
"HON. ANDRE CARSON","2012","2012Q3","FRANKED MAIL","18,206.59","11,870.19"
"HON. ANDRE CARSON","2012","2012Q3","PERSONNEL COMPENSATION","697,668.07","252,266.69"
"HON. ANDRE CARSON","2012","2012Q3","TRAVEL","32,035.21","8,914.20"
"HON. ANDRE CARSON","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","61,259.58","22,394.14"
"HON. ANDRE CARSON","2012","2012Q3","PRINTING AND REPRODUCTION","11,164.86","1,311.40"
"HON. ANDRE CARSON","2012","2012Q3","OTHER SERVICES","34,759.50","11,672.50"
"HON. ANDRE CARSON","2012","2012Q3","SUPPLIES AND MATERIALS","9,370.04","3,708.01"
"HON. ANDRE CARSON","2012","2012Q3","EQUIPMENT","2,610.34","657.00"
"HON. JOHN R. CARTER","2012","2012Q3","FRANKED MAIL","44,118.41","2,136.71"
"HON. JOHN R. CARTER","2012","2012Q3","PERSONNEL COMPENSATION","661,890.88","232,808.36"
"HON. JOHN R. CARTER","2012","2012Q3","TRAVEL","35,509.38","13,618.61"
"HON. JOHN R. CARTER","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","61,683.78","19,928.47"
"HON. JOHN R. CARTER","2012","2012Q3","PRINTING AND REPRODUCTION","17,574.28","5,844.88"
"HON. JOHN R. CARTER","2012","2012Q3","OTHER SERVICES","26,215.50","8,938.50"
"HON. JOHN R. CARTER","2012","2012Q3","SUPPLIES AND MATERIALS","10,966.18","6,417.22"
"HON. JOHN R. CARTER","2012","2012Q3","EQUIPMENT","4,454.61","733.94"
"HON. BILL CASSIDY","2012","2012Q3","FRANKED MAIL","81,653.46","47,139.77"
"HON. BILL CASSIDY","2012","2012Q3","PERSONNEL COMPENSATION","583,860.07","204,238.87"
"HON. BILL CASSIDY","2012","2012Q3","TRAVEL","57,111.17","19,744.83"
"HON. BILL CASSIDY","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","77,960.06","33,459.37"
"HON. BILL CASSIDY","2012","2012Q3","PRINTING AND REPRODUCTION","49,079.07","20,598.50"
"HON. BILL CASSIDY","2012","2012Q3","OTHER SERVICES","17,291.50","5,815.50"
"HON. BILL CASSIDY","2012","2012Q3","SUPPLIES AND MATERIALS","18,036.10","5,641.19"
"HON. BILL CASSIDY","2012","2012Q3","EQUIPMENT","4,006.88","3,508.88"
"HON. KATHY CASTOR","2012","2012Q3","FRANKED MAIL","19,892.18","388.89"
"HON. KATHY CASTOR","2012","2012Q3","PERSONNEL COMPENSATION","678,408.66","221,895.22"
"HON. KATHY CASTOR","2012","2012Q3","TRAVEL","29,616.63","9,622.81"
"HON. KATHY CASTOR","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","60,935.96","22,036.92"
"HON. KATHY CASTOR","2012","2012Q3","PRINTING AND REPRODUCTION","34,328.62","737.50"
"HON. KATHY CASTOR","2012","2012Q3","OTHER SERVICES","25,970.50","10,838.50"
"HON. KATHY CASTOR","2012","2012Q3","SUPPLIES AND MATERIALS","6,098.18","3,539.42"
"HON. KATHY CASTOR","2012","2012Q3","EQUIPMENT","528.03","176.01"
"HON. STEVE CHABOT","2012","2012Q3","FRANKED MAIL","6,793.77","423.71"
"HON. STEVE CHABOT","2012","2012Q3","PERSONNEL COMPENSATION","682,127.78","221,522.20"
"HON. STEVE CHABOT","2012","2012Q3","TRAVEL","43,508.70","13,167.34"
"HON. STEVE CHABOT","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","73,117.27","30,818.28"
"HON. STEVE CHABOT","2012","2012Q3","PRINTING AND REPRODUCTION","10,572.09","2,585.49"
"HON. STEVE CHABOT","2012","2012Q3","OTHER SERVICES","44,595.14","13,092.08"
"HON. STEVE CHABOT","2012","2012Q3","SUPPLIES AND MATERIALS","9,099.38","1,573.42"
"HON. STEVE CHABOT","2012","2012Q3","EQUIPMENT","5,234.62","521.89"
"HON. JASON CHAFFETZ","2012","2012Q3","FRANKED MAIL","6,229.61","2,242.68"
"HON. JASON CHAFFETZ","2012","2012Q3","PERSONNEL COMPENSATION","671,027.13","228,649.95"
"HON. JASON CHAFFETZ","2012","2012Q3","TRAVEL","68,490.01","35,775.44"
"HON. JASON CHAFFETZ","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","64,455.51","20,284.39"
"HON. JASON CHAFFETZ","2012","2012Q3","PRINTING AND REPRODUCTION","5,571.08","4,946.15"
"HON. JASON CHAFFETZ","2012","2012Q3","OTHER SERVICES","35,020.30","12,523.40"
"HON. JASON CHAFFETZ","2012","2012Q3","SUPPLIES AND MATERIALS","9,196.79","3,769.43"
"HON. JASON CHAFFETZ","2012","2012Q3","EQUIPMENT","16,495.31","15,291.95"
"HON. BEN CHANDLER","2012","2012Q3","FRANKED MAIL","1,301.08","287.25"
"HON. BEN CHANDLER","2012","2012Q3","PERSONNEL COMPENSATION","777,925.48","267,264.88"
"HON. BEN CHANDLER","2012","2012Q3","TRAVEL","25,710.55","7,508.51"
"HON. BEN CHANDLER","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","76,079.22","26,452.14"
"HON. BEN CHANDLER","2012","2012Q3","PRINTING AND REPRODUCTION","502.50","257.00"
"HON. BEN CHANDLER","2012","2012Q3","OTHER SERVICES","24,534.00","8,261.50"
"HON. BEN CHANDLER","2012","2012Q3","SUPPLIES AND MATERIALS","9,165.87","1,803.13"
"HON. BEN CHANDLER","2012","2012Q3","EQUIPMENT","1,725.42","240.00"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","FRANKED MAIL","346.57","133.91"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","PERSONNEL COMPENSATION","688,386.73","233,460.01"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","TRAVEL","66,358.76","33,083.43"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","101,163.34","33,995.03"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","PRINTING AND REPRODUCTION","1,247.77","468.48"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","OTHER SERVICES","6,720.18","2,151.06"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","SUPPLIES AND MATERIALS","4,290.07","2,108.81"
"HON. DONNA MC CHRISTENSEN","2012","2012Q3","EQUIPMENT","4,486.09","1,560.00"
"HON. JUDY CHU","2012","2012Q3","FRANKED MAIL","9,985.23","5,249.70"
"HON. JUDY CHU","2012","2012Q3","PERSONNEL COMPENSATION","690,177.14","224,812.37"
"HON. JUDY CHU","2012","2012Q3","TRAVEL","49,976.57","11,240.89"
"HON. JUDY CHU","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","72,377.11","26,535.40"
"HON. JUDY CHU","2012","2012Q3","PRINTING AND REPRODUCTION","29,580.18","24,465.98"
"HON. JUDY CHU","2012","2012Q3","OTHER SERVICES","30,774.49","12,993.41"
"HON. JUDY CHU","2012","2012Q3","SUPPLIES AND MATERIALS","17,038.31","3,699.45"
"HON. JUDY CHU","2012","2012Q3","EQUIPMENT","4,167.71","2,352.50"
"HON. DAVID N. CICILLINE","2012","2012Q3","FRANKED MAIL","37,041.86","4,581.07"
"HON. DAVID N. CICILLINE","2012","2012Q3","PERSONNEL COMPENSATION","716,688.73","222,163.69"
"HON. DAVID N. CICILLINE","2012","2012Q3","TRAVEL","14,563.32","4,472.33"
"HON. DAVID N. CICILLINE","2012","2012Q3","TRANSPORTATION OF THINGS","13.34","13.34"
"HON. DAVID N. CICILLINE","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","57,645.33","24,950.54"
"HON. DAVID N. CICILLINE","2012","2012Q3","PRINTING AND REPRODUCTION","32,635.87","24,020.42"
"HON. DAVID N. CICILLINE","2012","2012Q3","OTHER SERVICES","19,224.50","6,163.50"
"HON. DAVID N. CICILLINE","2012","2012Q3","SUPPLIES AND MATERIALS","5,021.17","1,164.41"
"HON. DAVID N. CICILLINE","2012","2012Q3","EQUIPMENT","12,549.91","4,270.70"
"HON. HANSEN CLARKE","2012","2012Q3","FRANKED MAIL","19,252.96","455.51"
"HON. HANSEN CLARKE","2012","2012Q3","PERSONNEL COMPENSATION","669,997.38","219,928.33"
"HON. HANSEN CLARKE","2012","2012Q3","TRAVEL","53,582.57","14,706.01"
"HON. HANSEN CLARKE","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","54,930.62","15,929.80"
"HON. HANSEN CLARKE","2012","2012Q3","PRINTING AND REPRODUCTION","53,057.81","232.73"
"HON. HANSEN CLARKE","2012","2012Q3","OTHER SERVICES","37,766.72","13,414.61"
"HON. HANSEN CLARKE","2012","2012Q3","SUPPLIES AND MATERIALS","9,449.98","2,141.69"
"HON. HANSEN CLARKE","2012","2012Q3","EQUIPMENT","5,592.65","2,296.50"
"HON. YVETTE D. CLARKE","2012","2012Q3","FRANKED MAIL","736.00","91.28"
"HON. YVETTE D. CLARKE","2012","2012Q3","PERSONNEL COMPENSATION","713,739.70","232,777.70"
"HON. YVETTE D. CLARKE","2012","2012Q3","TRAVEL","21,118.81","8,593.59"
"HON. YVETTE D. CLARKE","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","95,128.00","32,277.18"
"HON. YVETTE D. CLARKE","2012","2012Q3","PRINTING AND REPRODUCTION","22,635.34","21,055.94"
"HON. YVETTE D. CLARKE","2012","2012Q3","OTHER SERVICES","22,680.00","10,375.00"
"HON. YVETTE D. CLARKE","2012","2012Q3","SUPPLIES AND MATERIALS","13,456.45","3,176.49"
"HON. YVETTE D. CLARKE","2012","2012Q3","EQUIPMENT","1,512.00","504.00"
"HON. WILLIAM LACY CLAY","2012","2012Q3","FRANKED MAIL","44,489.88","789.09"
"HON. WILLIAM LACY CLAY","2012","2012Q3","PERSONNEL COMPENSATION","740,861.33","254,400.01"
"HON. WILLIAM LACY CLAY","2012","2012Q3","TRAVEL","18,521.11","6,492.04"
"HON. WILLIAM LACY CLAY","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","93,885.02","36,019.64"
"HON. WILLIAM LACY CLAY","2012","2012Q3","PRINTING AND REPRODUCTION","35,490.45","33,954.95"
"HON. WILLIAM LACY CLAY","2012","2012Q3","OTHER SERVICES","24,666.20","9,131.78"
"HON. WILLIAM LACY CLAY","2012","2012Q3","SUPPLIES AND MATERIALS","20,825.32","13,986.78"
"HON. WILLIAM LACY CLAY","2012","2012Q3","EQUIPMENT","6,872.00","1,764.00"
"HON. EMANUEL CLEAVER","2012","2012Q3","FRANKED MAIL","2,100.68","523.10"
"HON. EMANUEL CLEAVER","2012","2012Q3","PERSONNEL COMPENSATION","668,624.09","227,972.27"
"HON. EMANUEL CLEAVER","2012","2012Q3","TRAVEL","22,652.40","6,639.59"
"HON. EMANUEL CLEAVER","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","78,106.18","28,800.61"
"HON. EMANUEL CLEAVER","2012","2012Q3","PRINTING AND REPRODUCTION","6,188.70","4,596.15"
"HON. EMANUEL CLEAVER","2012","2012Q3","OTHER SERVICES","39,710.00","13,843.50"
"HON. EMANUEL CLEAVER","2012","2012Q3","SUPPLIES AND MATERIALS","16,812.83","4,200.13"
"HON. EMANUEL CLEAVER","2012","2012Q3","EQUIPMENT","3,310.20","934.65"
"HON. JAMES E. CLYBURN","2012","2012Q3","FRANKED MAIL","1,304.37","198.62"
"HON. JAMES E. CLYBURN","2012","2012Q3","PERSONNEL COMPENSATION","722,302.36","239,414.01"
"HON. JAMES E. CLYBURN","2012","2012Q3","TRAVEL","53,326.74","17,300.34"
"HON. JAMES E. CLYBURN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","92,975.68","32,158.19"
"HON. JAMES E. CLYBURN","2012","2012Q3","PRINTING AND REPRODUCTION","779.00","331.30"
"HON. JAMES E. CLYBURN","2012","2012Q3","OTHER SERVICES","32,561.38","10,426.80"
"HON. JAMES E. CLYBURN","2012","2012Q3","SUPPLIES AND MATERIALS","11,849.80","4,739.93"
"HON. JAMES E. CLYBURN","2012","2012Q3","EQUIPMENT","6,307.82","2,741.41"
"HON. HOWARD COBLE","2012","2012Q3","FRANKED MAIL","3,942.28","1,214.63"
"HON. HOWARD COBLE","2012","2012Q3","PERSONNEL COMPENSATION","759,203.41","254,061.12"
"HON. HOWARD COBLE","2012","2012Q3","TRAVEL","40,283.86","11,053.91"
"HON. HOWARD COBLE","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","81,504.26","28,017.49"
"HON. HOWARD COBLE","2012","2012Q3","PRINTING AND REPRODUCTION","1,507.21","246.24"
"HON. HOWARD COBLE","2012","2012Q3","OTHER SERVICES","21,290.50","7,913.50"
"HON. HOWARD COBLE","2012","2012Q3","SUPPLIES AND MATERIALS","8,487.79","2,709.07"
"HON. HOWARD COBLE","2012","2012Q3","EQUIPMENT","2,113.37","966.53"
"HON. MIKE COFFMAN","2012","2012Q3","FRANKED MAIL","83,222.04","38,234.47"
"HON. MIKE COFFMAN","2012","2012Q3","PERSONNEL COMPENSATION","663,375.76","209,983.15"
"HON. MIKE COFFMAN","2012","2012Q3","TRAVEL","34,182.61","10,889.60"
"HON. MIKE COFFMAN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","62,009.52","26,143.05"
"HON. MIKE COFFMAN","2012","2012Q3","PRINTING AND REPRODUCTION","57,089.09","34,430.53"
"HON. MIKE COFFMAN","2012","2012Q3","OTHER SERVICES","16,846.67","6,266.84"
"HON. MIKE COFFMAN","2012","2012Q3","SUPPLIES AND MATERIALS","10,300.15","1,833.57"
"HON. STEVE COHEN","2012","2012Q3","FRANKED MAIL","14,551.85","1,869.95"
"HON. STEVE COHEN","2012","2012Q3","PERSONNEL COMPENSATION","697,261.64","233,900.11"
"HON. STEVE COHEN","2012","2012Q3","TRAVEL","31,020.38","8,154.54"
"HON. STEVE COHEN","2012","2012Q3","RENT, COMMUNICATION, UTILITIES","81,734.64","49,093.53"
"HON. STEVE COHEN","2012","2012Q3","PRINTING AND REPRODUCTION","10,924.45","639.82"
"HON. STEVE COHEN","2012","2012Q3","OTHER SERVICES","21,783.78","7,963.10"
"HON. STEVE COHEN","2012","2012Q3","SUPPLIES AND MATERIALS","5,914.00","1,828.86"
