"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JIM MATHESON","2013","2013Q1","PERSONNEL COMPENSATION","201,340.59","201,340.59"
"HON. JIM MATHESON","2013","2013Q1","TRAVEL","10,015.31","10,015.31"
"HON. JIM MATHESON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,769.10","18,769.10"
"HON. JIM MATHESON","2013","2013Q1","PRINTING AND REPRODUCTION","7,667.60","7,667.60"
"HON. JIM MATHESON","2013","2013Q1","OTHER SERVICES","11,649.04","11,649.04"
"HON. JIM MATHESON","2013","2013Q1","SUPPLIES AND MATERIALS","1,800.99","1,800.99"
"HON. JIM MATHESON","2013","2013Q1","EQUIPMENT","528.00","528.00"
"HON. DORIS MATSUI","2013","2013Q1","FRANKED MAIL","423.52","423.52"
"HON. DORIS MATSUI","2013","2013Q1","PERSONNEL COMPENSATION","248,250.42","248,250.42"
"HON. DORIS MATSUI","2013","2013Q1","TRAVEL","3,397.94","3,397.94"
"HON. DORIS MATSUI","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","34,064.28","34,064.28"
"HON. DORIS MATSUI","2013","2013Q1","PRINTING AND REPRODUCTION","32.70","32.70"
"HON. DORIS MATSUI","2013","2013Q1","OTHER SERVICES","11,584.53","11,584.53"
"HON. DORIS MATSUI","2013","2013Q1","SUPPLIES AND MATERIALS","2,092.16","2,092.16"
"HON. DORIS MATSUI","2013","2013Q1","EQUIPMENT","656.73","656.73"
"HON. CAROLYN MCCARTHY","2013","2013Q1","FRANKED MAIL","221.47","221.47"
"HON. CAROLYN MCCARTHY","2013","2013Q1","PERSONNEL COMPENSATION","203,960.25","203,960.25"
"HON. CAROLYN MCCARTHY","2013","2013Q1","TRAVEL","1,555.06","1,555.06"
"HON. CAROLYN MCCARTHY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","3,775.86","3,775.86"
"HON. CAROLYN MCCARTHY","2013","2013Q1","PRINTING AND REPRODUCTION","139.22","139.22"
"HON. CAROLYN MCCARTHY","2013","2013Q1","SUPPLIES AND MATERIALS","1,009.24","1,009.24"
"HON. CAROLYN MCCARTHY","2013","2013Q1","EQUIPMENT","582.03","582.03"
"HON. KEVIN MCCARTHY","2013","2013Q1","FRANKED MAIL","792.80","792.80"
"HON. KEVIN MCCARTHY","2013","2013Q1","PERSONNEL COMPENSATION","200,741.66","200,741.66"
"HON. KEVIN MCCARTHY","2013","2013Q1","TRAVEL","10,874.11","10,874.11"
"HON. KEVIN MCCARTHY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,155.42","21,155.42"
"HON. KEVIN MCCARTHY","2013","2013Q1","PRINTING AND REPRODUCTION","4,470.30","4,470.30"
"HON. KEVIN MCCARTHY","2013","2013Q1","OTHER SERVICES","6,955.00","6,955.00"
"HON. KEVIN MCCARTHY","2013","2013Q1","SUPPLIES AND MATERIALS","4,753.43","4,753.43"
"HON. KEVIN MCCARTHY","2013","2013Q1","EQUIPMENT","715.84","715.84"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","FRANKED MAIL","664.20","664.20"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","PERSONNEL COMPENSATION","209,567.31","209,567.31"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","TRAVEL","27,123.27","27,123.27"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","30,816.64","30,816.64"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","PRINTING AND REPRODUCTION","178.79","178.79"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","OTHER SERVICES","14,399.00","14,399.00"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","SUPPLIES AND MATERIALS","2,559.93","2,559.93"
"HON. MICHAEL T. MCCAUL","2013","2013Q1","EQUIPMENT","546.28","546.28"
"HON. TOM MCCLINTOCK","2013","2013Q1","FRANKED MAIL","1,101.19","1,101.19"
"HON. TOM MCCLINTOCK","2013","2013Q1","PERSONNEL COMPENSATION","229,724.56","229,724.56"
"HON. TOM MCCLINTOCK","2013","2013Q1","TRAVEL","13,572.83","13,572.83"
"HON. TOM MCCLINTOCK","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","24,230.96","24,230.96"
"HON. TOM MCCLINTOCK","2013","2013Q1","PRINTING AND REPRODUCTION","584.06","584.06"
"HON. TOM MCCLINTOCK","2013","2013Q1","OTHER SERVICES","5,747.90","5,747.90"
"HON. TOM MCCLINTOCK","2013","2013Q1","SUPPLIES AND MATERIALS","5,050.70","5,050.70"
"HON. TOM MCCLINTOCK","2013","2013Q1","EQUIPMENT","660.06","660.06"
"HON. BETTY MCCOLLUM","2013","2013Q1","FRANKED MAIL","1,143.67","1,143.67"
"HON. BETTY MCCOLLUM","2013","2013Q1","PERSONNEL COMPENSATION","221,752.20","221,752.20"
"HON. BETTY MCCOLLUM","2013","2013Q1","TRAVEL","3,878.03","3,878.03"
"HON. BETTY MCCOLLUM","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,162.54","21,162.54"
"HON. BETTY MCCOLLUM","2013","2013Q1","PRINTING AND REPRODUCTION","1,096.04","1,096.04"
"HON. BETTY MCCOLLUM","2013","2013Q1","OTHER SERVICES","16,122.80","16,122.80"
"HON. BETTY MCCOLLUM","2013","2013Q1","SUPPLIES AND MATERIALS","3,741.99","3,741.99"
"HON. BETTY MCCOLLUM","2013","2013Q1","EQUIPMENT","947.38","947.38"
"HON. JIM MCDERMOTT","2013","2013Q1","FRANKED MAIL","551.45","551.45"
"HON. JIM MCDERMOTT","2013","2013Q1","PERSONNEL COMPENSATION","278,889.18","278,889.18"
"HON. JIM MCDERMOTT","2013","2013Q1","TRAVEL","11,835.17","11,835.17"
"HON. JIM MCDERMOTT","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","25,107.16","25,107.16"
"HON. JIM MCDERMOTT","2013","2013Q1","PRINTING AND REPRODUCTION","69.40","69.40"
"HON. JIM MCDERMOTT","2013","2013Q1","OTHER SERVICES","5,652.39","5,652.39"
"HON. JIM MCDERMOTT","2013","2013Q1","SUPPLIES AND MATERIALS","2,435.94","2,435.94"
"HON. JIM MCDERMOTT","2013","2013Q1","EQUIPMENT","99.00","99.00"
"HON. JAMES P. MCGOVERN","2013","2013Q1","FRANKED MAIL","-21.97","-21.97"
"HON. JAMES P. MCGOVERN","2013","2013Q1","PERSONNEL COMPENSATION","250,795.01","250,795.01"
"HON. JAMES P. MCGOVERN","2013","2013Q1","TRAVEL","5,319.01","5,319.01"
"HON. JAMES P. MCGOVERN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","5,143.26","5,143.26"
"HON. JAMES P. MCGOVERN","2013","2013Q1","PRINTING AND REPRODUCTION","1,913.68","1,913.68"
"HON. JAMES P. MCGOVERN","2013","2013Q1","OTHER SERVICES","12,705.60","12,705.60"
"HON. JAMES P. MCGOVERN","2013","2013Q1","SUPPLIES AND MATERIALS","2,488.59","2,488.59"
"HON. JAMES P. MCGOVERN","2013","2013Q1","EQUIPMENT","417.00","417.00"
"HON. PATRICK T. MCHENRY","2013","2013Q1","FRANKED MAIL","1,095.85","1,095.85"
"HON. PATRICK T. MCHENRY","2013","2013Q1","PERSONNEL COMPENSATION","208,198.67","208,198.67"
"HON. PATRICK T. MCHENRY","2013","2013Q1","TRAVEL","4,773.16","4,773.16"
"HON. PATRICK T. MCHENRY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","14,585.61","14,585.61"
"HON. PATRICK T. MCHENRY","2013","2013Q1","PRINTING AND REPRODUCTION","317.86","317.86"
"HON. PATRICK T. MCHENRY","2013","2013Q1","OTHER SERVICES","11,170.00","11,170.00"
"HON. PATRICK T. MCHENRY","2013","2013Q1","SUPPLIES AND MATERIALS","3,724.77","3,724.77"
"HON. PATRICK T. MCHENRY","2013","2013Q1","EQUIPMENT","1,535.35","1,535.35"
"HON. MIKE MCINTYRE","2013","2013Q1","FRANKED MAIL","253.12","253.12"
"HON. MIKE MCINTYRE","2013","2013Q1","PERSONNEL COMPENSATION","255,109.59","255,109.59"
"HON. MIKE MCINTYRE","2013","2013Q1","TRAVEL","6,108.30","6,108.30"
"HON. MIKE MCINTYRE","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,175.41","18,175.41"
"HON. MIKE MCINTYRE","2013","2013Q1","PRINTING AND REPRODUCTION","49.60","49.60"
"HON. MIKE MCINTYRE","2013","2013Q1","OTHER SERVICES","10,025.00","10,025.00"
"HON. MIKE MCINTYRE","2013","2013Q1","SUPPLIES AND MATERIALS","1,783.84","1,783.84"
"HON. MIKE MCINTYRE","2013","2013Q1","EQUIPMENT","1,031.61","1,031.61"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","FRANKED MAIL","271.24","271.24"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","PERSONNEL COMPENSATION","222,811.14","222,811.14"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","TRAVEL","11,680.14","11,680.14"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","28,819.62","28,819.62"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","PRINTING AND REPRODUCTION","742.29","742.29"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","OTHER SERVICES","13,300.35","13,300.35"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","SUPPLIES AND MATERIALS","7,795.69","7,795.69"
"HON. HOWARD P. ""BUCK"" MCKEON","2013","2013Q1","EQUIPMENT","1,011.90","1,011.90"
"HON. DAVID B. MCKINLEY","2013","2013Q1","FRANKED MAIL","16,589.58","16,589.58"
"HON. DAVID B. MCKINLEY","2013","2013Q1","PERSONNEL COMPENSATION","179,444.44","179,444.44"
"HON. DAVID B. MCKINLEY","2013","2013Q1","TRAVEL","11,484.27","11,484.27"
"HON. DAVID B. MCKINLEY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","14,491.19","14,491.19"
"HON. DAVID B. MCKINLEY","2013","2013Q1","PRINTING AND REPRODUCTION","1,599.42","1,599.42"
"HON. DAVID B. MCKINLEY","2013","2013Q1","OTHER SERVICES","12,768.98","12,768.98"
"HON. DAVID B. MCKINLEY","2013","2013Q1","SUPPLIES AND MATERIALS","3,163.50","3,163.50"
"HON. DAVID B. MCKINLEY","2013","2013Q1","EQUIPMENT","367.96","367.96"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","FRANKED MAIL","232.65","232.65"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","PERSONNEL COMPENSATION","137,644.43","137,644.43"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","TRAVEL","4,298.35","4,298.35"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","13,719.27","13,719.27"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","PRINTING AND REPRODUCTION","4,197.55","4,197.55"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","OTHER SERVICES","8,827.50","8,827.50"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","SUPPLIES AND MATERIALS","4,170.76","4,170.76"
"HON. GLORIA NEGRETE MCLEOD","2013","2013Q1","EQUIPMENT","145.74","145.74"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","FRANKED MAIL","836.47","836.47"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","PERSONNEL COMPENSATION","200,945.03","200,945.03"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","TRAVEL","3,176.06","3,176.06"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,776.49","20,776.49"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","PRINTING AND REPRODUCTION","929.92","929.92"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","OTHER SERVICES","19,605.00","19,605.00"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","SUPPLIES AND MATERIALS","3,008.09","3,008.09"
"HON. CATHY MCMORRIS RODGERS","2013","2013Q1","EQUIPMENT","491.88","491.88"
"HON. JERRY MCNERNEY","2013","2013Q1","FRANKED MAIL","228.72","228.72"
"HON. JERRY MCNERNEY","2013","2013Q1","PERSONNEL COMPENSATION","223,409.20","223,409.20"
"HON. JERRY MCNERNEY","2013","2013Q1","TRAVEL","5,960.03","5,960.03"
"HON. JERRY MCNERNEY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","31,479.84","31,479.84"
"HON. JERRY MCNERNEY","2013","2013Q1","PRINTING AND REPRODUCTION","1,519.60","1,519.60"
"HON. JERRY MCNERNEY","2013","2013Q1","OTHER SERVICES","6,770.38","6,770.38"
"HON. JERRY MCNERNEY","2013","2013Q1","SUPPLIES AND MATERIALS","2,622.96","2,622.96"
"HON. JERRY MCNERNEY","2013","2013Q1","EQUIPMENT","853.84","853.84"
"HON. MARK MEADOWS","2013","2013Q1","FRANKED MAIL","19.53","19.53"
"HON. MARK MEADOWS","2013","2013Q1","PERSONNEL COMPENSATION","195,872.26","195,872.26"
"HON. MARK MEADOWS","2013","2013Q1","TRAVEL","5,700.75","5,700.75"
"HON. MARK MEADOWS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","8,011.79","8,011.79"
"HON. MARK MEADOWS","2013","2013Q1","PRINTING AND REPRODUCTION","2,471.13","2,471.13"
"HON. MARK MEADOWS","2013","2013Q1","OTHER SERVICES","10,428.33","10,428.33"
"HON. MARK MEADOWS","2013","2013Q1","SUPPLIES AND MATERIALS","16,261.87","16,261.87"
"HON. MARK MEADOWS","2013","2013Q1","EQUIPMENT","1,062.94","1,062.94"
"HON. PATRICK MEEHAN","2013","2013Q1","FRANKED MAIL","1,345.05","1,345.05"
"HON. PATRICK MEEHAN","2013","2013Q1","PERSONNEL COMPENSATION","192,694.49","192,694.49"
"HON. PATRICK MEEHAN","2013","2013Q1","TRAVEL","3,434.64","3,434.64"
"HON. PATRICK MEEHAN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,886.78","16,886.78"
"HON. PATRICK MEEHAN","2013","2013Q1","PRINTING AND REPRODUCTION","467.85","467.85"
"HON. PATRICK MEEHAN","2013","2013Q1","OTHER SERVICES","11,460.00","11,460.00"
"HON. PATRICK MEEHAN","2013","2013Q1","SUPPLIES AND MATERIALS","2,608.52","2,608.52"
"HON. PATRICK MEEHAN","2013","2013Q1","EQUIPMENT","1,662.99","1,662.99"
"HON. GREGORY W. MEEKS","2013","2013Q1","FRANKED MAIL","509.84","509.84"
"HON. GREGORY W. MEEKS","2013","2013Q1","PERSONNEL COMPENSATION","218,445.46","218,445.46"
"HON. GREGORY W. MEEKS","2013","2013Q1","TRAVEL","4,649.03","4,649.03"
"HON. GREGORY W. MEEKS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","47,943.90","47,943.90"
"HON. GREGORY W. MEEKS","2013","2013Q1","PRINTING AND REPRODUCTION","989.05","989.05"
"HON. GREGORY W. MEEKS","2013","2013Q1","OTHER SERVICES","10,939.04","10,939.04"
"HON. GREGORY W. MEEKS","2013","2013Q1","SUPPLIES AND MATERIALS","2,645.74","2,645.74"
"HON. GREGORY W. MEEKS","2013","2013Q1","EQUIPMENT","643.08","643.08"
"HON. GRACE MENG","2013","2013Q1","FRANKED MAIL","1,012.84","1,012.84"
"HON. GRACE MENG","2013","2013Q1","PERSONNEL COMPENSATION","186,856.05","186,856.05"
"HON. GRACE MENG","2013","2013Q1","TRAVEL","2,209.02","2,209.02"
"HON. GRACE MENG","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","27,376.46","27,376.46"
"HON. GRACE MENG","2013","2013Q1","PRINTING AND REPRODUCTION","3,964.10","3,964.10"
"HON. GRACE MENG","2013","2013Q1","OTHER SERVICES","9,519.00","9,519.00"
"HON. GRACE MENG","2013","2013Q1","SUPPLIES AND MATERIALS","7,829.51","7,829.51"
"HON. GRACE MENG","2013","2013Q1","EQUIPMENT","941.04","941.04"
"HON. LUKE MESSER","2013","2013Q1","FRANKED MAIL","594.83","594.83"
"HON. LUKE MESSER","2013","2013Q1","PERSONNEL COMPENSATION","191,541.82","191,541.82"
"HON. LUKE MESSER","2013","2013Q1","TRAVEL","8,963.24","8,963.24"
"HON. LUKE MESSER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","5,928.61","5,928.61"
"HON. LUKE MESSER","2013","2013Q1","PRINTING AND REPRODUCTION","1,088.33","1,088.33"
"HON. LUKE MESSER","2013","2013Q1","OTHER SERVICES","13,266.40","13,266.40"
"HON. LUKE MESSER","2013","2013Q1","SUPPLIES AND MATERIALS","8,334.34","8,334.34"
"HON. LUKE MESSER","2013","2013Q1","EQUIPMENT","663.66","663.66"
"HON. JOHN L. MICA","2013","2013Q1","FRANKED MAIL","19,944.32","19,944.32"
"HON. JOHN L. MICA","2013","2013Q1","PERSONNEL COMPENSATION","239,451.18","239,451.18"
"HON. JOHN L. MICA","2013","2013Q1","TRAVEL","5,337.35","5,337.35"
"HON. JOHN L. MICA","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,115.89","21,115.89"
"HON. JOHN L. MICA","2013","2013Q1","PRINTING AND REPRODUCTION","719.17","719.17"
"HON. JOHN L. MICA","2013","2013Q1","OTHER SERVICES","8,620.00","8,620.00"
"HON. JOHN L. MICA","2013","2013Q1","SUPPLIES AND MATERIALS","2,989.86","2,989.86"
"HON. JOHN L. MICA","2013","2013Q1","EQUIPMENT","396.00","396.00"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","FRANKED MAIL","875.76","875.76"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","PERSONNEL COMPENSATION","242,301.37","242,301.37"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","TRAVEL","11,212.41","11,212.41"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,433.19","19,433.19"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","OTHER SERVICES","9,312.16","9,312.16"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","SUPPLIES AND MATERIALS","1,240.00","1,240.00"
"HON. MICHAEL H. MICHAUD","2013","2013Q1","EQUIPMENT","627.75","627.75"
"HON. CANDICE S. MILLER","2013","2013Q1","FRANKED MAIL","804.18","804.18"
"HON. CANDICE S. MILLER","2013","2013Q1","PERSONNEL COMPENSATION","226,634.90","226,634.90"
"HON. CANDICE S. MILLER","2013","2013Q1","TRAVEL","13,380.04","13,380.04"
"HON. CANDICE S. MILLER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","25,912.52","25,912.52"
"HON. CANDICE S. MILLER","2013","2013Q1","PRINTING AND REPRODUCTION","2,889.88","2,889.88"
"HON. CANDICE S. MILLER","2013","2013Q1","OTHER SERVICES","6,857.00","6,857.00"
"HON. CANDICE S. MILLER","2013","2013Q1","SUPPLIES AND MATERIALS","4,392.89","4,392.89"
"HON. CANDICE S. MILLER","2013","2013Q1","EQUIPMENT","706.50","706.50"
"HON. GARY G. MILLER","2013","2013Q1","FRANKED MAIL","591.17","591.17"
"HON. GARY G. MILLER","2013","2013Q1","PERSONNEL COMPENSATION","263,569.82","263,569.82"
"HON. GARY G. MILLER","2013","2013Q1","TRAVEL","24,639.08","24,639.08"
"HON. GARY G. MILLER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,535.22","19,535.22"
"HON. GARY G. MILLER","2013","2013Q1","OTHER SERVICES","11,027.65","11,027.65"
"HON. GARY G. MILLER","2013","2013Q1","SUPPLIES AND MATERIALS","1,874.13","1,874.13"
"HON. GARY G. MILLER","2013","2013Q1","EQUIPMENT","2,063.19","2,063.19"
"HON. GEORGE MILLER","2013","2013Q1","FRANKED MAIL","817.90","817.90"
"HON. GEORGE MILLER","2013","2013Q1","PERSONNEL COMPENSATION","235,734.28","235,734.28"
"HON. GEORGE MILLER","2013","2013Q1","TRAVEL","4,430.81","4,430.81"
"HON. GEORGE MILLER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","32,991.79","32,991.79"
"HON. GEORGE MILLER","2013","2013Q1","PRINTING AND REPRODUCTION","652.20","652.20"
"HON. GEORGE MILLER","2013","2013Q1","OTHER SERVICES","6,813.70","6,813.70"
"HON. GEORGE MILLER","2013","2013Q1","SUPPLIES AND MATERIALS","2,089.58","2,089.58"
"HON. GEORGE MILLER","2013","2013Q1","EQUIPMENT","1,091.10","1,091.10"
"HON. JEFF MILLER","2013","2013Q1","FRANKED MAIL","1,011.57","1,011.57"
"HON. JEFF MILLER","2013","2013Q1","PERSONNEL COMPENSATION","206,928.57","206,928.57"
"HON. JEFF MILLER","2013","2013Q1","TRAVEL","6,461.23","6,461.23"
"HON. JEFF MILLER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","32,194.04","32,194.04"
"HON. JEFF MILLER","2013","2013Q1","PRINTING AND REPRODUCTION","843.00","843.00"
"HON. JEFF MILLER","2013","2013Q1","OTHER SERVICES","2,585.40","2,585.40"
"HON. JEFF MILLER","2013","2013Q1","SUPPLIES AND MATERIALS","5,426.36","5,426.36"
"HON. JEFF MILLER","2013","2013Q1","EQUIPMENT","1,019.50","1,019.50"
"HON. GWEN MOORE","2013","2013Q1","FRANKED MAIL","635.97","635.97"
"HON. GWEN MOORE","2013","2013Q1","PERSONNEL COMPENSATION","285,231.20","285,231.20"
"HON. GWEN MOORE","2013","2013Q1","TRAVEL","2,295.00","2,295.00"
"HON. GWEN MOORE","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","14,056.99","14,056.99"
"HON. GWEN MOORE","2013","2013Q1","PRINTING AND REPRODUCTION","81.85","81.85"
"HON. GWEN MOORE","2013","2013Q1","OTHER SERVICES","6,346.00","6,346.00"
"HON. GWEN MOORE","2013","2013Q1","SUPPLIES AND MATERIALS","1,338.95","1,338.95"
"HON. GWEN MOORE","2013","2013Q1","EQUIPMENT","1,115.40","1,115.40"
"HON. JAMES P. MORAN","2013","2013Q1","FRANKED MAIL","-15.46","-15.46"
"HON. JAMES P. MORAN","2013","2013Q1","PERSONNEL COMPENSATION","224,770.01","224,770.01"
"HON. JAMES P. MORAN","2013","2013Q1","TRAVEL","113.50","113.50"
"HON. JAMES P. MORAN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,631.57","21,631.57"
"HON. JAMES P. MORAN","2013","2013Q1","PRINTING AND REPRODUCTION","1,212.42","1,212.42"
"HON. JAMES P. MORAN","2013","2013Q1","OTHER SERVICES","10,670.00","10,670.00"
"HON. JAMES P. MORAN","2013","2013Q1","SUPPLIES AND MATERIALS","17,221.98","17,221.98"
"HON. JAMES P. MORAN","2013","2013Q1","EQUIPMENT","2,283.75","2,283.75"
"HON. MARKWAYNE MULLIN","2013","2013Q1","FRANKED MAIL","20,647.42","20,647.42"
"HON. MARKWAYNE MULLIN","2013","2013Q1","PERSONNEL COMPENSATION","179,962.28","179,962.28"
"HON. MARKWAYNE MULLIN","2013","2013Q1","TRAVEL","15,674.17","15,674.17"
"HON. MARKWAYNE MULLIN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","24,199.06","24,199.06"
"HON. MARKWAYNE MULLIN","2013","2013Q1","PRINTING AND REPRODUCTION","21,317.64","21,317.64"
"HON. MARKWAYNE MULLIN","2013","2013Q1","OTHER SERVICES","12,329.71","12,329.71"
"HON. MARKWAYNE MULLIN","2013","2013Q1","SUPPLIES AND MATERIALS","7,667.66","7,667.66"
"HON. MARKWAYNE MULLIN","2013","2013Q1","EQUIPMENT","1,363.86","1,363.86"
"HON. MICK MULVANEY","2013","2013Q1","FRANKED MAIL","730.73","730.73"
"HON. MICK MULVANEY","2013","2013Q1","PERSONNEL COMPENSATION","213,210.65","213,210.65"
"HON. MICK MULVANEY","2013","2013Q1","TRAVEL","7,153.23","7,153.23"
"HON. MICK MULVANEY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,428.46","19,428.46"
"HON. MICK MULVANEY","2013","2013Q1","PRINTING AND REPRODUCTION","477.55","477.55"
"HON. MICK MULVANEY","2013","2013Q1","OTHER SERVICES","12,548.21","12,548.21"
"HON. MICK MULVANEY","2013","2013Q1","SUPPLIES AND MATERIALS","3,916.35","3,916.35"
"HON. MICK MULVANEY","2013","2013Q1","EQUIPMENT","988.21","988.21"
"HON. PATRICK MURPHY","2013","2013Q1","FRANKED MAIL","115.07","115.07"
"HON. PATRICK MURPHY","2013","2013Q1","PERSONNEL COMPENSATION","194,652.75","194,652.75"
"HON. PATRICK MURPHY","2013","2013Q1","TRAVEL","12,677.96","12,677.96"
"HON. PATRICK MURPHY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,058.85","18,058.85"
"HON. PATRICK MURPHY","2013","2013Q1","PRINTING AND REPRODUCTION","3,325.60","3,325.60"
"HON. PATRICK MURPHY","2013","2013Q1","OTHER SERVICES","6,966.28","6,966.28"
"HON. PATRICK MURPHY","2013","2013Q1","SUPPLIES AND MATERIALS","7,060.58","7,060.58"
"HON. PATRICK MURPHY","2013","2013Q1","EQUIPMENT","1,467.08","1,467.08"
"HON. TIM MURPHY","2013","2013Q1","FRANKED MAIL","1,286.22","1,286.22"
"HON. TIM MURPHY","2013","2013Q1","PERSONNEL COMPENSATION","206,718.53","206,718.53"
"HON. TIM MURPHY","2013","2013Q1","TRAVEL","12,822.16","12,822.16"
"HON. TIM MURPHY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,208.69","15,208.69"
"HON. TIM MURPHY","2013","2013Q1","PRINTING AND REPRODUCTION","154.85","154.85"
"HON. TIM MURPHY","2013","2013Q1","OTHER SERVICES","10,252.53","10,252.53"
"HON. TIM MURPHY","2013","2013Q1","SUPPLIES AND MATERIALS","598.88","598.88"
"HON. TIM MURPHY","2013","2013Q1","EQUIPMENT","635.87","635.87"
"HON. JERROLD NADLER","2013","2013Q1","FRANKED MAIL","113.26","113.26"
"HON. JERROLD NADLER","2013","2013Q1","PERSONNEL COMPENSATION","248,577.67","248,577.67"
"HON. JERROLD NADLER","2013","2013Q1","TRAVEL","2,507.60","2,507.60"
"HON. JERROLD NADLER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","37,074.70","37,074.70"
"HON. JERROLD NADLER","2013","2013Q1","PRINTING AND REPRODUCTION","636.75","636.75"
"HON. JERROLD NADLER","2013","2013Q1","OTHER SERVICES","9,359.22","9,359.22"
"HON. JERROLD NADLER","2013","2013Q1","SUPPLIES AND MATERIALS","1,304.53","1,304.53"
"HON. JERROLD NADLER","2013","2013Q1","EQUIPMENT","778.53","778.53"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","FRANKED MAIL","45.31","45.31"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","PERSONNEL COMPENSATION","234,756.63","234,756.63"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","TRAVEL","5,235.82","5,235.82"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,055.07","23,055.07"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","PRINTING AND REPRODUCTION","1,038.34","1,038.34"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","OTHER SERVICES","15,910.59","15,910.59"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","SUPPLIES AND MATERIALS","547.78","547.78"
"HON. GRACE F. NAPOLITANO","2013","2013Q1","EQUIPMENT","1,020.86","1,020.86"
"HON. RICHARD R. NEAL","2013","2013Q1","FRANKED MAIL","387.57","387.57"
"HON. RICHARD R. NEAL","2013","2013Q1","PERSONNEL COMPENSATION","239,145.57","239,145.57"
