"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. LINCOLN DIAZ-BALART","2009","2009Q4","PRINTING AND REPRODUCTION","14,252.40","1,191.70"
"HON. LINCOLN DIAZ-BALART","2009","2009Q4","OTHER SERVICES","47,893.02","13,925.61"
"HON. LINCOLN DIAZ-BALART","2009","2009Q4","SUPPLIES AND MATERIALS","23,703.91","10,742.78"
"HON. LINCOLN DIAZ-BALART","2009","2009Q4","EQUIPMENT","5,444.52","1,361.13"
"HON. MARIO DIAZ-BALART","2009","2009Q4","FRANKED MAIL","28,466.53","3,681.73"
"HON. MARIO DIAZ-BALART","2009","2009Q4","PERSONNEL COMPENSATION","855,857.05","219,208.35"
"HON. MARIO DIAZ-BALART","2009","2009Q4","PERSONNEL BENEFITS","482.28","0.00"
"HON. MARIO DIAZ-BALART","2009","2009Q4","TRAVEL","74,692.71","23,738.26"
"HON. MARIO DIAZ-BALART","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","133,129.37","41,272.75"
"HON. MARIO DIAZ-BALART","2009","2009Q4","PRINTING AND REPRODUCTION","18,275.17","16,654.12"
"HON. MARIO DIAZ-BALART","2009","2009Q4","OTHER SERVICES","75,265.72","15,182.72"
"HON. MARIO DIAZ-BALART","2009","2009Q4","SUPPLIES AND MATERIALS","45,218.23","18,705.41"
"HON. MARIO DIAZ-BALART","2009","2009Q4","EQUIPMENT","4,465.48","625.32"
"HON. NORMAN D DICKS","2009","2009Q4","FRANKED MAIL","6,281.92","2,310.01"
"HON. NORMAN D DICKS","2009","2009Q4","PERSONNEL COMPENSATION","1,015,919.73","279,846.77"
"HON. NORMAN D DICKS","2009","2009Q4","PERSONNEL BENEFITS","462.47","0.00"
"HON. NORMAN D DICKS","2009","2009Q4","TRAVEL","74,872.94","11,300.52"
"HON. NORMAN D DICKS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","106,192.76","26,190.18"
"HON. NORMAN D DICKS","2009","2009Q4","PRINTING AND REPRODUCTION","9,124.43","7,205.56"
"HON. NORMAN D DICKS","2009","2009Q4","OTHER SERVICES","47,898.74","11,931.00"
"HON. NORMAN D DICKS","2009","2009Q4","SUPPLIES AND MATERIALS","24,531.72","6,055.18"
"HON. NORMAN D DICKS","2009","2009Q4","EQUIPMENT","3,278.42","786.00"
"HON. JOHN D DINGELL","2009","2009Q4","FRANKED MAIL","4,902.28","1,337.84"
"HON. JOHN D DINGELL","2009","2009Q4","PERSONNEL COMPENSATION","1,140,510.75","381,220.36"
"HON. JOHN D DINGELL","2009","2009Q4","PERSONNEL BENEFITS","1,595.30","0.00"
"HON. JOHN D DINGELL","2009","2009Q4","TRAVEL","35,003.51","13,842.72"
"HON. JOHN D DINGELL","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","119,456.90","26,658.92"
"HON. JOHN D DINGELL","2009","2009Q4","PRINTING AND REPRODUCTION","2,733.15","685.70"
"HON. JOHN D DINGELL","2009","2009Q4","OTHER SERVICES","43,171.02","11,181.50"
"HON. JOHN D DINGELL","2009","2009Q4","SUPPLIES AND MATERIALS","14,118.57","2,745.92"
"HON. JOHN D DINGELL","2009","2009Q4","EQUIPMENT","2,754.24","688.56"
"HON. LLOYD DOGGETT","2009","2009Q4","FRANKED MAIL","83,350.00","16,786.53"
"HON. LLOYD DOGGETT","2009","2009Q4","PERSONNEL COMPENSATION","932,403.80","236,419.65"
"HON. LLOYD DOGGETT","2009","2009Q4","PERSONNEL BENEFITS","4,620.60","0.00"
"HON. LLOYD DOGGETT","2009","2009Q4","TRAVEL","14,119.43","5,221.53"
"HON. LLOYD DOGGETT","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","105,841.70","38,901.21"
"HON. LLOYD DOGGETT","2009","2009Q4","PRINTING AND REPRODUCTION","62,123.24","13,314.69"
"HON. LLOYD DOGGETT","2009","2009Q4","OTHER SERVICES","73,216.01","16,154.42"
"HON. LLOYD DOGGETT","2009","2009Q4","SUPPLIES AND MATERIALS","45,166.87","31,565.40"
"HON. LLOYD DOGGETT","2009","2009Q4","EQUIPMENT","11,286.51","4,010.25"
"HON. JOE DONNELLY","2009","2009Q4","FRANKED MAIL","48,988.39","13,255.66"
"HON. JOE DONNELLY","2009","2009Q4","PERSONNEL COMPENSATION","898,671.10","279,048.39"
"HON. JOE DONNELLY","2009","2009Q4","PERSONNEL BENEFITS","2,541.56","0.00"
"HON. JOE DONNELLY","2009","2009Q4","TRAVEL","56,602.04","13,839.22"
"HON. JOE DONNELLY","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","63,280.32","16,068.47"
"HON. JOE DONNELLY","2009","2009Q4","PRINTING AND REPRODUCTION","46,164.82","16,538.97"
"HON. JOE DONNELLY","2009","2009Q4","OTHER SERVICES","34,669.82","6,622.00"
"HON. JOE DONNELLY","2009","2009Q4","SUPPLIES AND MATERIALS","20,910.94","11,229.65"
"HON. JOE DONNELLY","2009","2009Q4","EQUIPMENT","8,825.22","2,002.03"
"HON. MICHAEL F DOYLE","2009","2009Q4","FRANKED MAIL","50,408.73","568.30"
"HON. MICHAEL F DOYLE","2009","2009Q4","PERSONNEL COMPENSATION","981,470.67","269,679.24"
"HON. MICHAEL F DOYLE","2009","2009Q4","PERSONNEL BENEFITS","1,478.39","0.00"
"HON. MICHAEL F DOYLE","2009","2009Q4","TRAVEL","41,765.87","12,399.16"
"HON. MICHAEL F DOYLE","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","119,211.79","42,393.90"
"HON. MICHAEL F DOYLE","2009","2009Q4","PRINTING AND REPRODUCTION","39,807.50","351.00"
"HON. MICHAEL F DOYLE","2009","2009Q4","OTHER SERVICES","53,709.95","19,891.00"
"HON. MICHAEL F DOYLE","2009","2009Q4","SUPPLIES AND MATERIALS","39,692.90","2,639.15"
"HON. MICHAEL F DOYLE","2009","2009Q4","EQUIPMENT","10,203.45","3,808.11"
"HON. DAVID DREIER","2009","2009Q4","FRANKED MAIL","47,938.88","15,719.28"
"HON. DAVID DREIER","2009","2009Q4","PERSONNEL COMPENSATION","903,996.46","232,227.78"
"HON. DAVID DREIER","2009","2009Q4","PERSONNEL BENEFITS","1,412.85","0.00"
"HON. DAVID DREIER","2009","2009Q4","TRAVEL","20,885.83","4,418.65"
"HON. DAVID DREIER","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","120,947.45","28,013.09"
"HON. DAVID DREIER","2009","2009Q4","PRINTING AND REPRODUCTION","70,920.98","29,588.08"
"HON. DAVID DREIER","2009","2009Q4","OTHER SERVICES","50,403.45","12,109.50"
"HON. DAVID DREIER","2009","2009Q4","SUPPLIES AND MATERIALS","59,693.27","21,098.62"
"HON. DAVID DREIER","2009","2009Q4","EQUIPMENT","7,072.00","5,335.00"
"HON. STEVE DRIEHAUS","2009","2009Q4","FRANKED MAIL","56,952.32","10,809.89"
"HON. STEVE DRIEHAUS","2009","2009Q4","PERSONNEL COMPENSATION","748,403.08","201,947.02"
"HON. STEVE DRIEHAUS","2009","2009Q4","PERSONNEL BENEFITS","1,310.76","0.00"
"HON. STEVE DRIEHAUS","2009","2009Q4","TRAVEL","53,560.26","16,115.35"
"HON. STEVE DRIEHAUS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","78,393.51","22,409.03"
"HON. STEVE DRIEHAUS","2009","2009Q4","PRINTING AND REPRODUCTION","60,144.39","14,300.98"
"HON. STEVE DRIEHAUS","2009","2009Q4","OTHER SERVICES","30,138.00","5,735.00"
"HON. STEVE DRIEHAUS","2009","2009Q4","SUPPLIES AND MATERIALS","48,420.38","21,431.36"
"HON. STEVE DRIEHAUS","2009","2009Q4","EQUIPMENT","23,098.47","6,127.85"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","FRANKED MAIL","55,478.44","2,667.74"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","PERSONNEL COMPENSATION","880,010.08","230,625.08"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","PERSONNEL BENEFITS","1,780.72","0.00"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","TRAVEL","64,687.06","14,524.92"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","83,621.96","20,584.71"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","PRINTING AND REPRODUCTION","51,412.20","232.99"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","OTHER SERVICES","44,331.64","10,903.53"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","SUPPLIES AND MATERIALS","26,386.73","12,804.14"
"HON. JOHN J. DUNCAN, JR.","2009","2009Q4","EQUIPMENT","5,898.96","3,076.24"
"HON. DONNA F. EDWARDS","2009","2009Q4","FRANKED MAIL","5,532.21","2,719.57"
"HON. DONNA F. EDWARDS","2009","2009Q4","PERSONNEL COMPENSATION","725,970.37","198,573.56"
"HON. DONNA F. EDWARDS","2009","2009Q4","PERSONNEL BENEFITS","1,861.12","0.00"
"HON. DONNA F. EDWARDS","2009","2009Q4","TRAVEL","14,794.15","1,482.64"
"HON. DONNA F. EDWARDS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","137,052.85","34,704.63"
"HON. DONNA F. EDWARDS","2009","2009Q4","PRINTING AND REPRODUCTION","28,358.02","1,115.04"
"HON. DONNA F. EDWARDS","2009","2009Q4","OTHER SERVICES","52,765.15","19,261.15"
"HON. DONNA F. EDWARDS","2009","2009Q4","SUPPLIES AND MATERIALS","56,258.20","17,288.73"
"HON. DONNA F. EDWARDS","2009","2009Q4","EQUIPMENT","4,658.80","1,545.31"
"HON. CHET EDWARDS","2009","2009Q4","FRANKED MAIL","89,284.23","74,090.73"
"HON. CHET EDWARDS","2009","2009Q4","PERSONNEL COMPENSATION","781,129.32","185,787.87"
"HON. CHET EDWARDS","2009","2009Q4","PERSONNEL BENEFITS","1,759.58","0.00"
"HON. CHET EDWARDS","2009","2009Q4","TRAVEL","64,261.64","29,858.86"
"HON. CHET EDWARDS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","138,722.18","58,394.29"
"HON. CHET EDWARDS","2009","2009Q4","PRINTING AND REPRODUCTION","7,389.63","3,570.06"
"HON. CHET EDWARDS","2009","2009Q4","OTHER SERVICES","76,298.06","17,049.13"
"HON. CHET EDWARDS","2009","2009Q4","SUPPLIES AND MATERIALS","42,540.35","15,352.85"
"HON. CHET EDWARDS","2009","2009Q4","EQUIPMENT","6,144.55","1,355.73"
"HON. VERNON J EHLERS","2009","2009Q4","FRANKED MAIL","2,668.23","777.56"
"HON. VERNON J EHLERS","2009","2009Q4","PERSONNEL COMPENSATION","917,553.86","228,948.62"
"HON. VERNON J EHLERS","2009","2009Q4","PERSONNEL BENEFITS","1,476.61","0.00"
"HON. VERNON J EHLERS","2009","2009Q4","TRAVEL","32,812.34","5,082.03"
"HON. VERNON J EHLERS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","62,984.73","29,141.56"
"HON. VERNON J EHLERS","2009","2009Q4","PRINTING AND REPRODUCTION","1,663.41","179.66"
"HON. VERNON J EHLERS","2009","2009Q4","OTHER SERVICES","87,336.60","36,760.67"
"HON. VERNON J EHLERS","2009","2009Q4","SUPPLIES AND MATERIALS","49,784.34","25,271.30"
"HON. VERNON J EHLERS","2009","2009Q4","EQUIPMENT","4,592.00","348.00"
"HON. KEITH ELLISON","2009","2009Q4","FRANKED MAIL","32,316.64","935.72"
"HON. KEITH ELLISON","2009","2009Q4","PERSONNEL COMPENSATION","952,345.13","280,373.70"
"HON. KEITH ELLISON","2009","2009Q4","PERSONNEL BENEFITS","1,179.19","0.00"
"HON. KEITH ELLISON","2009","2009Q4","TRAVEL","46,777.34","9,280.06"
"HON. KEITH ELLISON","2009","2009Q4","TRANSPORTATION OF THINGS","36.00","0.00"
"HON. KEITH ELLISON","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","74,193.03","17,765.34"
"HON. KEITH ELLISON","2009","2009Q4","PRINTING AND REPRODUCTION","18,853.29","337.59"
"HON. KEITH ELLISON","2009","2009Q4","OTHER SERVICES","55,677.81","19,808.90"
"HON. KEITH ELLISON","2009","2009Q4","SUPPLIES AND MATERIALS","29,634.00","13,058.00"
"HON. KEITH ELLISON","2009","2009Q4","EQUIPMENT","5,509.12","552.00"
"HON. BRAD ELLSWORTH","2009","2009Q4","FRANKED MAIL","52,790.81","16,856.12"
"HON. BRAD ELLSWORTH","2009","2009Q4","PERSONNEL COMPENSATION","940,976.18","274,922.06"
"HON. BRAD ELLSWORTH","2009","2009Q4","PERSONNEL BENEFITS","1,752.03","0.00"
"HON. BRAD ELLSWORTH","2009","2009Q4","TRAVEL","63,421.63","16,818.23"
"HON. BRAD ELLSWORTH","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","73,144.58","17,310.61"
"HON. BRAD ELLSWORTH","2009","2009Q4","PRINTING AND REPRODUCTION","37,194.39","18,067.34"
"HON. BRAD ELLSWORTH","2009","2009Q4","OTHER SERVICES","39,606.56","7,016.82"
"HON. BRAD ELLSWORTH","2009","2009Q4","SUPPLIES AND MATERIALS","39,666.48","24,145.72"
"HON. BRAD ELLSWORTH","2009","2009Q4","EQUIPMENT","40,058.52","34,900.89"
"HON. JO ANN EMERSON","2009","2009Q4","FRANKED MAIL","16,649.54","5,414.25"
"HON. JO ANN EMERSON","2009","2009Q4","PERSONNEL COMPENSATION","988,830.46","289,168.85"
"HON. JO ANN EMERSON","2009","2009Q4","TRAVEL","59,441.95","14,141.07"
"HON. JO ANN EMERSON","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","89,130.36","26,816.33"
"HON. JO ANN EMERSON","2009","2009Q4","PRINTING AND REPRODUCTION","1,897.30","238.05"
"HON. JO ANN EMERSON","2009","2009Q4","OTHER SERVICES","50,224.19","12,407.66"
"HON. JO ANN EMERSON","2009","2009Q4","SUPPLIES AND MATERIALS","25,804.23","4,259.85"
"HON. JO ANN EMERSON","2009","2009Q4","EQUIPMENT","3,715.61","908.25"
"HON. ELIOT L ENGEL","2009","2009Q4","FRANKED MAIL","7,900.53","872.22"
"HON. ELIOT L ENGEL","2009","2009Q4","PERSONNEL COMPENSATION","1,014,743.79","255,375.06"
"HON. ELIOT L ENGEL","2009","2009Q4","PERSONNEL BENEFITS","829.15","0.00"
"HON. ELIOT L ENGEL","2009","2009Q4","TRAVEL","14,361.21","2,604.85"
"HON. ELIOT L ENGEL","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","153,247.01","35,669.53"
"HON. ELIOT L ENGEL","2009","2009Q4","PRINTING AND REPRODUCTION","10,025.24","635.90"
"HON. ELIOT L ENGEL","2009","2009Q4","OTHER SERVICES","37,854.30","9,599.80"
"HON. ELIOT L ENGEL","2009","2009Q4","SUPPLIES AND MATERIALS","29,500.96","25,815.40"
"HON. ELIOT L ENGEL","2009","2009Q4","EQUIPMENT","4,699.68","1,174.92"
"HON. ANNA G ESHOO","2009","2009Q4","FRANKED MAIL","5,645.21","753.58"
"HON. ANNA G ESHOO","2009","2009Q4","PERSONNEL COMPENSATION","1,043,122.25","270,072.21"
"HON. ANNA G ESHOO","2009","2009Q4","PERSONNEL BENEFITS","970.20","0.00"
"HON. ANNA G ESHOO","2009","2009Q4","TRAVEL","43,151.81","10,801.83"
"HON. ANNA G ESHOO","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","156,768.20","36,342.51"
"HON. ANNA G ESHOO","2009","2009Q4","PRINTING AND REPRODUCTION","6,718.54","2,745.56"
"HON. ANNA G ESHOO","2009","2009Q4","OTHER SERVICES","56,251.81","19,615.82"
"HON. ANNA G ESHOO","2009","2009Q4","SUPPLIES AND MATERIALS","65,691.00","29,998.05"
"HON. ANNA G ESHOO","2009","2009Q4","EQUIPMENT","3,161.22","1,101.00"
"HON. BOB ETHERIDGE","2009","2009Q4","FRANKED MAIL","40,509.93","13,523.23"
"HON. BOB ETHERIDGE","2009","2009Q4","PERSONNEL COMPENSATION","945,821.61","263,470.10"
"HON. BOB ETHERIDGE","2009","2009Q4","PERSONNEL BENEFITS","1,841.09","0.00"
"HON. BOB ETHERIDGE","2009","2009Q4","TRAVEL","62,744.35","14,675.78"
"HON. BOB ETHERIDGE","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","98,828.41","27,045.23"
"HON. BOB ETHERIDGE","2009","2009Q4","PRINTING AND REPRODUCTION","16,075.34","1,393.68"
"HON. BOB ETHERIDGE","2009","2009Q4","OTHER SERVICES","53,735.57","12,374.00"
"HON. BOB ETHERIDGE","2009","2009Q4","SUPPLIES AND MATERIALS","51,548.32","14,905.35"
"HON. BOB ETHERIDGE","2009","2009Q4","EQUIPMENT","30,404.71","1,589.78"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","FRANKED MAIL","2,191.92","532.17"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","PERSONNEL COMPENSATION","1,030,783.34","290,262.48"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","PERSONNEL BENEFITS","1,367.75","0.00"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","TRAVEL","54,743.49","25,756.39"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","69,368.16","22,262.16"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","PRINTING AND REPRODUCTION","2,425.00","281.80"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","OTHER SERVICES","29,100.00","7,200.00"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","SUPPLIES AND MATERIALS","32,332.20","6,389.06"
"HON. ENI F H FALEOMAVAEGA","2009","2009Q4","EQUIPMENT","6,095.00","2,673.75"
"HON. MARY FALLIN","2009","2009Q4","FRANKED MAIL","68,299.61","20,238.59"
"HON. MARY FALLIN","2009","2009Q4","PERSONNEL COMPENSATION","934,716.69","287,170.27"
"HON. MARY FALLIN","2009","2009Q4","PERSONNEL BENEFITS","260.39","0.00"
"HON. MARY FALLIN","2009","2009Q4","TRAVEL","65,674.49","14,784.25"
"HON. MARY FALLIN","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","95,983.20","20,985.53"
"HON. MARY FALLIN","2009","2009Q4","PRINTING AND REPRODUCTION","49,641.05","23,719.43"
"HON. MARY FALLIN","2009","2009Q4","OTHER SERVICES","42,658.90","10,629.90"
"HON. MARY FALLIN","2009","2009Q4","SUPPLIES AND MATERIALS","8,290.46","2,700.24"
"HON. MARY FALLIN","2009","2009Q4","EQUIPMENT","3,643.96","658.50"
"HON. SAM FARR","2009","2009Q4","FRANKED MAIL","6,840.73","2,509.94"
"HON. SAM FARR","2009","2009Q4","PERSONNEL COMPENSATION","1,090,757.97","339,619.98"
"HON. SAM FARR","2009","2009Q4","PERSONNEL BENEFITS","2,482.23","0.00"
"HON. SAM FARR","2009","2009Q4","TRAVEL","74,876.03","12,870.11"
"HON. SAM FARR","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","107,099.37","36,943.10"
"HON. SAM FARR","2009","2009Q4","PRINTING AND REPRODUCTION","8,346.60","816.46"
"HON. SAM FARR","2009","2009Q4","OTHER SERVICES","49,052.00","12,503.00"
"HON. SAM FARR","2009","2009Q4","SUPPLIES AND MATERIALS","26,493.47","3,510.64"
"HON. SAM FARR","2009","2009Q4","EQUIPMENT","7,300.09","2,306.39"
"HON. CHAKA FATTAH","2009","2009Q4","FRANKED MAIL","918.07","127.78"
"HON. CHAKA FATTAH","2009","2009Q4","PERSONNEL COMPENSATION","1,048,805.40","329,274.94"
"HON. CHAKA FATTAH","2009","2009Q4","PERSONNEL BENEFITS","601.57","0.00"
"HON. CHAKA FATTAH","2009","2009Q4","TRAVEL","22,675.13","8,221.60"
"HON. CHAKA FATTAH","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","116,654.09","30,274.67"
"HON. CHAKA FATTAH","2009","2009Q4","PRINTING AND REPRODUCTION","4,416.04","248.00"
"HON. CHAKA FATTAH","2009","2009Q4","OTHER SERVICES","66,000.73","16,094.35"
"HON. CHAKA FATTAH","2009","2009Q4","SUPPLIES AND MATERIALS","40,020.93","12,404.05"
"HON. CHAKA FATTAH","2009","2009Q4","EQUIPMENT","3,579.05","2,432.27"
"HON. BOB FILNER","2009","2009Q4","FRANKED MAIL","21,372.35","18,840.20"
"HON. BOB FILNER","2009","2009Q4","PERSONNEL COMPENSATION","970,445.70","285,583.90"
"HON. BOB FILNER","2009","2009Q4","PERSONNEL BENEFITS","3,157.58","0.00"
"HON. BOB FILNER","2009","2009Q4","TRAVEL","64,446.45","11,694.61"
"HON. BOB FILNER","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","109,349.35","29,410.65"
"HON. BOB FILNER","2009","2009Q4","PRINTING AND REPRODUCTION","14,930.24","1,195.96"
"HON. BOB FILNER","2009","2009Q4","OTHER SERVICES","46,846.10","11,529.10"
"HON. BOB FILNER","2009","2009Q4","SUPPLIES AND MATERIALS","50,855.60","29,047.54"
"HON. BOB FILNER","2009","2009Q4","EQUIPMENT","6,118.73","2,853.23"
"HON. JEFF FLAKE","2009","2009Q4","FRANKED MAIL","5,060.90","1,186.20"
"HON. JEFF FLAKE","2009","2009Q4","PERSONNEL COMPENSATION","996,761.33","271,939.31"
"HON. JEFF FLAKE","2009","2009Q4","PERSONNEL BENEFITS","2,421.73","0.00"
"HON. JEFF FLAKE","2009","2009Q4","TRAVEL","71,704.20","19,212.18"
"HON. JEFF FLAKE","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","82,576.57","18,077.26"
"HON. JEFF FLAKE","2009","2009Q4","PRINTING AND REPRODUCTION","2,586.01","208.10"
"HON. JEFF FLAKE","2009","2009Q4","OTHER SERVICES","42,603.63","10,555.97"
"HON. JEFF FLAKE","2009","2009Q4","SUPPLIES AND MATERIALS","51,389.05","31,029.67"
"HON. JEFF FLAKE","2009","2009Q4","EQUIPMENT","3,054.12","763.53"
"HON. JOHN FLEMING","2009","2009Q4","FRANKED MAIL","84,329.90","13,426.01"
"HON. JOHN FLEMING","2009","2009Q4","PERSONNEL COMPENSATION","768,728.77","211,455.04"
"HON. JOHN FLEMING","2009","2009Q4","PERSONNEL BENEFITS","789.52","0.00"
"HON. JOHN FLEMING","2009","2009Q4","TRAVEL","64,028.63","21,453.67"
"HON. JOHN FLEMING","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","105,858.99","25,899.41"
"HON. JOHN FLEMING","2009","2009Q4","PRINTING AND REPRODUCTION","97,668.94","30,832.99"
"HON. JOHN FLEMING","2009","2009Q4","OTHER SERVICES","50,142.50","9,801.75"
"HON. JOHN FLEMING","2009","2009Q4","SUPPLIES AND MATERIALS","32,438.27","5,789.73"
"HON. JOHN FLEMING","2009","2009Q4","EQUIPMENT","11,787.76","6,419.93"
"HON. J. RANDY FORBES","2009","2009Q4","FRANKED MAIL","46,219.85","4,064.11"
"HON. J. RANDY FORBES","2009","2009Q4","PERSONNEL COMPENSATION","825,742.64","223,470.42"
"HON. J. RANDY FORBES","2009","2009Q4","PERSONNEL BENEFITS","1,174.83","0.00"
"HON. J. RANDY FORBES","2009","2009Q4","TRAVEL","24,294.16","6,430.36"
"HON. J. RANDY FORBES","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","109,588.08","26,372.04"
"HON. J. RANDY FORBES","2009","2009Q4","PRINTING AND REPRODUCTION","40,446.48","1,311.20"
"HON. J. RANDY FORBES","2009","2009Q4","OTHER SERVICES","43,505.80","13,312.99"
"HON. J. RANDY FORBES","2009","2009Q4","SUPPLIES AND MATERIALS","34,227.67","7,776.48"
"HON. J. RANDY FORBES","2009","2009Q4","EQUIPMENT","11,692.35","2,074.36"
"HON. JEFF FORTENBERRY","2009","2009Q4","FRANKED MAIL","28,945.95","6,279.01"
"HON. JEFF FORTENBERRY","2009","2009Q4","PERSONNEL COMPENSATION","972,471.93","291,053.01"
"HON. JEFF FORTENBERRY","2009","2009Q4","PERSONNEL BENEFITS","3,130.72","0.00"
"HON. JEFF FORTENBERRY","2009","2009Q4","TRAVEL","58,644.13","15,196.32"
"HON. JEFF FORTENBERRY","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","100,070.45","27,284.34"
"HON. JEFF FORTENBERRY","2009","2009Q4","PRINTING AND REPRODUCTION","14,295.58","2,113.91"
"HON. JEFF FORTENBERRY","2009","2009Q4","OTHER SERVICES","47,888.36","11,349.00"
"HON. JEFF FORTENBERRY","2009","2009Q4","SUPPLIES AND MATERIALS","16,113.40","4,080.05"
"HON. JEFF FORTENBERRY","2009","2009Q4","EQUIPMENT","7,540.78","4,070.33"
"HON. BILL FOSTER","2009","2009Q4","FRANKED MAIL","53,699.77","49,509.72"
"HON. BILL FOSTER","2009","2009Q4","PERSONNEL COMPENSATION","963,443.58","243,606.32"
"HON. BILL FOSTER","2009","2009Q4","PERSONNEL BENEFITS","2,729.25","0.00"
"HON. BILL FOSTER","2009","2009Q4","TRAVEL","32,274.00","5,266.82"
"HON. BILL FOSTER","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","132,363.28","45,340.00"
"HON. BILL FOSTER","2009","2009Q4","PRINTING AND REPRODUCTION","137,800.80","129,538.21"
"HON. BILL FOSTER","2009","2009Q4","OTHER SERVICES","30,407.25","7,048.00"
"HON. BILL FOSTER","2009","2009Q4","SUPPLIES AND MATERIALS","20,880.26","13,109.58"
"HON. BILL FOSTER","2009","2009Q4","EQUIPMENT","6,779.29","2,231.99"
"HON. VIRGINIA FOXX","2009","2009Q4","FRANKED MAIL","133,611.28","1,307.73"
"HON. VIRGINIA FOXX","2009","2009Q4","PERSONNEL COMPENSATION","709,674.86","181,306.66"
"HON. VIRGINIA FOXX","2009","2009Q4","PERSONNEL BENEFITS","407.25","0.00"
"HON. VIRGINIA FOXX","2009","2009Q4","TRAVEL","90,264.19","20,335.53"
"HON. VIRGINIA FOXX","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","82,534.12","22,121.68"
"HON. VIRGINIA FOXX","2009","2009Q4","PRINTING AND REPRODUCTION","104,455.61","398.60"
"HON. VIRGINIA FOXX","2009","2009Q4","OTHER SERVICES","64,132.50","30,131.00"
"HON. VIRGINIA FOXX","2009","2009Q4","SUPPLIES AND MATERIALS","36,253.92","16,807.13"
"HON. VIRGINIA FOXX","2009","2009Q4","EQUIPMENT","4,842.29","989.29"
"HON. BARNEY FRANK","2009","2009Q4","FRANKED MAIL","3,627.57","820.89"
"HON. BARNEY FRANK","2009","2009Q4","PERSONNEL COMPENSATION","1,295,277.46","323,151.99"
"HON. BARNEY FRANK","2009","2009Q4","PERSONNEL BENEFITS","57.55","0.00"
"HON. BARNEY FRANK","2009","2009Q4","TRAVEL","52,582.72","17,121.88"
"HON. BARNEY FRANK","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","83,058.07","20,718.47"
"HON. BARNEY FRANK","2009","2009Q4","PRINTING AND REPRODUCTION","2,161.20","926.30"
"HON. BARNEY FRANK","2009","2009Q4","OTHER SERVICES","39,412.20","9,896.20"
"HON. BARNEY FRANK","2009","2009Q4","SUPPLIES AND MATERIALS","18,494.16","4,399.94"
"HON. BARNEY FRANK","2009","2009Q4","EQUIPMENT","6,587.17","953.85"
"HON. TRENT FRANKS","2009","2009Q4","FRANKED MAIL","1,504.52","558.02"
"HON. TRENT FRANKS","2009","2009Q4","PERSONNEL COMPENSATION","955,828.46","257,800.34"
"HON. TRENT FRANKS","2009","2009Q4","PERSONNEL BENEFITS","505.19","0.00"
"HON. TRENT FRANKS","2009","2009Q4","TRAVEL","69,706.64","7,840.01"
"HON. TRENT FRANKS","2009","2009Q4","RENT, COMMUNICATION, UTILITIES","124,311.92","32,105.43"
