"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. LYNN JENKINS","2013","2013Q2","PERSONNEL COMPENSATION","419,064.38","216,203.29"
"HON. LYNN JENKINS","2013","2013Q2","TRAVEL","33,169.37","22,905.35"
"HON. LYNN JENKINS","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","58,973.74","39,166.53"
"HON. LYNN JENKINS","2013","2013Q2","PRINTING AND REPRODUCTION","6,543.46","6,320.18"
"HON. LYNN JENKINS","2013","2013Q2","OTHER SERVICES","35,733.74","18,235.00"
"HON. LYNN JENKINS","2013","2013Q2","SUPPLIES AND MATERIALS","6,508.49","4,856.42"
"HON. LYNN JENKINS","2013","2013Q2","EQUIPMENT","1,000.24","446.38"
"HON. BILL JOHNSON","2013","2013Q2","FRANKED MAIL","1,295.55","821.96"
"HON. BILL JOHNSON","2013","2013Q2","PERSONNEL COMPENSATION","438,324.45","215,466.67"
"HON. BILL JOHNSON","2013","2013Q2","TRAVEL","29,517.49","16,257.62"
"HON. BILL JOHNSON","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","42,574.88","21,795.06"
"HON. BILL JOHNSON","2013","2013Q2","PRINTING AND REPRODUCTION","808.27","338.82"
"HON. BILL JOHNSON","2013","2013Q2","OTHER SERVICES","22,363.92","12,367.96"
"HON. BILL JOHNSON","2013","2013Q2","SUPPLIES AND MATERIALS","7,584.64","4,449.06"
"HON. BILL JOHNSON","2013","2013Q2","EQUIPMENT","1,400.52","700.26"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","FRANKED MAIL","1,160.06","1,082.88"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","PERSONNEL COMPENSATION","513,288.70","255,777.81"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","TRAVEL","19,287.39","12,016.62"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","59,738.72","30,324.91"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","PRINTING AND REPRODUCTION","1,288.47","1,143.04"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","OTHER SERVICES","22,975.75","16,466.42"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","SUPPLIES AND MATERIALS","2,930.40","1,493.08"
"HON. EDDIE BERNICE JOHNSON","2013","2013Q2","EQUIPMENT","949.20","474.60"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","FRANKED MAIL","397.61","288.82"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","PERSONNEL COMPENSATION","463,741.81","237,203.17"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","TRAVEL","12,936.92","8,467.93"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","55,934.87","30,128.15"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","PRINTING AND REPRODUCTION","2,910.52","1,689.54"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","OTHER SERVICES","20,787.82","17,585.32"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","SUPPLIES AND MATERIALS","8,385.18","5,055.64"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2013","2013Q2","EQUIPMENT","3,471.90","870.00"
"HON. SAM JOHNSON","2013","2013Q2","FRANKED MAIL","990.42","773.41"
"HON. SAM JOHNSON","2013","2013Q2","PERSONNEL COMPENSATION","454,949.95","244,561.08"
"HON. SAM JOHNSON","2013","2013Q2","TRAVEL","18,579.66","10,379.65"
"HON. SAM JOHNSON","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","32,274.89","14,530.80"
"HON. SAM JOHNSON","2013","2013Q2","PRINTING AND REPRODUCTION","491.64","166.35"
"HON. SAM JOHNSON","2013","2013Q2","OTHER SERVICES","23,451.00","12,100.00"
"HON. SAM JOHNSON","2013","2013Q2","SUPPLIES AND MATERIALS","7,648.56","4,525.34"
"HON. SAM JOHNSON","2013","2013Q2","EQUIPMENT","4,204.00","852.00"
"HON. WALTER B. JONES","2013","2013Q2","FRANKED MAIL","1,002.39","574.89"
"HON. WALTER B. JONES","2013","2013Q2","PERSONNEL COMPENSATION","493,867.23","245,983.35"
"HON. WALTER B. JONES","2013","2013Q2","TRAVEL","12,001.69","6,121.45"
"HON. WALTER B. JONES","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","28,144.13","15,337.66"
"HON. WALTER B. JONES","2013","2013Q2","PRINTING AND REPRODUCTION","2,372.33","2,215.43"
"HON. WALTER B. JONES","2013","2013Q2","OTHER SERVICES","20,428.50","10,214.25"
"HON. WALTER B. JONES","2013","2013Q2","SUPPLIES AND MATERIALS","3,901.57","2,088.70"
"HON. WALTER B. JONES","2013","2013Q2","EQUIPMENT","2,789.23","2,141.23"
"HON. JIM JORDAN","2013","2013Q2","FRANKED MAIL","2,412.13","915.00"
"HON. JIM JORDAN","2013","2013Q2","PERSONNEL COMPENSATION","389,488.87","202,047.22"
"HON. JIM JORDAN","2013","2013Q2","TRAVEL","48,890.59","27,701.36"
"HON. JIM JORDAN","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","36,220.87","18,903.65"
"HON. JIM JORDAN","2013","2013Q2","PRINTING AND REPRODUCTION","1,510.52","1,134.33"
"HON. JIM JORDAN","2013","2013Q2","OTHER SERVICES","22,280.74","12,221.74"
"HON. JIM JORDAN","2013","2013Q2","SUPPLIES AND MATERIALS","6,152.19","2,280.73"
"HON. JIM JORDAN","2013","2013Q2","EQUIPMENT","3,498.39","393.27"
"HON. DAVID P. JOYCE","2013","2013Q2","FRANKED MAIL","1,588.16","972.83"
"HON. DAVID P. JOYCE","2013","2013Q2","PERSONNEL COMPENSATION","414,103.63","207,952.41"
"HON. DAVID P. JOYCE","2013","2013Q2","TRAVEL","35,315.51","24,527.92"
"HON. DAVID P. JOYCE","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","37,779.56","19,534.68"
"HON. DAVID P. JOYCE","2013","2013Q2","PRINTING AND REPRODUCTION","8,786.24","3,176.69"
"HON. DAVID P. JOYCE","2013","2013Q2","OTHER SERVICES","20,353.13","10,065.00"
"HON. DAVID P. JOYCE","2013","2013Q2","SUPPLIES AND MATERIALS","12,414.11","5,016.46"
"HON. DAVID P. JOYCE","2013","2013Q2","EQUIPMENT","1,607.05","802.17"
"HON. MARCY KAPTUR","2013","2013Q2","FRANKED MAIL","1,689.94","1,264.71"
"HON. MARCY KAPTUR","2013","2013Q2","PERSONNEL COMPENSATION","411,902.76","204,933.31"
"HON. MARCY KAPTUR","2013","2013Q2","TRAVEL","25,460.92","15,404.92"
"HON. MARCY KAPTUR","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","31,340.33","17,362.55"
"HON. MARCY KAPTUR","2013","2013Q2","PRINTING AND REPRODUCTION","5,670.35","5,408.45"
"HON. MARCY KAPTUR","2013","2013Q2","OTHER SERVICES","11,851.87","5,737.14"
"HON. MARCY KAPTUR","2013","2013Q2","SUPPLIES AND MATERIALS","16,058.27","12,141.90"
"HON. MARCY KAPTUR","2013","2013Q2","EQUIPMENT","2,757.81","1,197.57"
"HON. WILLIAM R. KEATING","2013","2013Q2","FRANKED MAIL","1,284.11","666.13"
"HON. WILLIAM R. KEATING","2013","2013Q2","PERSONNEL COMPENSATION","397,282.78","196,927.23"
"HON. WILLIAM R. KEATING","2013","2013Q2","TRAVEL","25,785.55","16,418.16"
"HON. WILLIAM R. KEATING","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","58,567.13","29,099.58"
"HON. WILLIAM R. KEATING","2013","2013Q2","PRINTING AND REPRODUCTION","2,700.52","2,354.36"
"HON. WILLIAM R. KEATING","2013","2013Q2","OTHER SERVICES","26,408.70","14,427.70"
"HON. WILLIAM R. KEATING","2013","2013Q2","SUPPLIES AND MATERIALS","11,194.26","6,372.31"
"HON. WILLIAM R. KEATING","2013","2013Q2","EQUIPMENT","1,230.00","615.00"
"HON. MIKE KELLY","2013","2013Q2","FRANKED MAIL","13,795.39","8,812.73"
"HON. MIKE KELLY","2013","2013Q2","PERSONNEL COMPENSATION","447,024.36","218,350.02"
"HON. MIKE KELLY","2013","2013Q2","TRAVEL","24,494.06","14,898.54"
"HON. MIKE KELLY","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","46,949.00","27,363.28"
"HON. MIKE KELLY","2013","2013Q2","PRINTING AND REPRODUCTION","18,773.26","17,607.57"
"HON. MIKE KELLY","2013","2013Q2","OTHER SERVICES","23,384.00","15,819.00"
"HON. MIKE KELLY","2013","2013Q2","SUPPLIES AND MATERIALS","14,581.53","5,328.39"
"HON. MIKE KELLY","2013","2013Q2","EQUIPMENT","2,010.96","1,005.48"
"HON. ROBIN L. KELLY","2013","2013Q2","FRANKED MAIL","61.24","61.24"
"HON. ROBIN L. KELLY","2013","2013Q2","PERSONNEL COMPENSATION","181,866.70","181,866.70"
"HON. ROBIN L. KELLY","2013","2013Q2","TRAVEL","4,903.48","4,903.48"
"HON. ROBIN L. KELLY","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","4,196.17","4,196.17"
"HON. ROBIN L. KELLY","2013","2013Q2","PRINTING AND REPRODUCTION","1,128.75","1,128.75"
"HON. ROBIN L. KELLY","2013","2013Q2","OTHER SERVICES","4,986.69","4,986.69"
"HON. ROBIN L. KELLY","2013","2013Q2","SUPPLIES AND MATERIALS","1,673.28","1,673.28"
"HON. ROBIN L. KELLY","2013","2013Q2","EQUIPMENT","730.23","730.23"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","FRANKED MAIL","605.34","650.51"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","PERSONNEL COMPENSATION","407,001.16","215,736.69"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","TRAVEL","16,349.86","8,381.69"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","39,762.43","19,638.99"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","PRINTING AND REPRODUCTION","5,122.54","3,321.67"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","OTHER SERVICES","14,286.88","8,631.88"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","SUPPLIES AND MATERIALS","15,640.37","3,992.33"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q2","EQUIPMENT","14,328.13","1,448.52"
"HON. DANIEL T. KILDEE","2013","2013Q2","FRANKED MAIL","858.09","862.34"
"HON. DANIEL T. KILDEE","2013","2013Q2","PERSONNEL COMPENSATION","415,688.60","224,658.01"
"HON. DANIEL T. KILDEE","2013","2013Q2","TRAVEL","24,014.61","17,647.74"
"HON. DANIEL T. KILDEE","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","29,265.60","22,925.87"
"HON. DANIEL T. KILDEE","2013","2013Q2","PRINTING AND REPRODUCTION","3,099.89","1,091.34"
"HON. DANIEL T. KILDEE","2013","2013Q2","OTHER SERVICES","11,357.53","5,655.00"
"HON. DANIEL T. KILDEE","2013","2013Q2","SUPPLIES AND MATERIALS","5,946.15","2,585.26"
"HON. DANIEL T. KILDEE","2013","2013Q2","EQUIPMENT","1,742.78","1,275.89"
"HON. DEREK KILMER","2013","2013Q2","FRANKED MAIL","11,289.99","11,180.06"
"HON. DEREK KILMER","2013","2013Q2","PERSONNEL COMPENSATION","394,672.20","206,999.99"
"HON. DEREK KILMER","2013","2013Q2","TRAVEL","17,711.61","11,496.87"
"HON. DEREK KILMER","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","34,063.63","24,943.99"
"HON. DEREK KILMER","2013","2013Q2","PRINTING AND REPRODUCTION","19,498.59","17,462.38"
"HON. DEREK KILMER","2013","2013Q2","OTHER SERVICES","21,000.00","10,500.00"
"HON. DEREK KILMER","2013","2013Q2","SUPPLIES AND MATERIALS","7,724.76","6,107.97"
"HON. DEREK KILMER","2013","2013Q2","EQUIPMENT","2,013.44","984.14"
"HON. RON KIND","2013","2013Q2","FRANKED MAIL","12,757.38","11,782.52"
"HON. RON KIND","2013","2013Q2","PERSONNEL COMPENSATION","456,069.09","228,329.94"
"HON. RON KIND","2013","2013Q2","TRAVEL","23,074.28","14,410.02"
"HON. RON KIND","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","39,641.23","23,129.73"
"HON. RON KIND","2013","2013Q2","PRINTING AND REPRODUCTION","7,903.91","6,449.21"
"HON. RON KIND","2013","2013Q2","OTHER SERVICES","26,731.65","5,340.00"
"HON. RON KIND","2013","2013Q2","SUPPLIES AND MATERIALS","8,364.44","3,562.91"
"HON. RON KIND","2013","2013Q2","EQUIPMENT","807.02","508.01"
"HON. PETER T. KING","2013","2013Q2","FRANKED MAIL","2,327.97","2,182.24"
"HON. PETER T. KING","2013","2013Q2","PERSONNEL COMPENSATION","388,323.75","194,992.59"
"HON. PETER T. KING","2013","2013Q2","TRAVEL","5,915.24","2,619.62"
"HON. PETER T. KING","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","48,561.53","25,653.33"
"HON. PETER T. KING","2013","2013Q2","PRINTING AND REPRODUCTION","2,181.96","1,554.12"
"HON. PETER T. KING","2013","2013Q2","OTHER SERVICES","21,456.00","10,143.00"
"HON. PETER T. KING","2013","2013Q2","SUPPLIES AND MATERIALS","4,470.87","2,886.14"
"HON. PETER T. KING","2013","2013Q2","EQUIPMENT","4,401.46","2,692.84"
"HON. STEVE KING","2013","2013Q2","FRANKED MAIL","4,870.91","2,084.22"
"HON. STEVE KING","2013","2013Q2","PERSONNEL COMPENSATION","404,465.76","187,612.40"
"HON. STEVE KING","2013","2013Q2","TRAVEL","28,589.61","14,853.47"
"HON. STEVE KING","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","44,716.36","21,891.24"
"HON. STEVE KING","2013","2013Q2","PRINTING AND REPRODUCTION","1,361.75","274.75"
"HON. STEVE KING","2013","2013Q2","OTHER SERVICES","13,771.87","6,165.77"
"HON. STEVE KING","2013","2013Q2","SUPPLIES AND MATERIALS","-872.37","-4,538.57"
"HON. STEVE KING","2013","2013Q2","EQUIPMENT","3,298.50","1,649.25"
"HON. JACK KINGSTON","2013","2013Q2","FRANKED MAIL","6,419.70","3,867.93"
"HON. JACK KINGSTON","2013","2013Q2","PERSONNEL COMPENSATION","371,457.30","179,594.71"
"HON. JACK KINGSTON","2013","2013Q2","TRAVEL","18,425.89","10,673.57"
"HON. JACK KINGSTON","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","34,541.13","18,577.14"
"HON. JACK KINGSTON","2013","2013Q2","PRINTING AND REPRODUCTION","995.45","620.59"
"HON. JACK KINGSTON","2013","2013Q2","OTHER SERVICES","33,280.14","15,757.07"
"HON. JACK KINGSTON","2013","2013Q2","SUPPLIES AND MATERIALS","5,071.19","3,473.72"
"HON. JACK KINGSTON","2013","2013Q2","EQUIPMENT","3,210.00","285.00"
"HON. ADAM KINZINGER","2013","2013Q2","FRANKED MAIL","1,399.68","632.94"
"HON. ADAM KINZINGER","2013","2013Q2","PERSONNEL COMPENSATION","385,113.83","191,799.98"
"HON. ADAM KINZINGER","2013","2013Q2","TRAVEL","34,674.11","21,024.43"
"HON. ADAM KINZINGER","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","39,009.06","19,581.06"
"HON. ADAM KINZINGER","2013","2013Q2","PRINTING AND REPRODUCTION","1,353.61","1,195.31"
"HON. ADAM KINZINGER","2013","2013Q2","OTHER SERVICES","22,813.88","11,175.00"
"HON. ADAM KINZINGER","2013","2013Q2","SUPPLIES AND MATERIALS","2,013.00","114.25"
"HON. ADAM KINZINGER","2013","2013Q2","EQUIPMENT","2,299.38","1,022.39"
"HON. ANN KIRKPATRICK","2013","2013Q2","FRANKED MAIL","2,004.44","1,119.05"
"HON. ANN KIRKPATRICK","2013","2013Q2","PERSONNEL COMPENSATION","365,708.35","197,591.67"
"HON. ANN KIRKPATRICK","2013","2013Q2","TRAVEL","13,185.45","7,337.79"
"HON. ANN KIRKPATRICK","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","29,391.64","15,688.85"
"HON. ANN KIRKPATRICK","2013","2013Q2","PRINTING AND REPRODUCTION","6,192.21","4,036.00"
"HON. ANN KIRKPATRICK","2013","2013Q2","OTHER SERVICES","13,330.24","7,256.29"
"HON. ANN KIRKPATRICK","2013","2013Q2","SUPPLIES AND MATERIALS","5,574.66","3,651.96"
"HON. ANN KIRKPATRICK","2013","2013Q2","EQUIPMENT","957.30","-388.46"
"HON. JOHN KLINE","2013","2013Q2","FRANKED MAIL","12,834.08","11,522.24"
"HON. JOHN KLINE","2013","2013Q2","PERSONNEL COMPENSATION","417,184.88","202,432.00"
"HON. JOHN KLINE","2013","2013Q2","TRAVEL","18,313.35","12,198.69"
"HON. JOHN KLINE","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","40,033.26","22,233.47"
"HON. JOHN KLINE","2013","2013Q2","PRINTING AND REPRODUCTION","730.17","122.60"
"HON. JOHN KLINE","2013","2013Q2","OTHER SERVICES","26,226.00","13,113.00"
"HON. JOHN KLINE","2013","2013Q2","SUPPLIES AND MATERIALS","8,423.91","6,127.74"
"HON. JOHN KLINE","2013","2013Q2","EQUIPMENT","428.40","214.20"
"HON. ANN M. KUSTER","2013","2013Q2","FRANKED MAIL","1,429.34","1,238.15"
"HON. ANN M. KUSTER","2013","2013Q2","PERSONNEL COMPENSATION","361,591.17","187,827.28"
"HON. ANN M. KUSTER","2013","2013Q2","TRAVEL","18,123.95","11,290.27"
"HON. ANN M. KUSTER","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","40,157.03","23,045.00"
"HON. ANN M. KUSTER","2013","2013Q2","PRINTING AND REPRODUCTION","1,715.29","591.65"
"HON. ANN M. KUSTER","2013","2013Q2","OTHER SERVICES","12,554.00","6,899.00"
"HON. ANN M. KUSTER","2013","2013Q2","SUPPLIES AND MATERIALS","19,995.68","4,679.39"
"HON. ANN M. KUSTER","2013","2013Q2","EQUIPMENT","2,796.76","1,995.88"
"HON. RAUL R. LABRADOR","2013","2013Q2","FRANKED MAIL","1,906.75","1,060.67"
"HON. RAUL R. LABRADOR","2013","2013Q2","PERSONNEL COMPENSATION","408,938.50","207,572.45"
"HON. RAUL R. LABRADOR","2013","2013Q2","TRAVEL","29,360.65","17,662.23"
"HON. RAUL R. LABRADOR","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","32,818.90","17,563.75"
"HON. RAUL R. LABRADOR","2013","2013Q2","PRINTING AND REPRODUCTION","452.49","314.54"
"HON. RAUL R. LABRADOR","2013","2013Q2","OTHER SERVICES","27,907.40","11,070.02"
"HON. RAUL R. LABRADOR","2013","2013Q2","SUPPLIES AND MATERIALS","3,545.68","2,360.07"
"HON. RAUL R. LABRADOR","2013","2013Q2","EQUIPMENT","981.48","490.74"
"HON. DOUG LAMALFA","2013","2013Q2","FRANKED MAIL","1,426.76","769.58"
"HON. DOUG LAMALFA","2013","2013Q2","PERSONNEL COMPENSATION","395,354.99","211,341.09"
"HON. DOUG LAMALFA","2013","2013Q2","TRAVEL","49,782.11","38,237.54"
"HON. DOUG LAMALFA","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","23,156.75","12,598.53"
"HON. DOUG LAMALFA","2013","2013Q2","PRINTING AND REPRODUCTION","2,534.76","777.93"
"HON. DOUG LAMALFA","2013","2013Q2","OTHER SERVICES","22,187.00","11,307.00"
"HON. DOUG LAMALFA","2013","2013Q2","SUPPLIES AND MATERIALS","5,994.70","3,348.49"
"HON. DOUG LAMALFA","2013","2013Q2","EQUIPMENT","1,585.55","772.74"
"HON. DOUG LAMBORN","2013","2013Q2","FRANKED MAIL","478.00","283.58"
"HON. DOUG LAMBORN","2013","2013Q2","PERSONNEL COMPENSATION","452,968.64","237,368.25"
"HON. DOUG LAMBORN","2013","2013Q2","TRAVEL","17,449.88","10,644.02"
"HON. DOUG LAMBORN","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","44,757.99","25,647.97"
"HON. DOUG LAMBORN","2013","2013Q2","PRINTING AND REPRODUCTION","1,381.21","924.38"
"HON. DOUG LAMBORN","2013","2013Q2","OTHER SERVICES","25,541.40","14,633.50"
"HON. DOUG LAMBORN","2013","2013Q2","SUPPLIES AND MATERIALS","5,251.52","3,400.91"
"HON. DOUG LAMBORN","2013","2013Q2","EQUIPMENT","984.00","492.00"
"HON. LEONARD LANCE","2013","2013Q2","FRANKED MAIL","889.92","869.54"
"HON. LEONARD LANCE","2013","2013Q2","PERSONNEL COMPENSATION","401,700.05","198,026.50"
"HON. LEONARD LANCE","2013","2013Q2","TRAVEL","18,438.24","11,383.71"
"HON. LEONARD LANCE","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","50,325.35","27,821.82"
"HON. LEONARD LANCE","2013","2013Q2","PRINTING AND REPRODUCTION","1,419.78","67.95"
"HON. LEONARD LANCE","2013","2013Q2","OTHER SERVICES","32,317.71","19,017.61"
"HON. LEONARD LANCE","2013","2013Q2","SUPPLIES AND MATERIALS","9,707.75","4,814.51"
"HON. LEONARD LANCE","2013","2013Q2","EQUIPMENT","1,719.00","859.50"
"HON. JAMES R. LANGEVIN","2013","2013Q2","FRANKED MAIL","751.81","517.33"
"HON. JAMES R. LANGEVIN","2013","2013Q2","PERSONNEL COMPENSATION","478,047.87","238,216.74"
"HON. JAMES R. LANGEVIN","2013","2013Q2","TRAVEL","13,826.63","5,821.42"
"HON. JAMES R. LANGEVIN","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","57,201.11","28,511.91"
"HON. JAMES R. LANGEVIN","2013","2013Q2","PRINTING AND REPRODUCTION","920.58","409.80"
"HON. JAMES R. LANGEVIN","2013","2013Q2","OTHER SERVICES","11,310.00","5,655.00"
"HON. JAMES R. LANGEVIN","2013","2013Q2","SUPPLIES AND MATERIALS","6,439.47","3,882.16"
"HON. JAMES R. LANGEVIN","2013","2013Q2","EQUIPMENT","1,177.98","588.99"
"HON. JAMES LANKFORD","2013","2013Q2","FRANKED MAIL","851.46","547.60"
"HON. JAMES LANKFORD","2013","2013Q2","PERSONNEL COMPENSATION","366,011.72","188,650.02"
"HON. JAMES LANKFORD","2013","2013Q2","TRAVEL","27,776.03","19,268.77"
"HON. JAMES LANKFORD","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","34,027.10","31,511.04"
"HON. JAMES LANKFORD","2013","2013Q2","PRINTING AND REPRODUCTION","43.20","3.20"
"HON. JAMES LANKFORD","2013","2013Q2","OTHER SERVICES","17,510.00","8,855.00"
"HON. JAMES LANKFORD","2013","2013Q2","SUPPLIES AND MATERIALS","2,700.16","858.32"
"HON. JAMES LANKFORD","2013","2013Q2","EQUIPMENT","821.54","528.25"
"HON. RICK LARSEN","2013","2013Q2","FRANKED MAIL","1,913.02","1,274.42"
"HON. RICK LARSEN","2013","2013Q2","PERSONNEL COMPENSATION","447,154.24","228,587.54"
"HON. RICK LARSEN","2013","2013Q2","TRAVEL","14,120.92","8,621.69"
"HON. RICK LARSEN","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","50,687.86","25,465.03"
"HON. RICK LARSEN","2013","2013Q2","PRINTING AND REPRODUCTION","344.94","273.64"
"HON. RICK LARSEN","2013","2013Q2","OTHER SERVICES","20,509.00","12,042.00"
"HON. RICK LARSEN","2013","2013Q2","SUPPLIES AND MATERIALS","2,343.80","1,299.58"
"HON. RICK LARSEN","2013","2013Q2","EQUIPMENT","720.00","360.00"
"HON. JOHN B. LARSON","2013","2013Q2","FRANKED MAIL","553.93","454.09"
"HON. JOHN B. LARSON","2013","2013Q2","PERSONNEL COMPENSATION","516,828.23","238,791.48"
"HON. JOHN B. LARSON","2013","2013Q2","TRAVEL","13,960.02","6,950.30"
"HON. JOHN B. LARSON","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","44,113.33","19,341.08"
"HON. JOHN B. LARSON","2013","2013Q2","PRINTING AND REPRODUCTION","1,783.08","432.18"
"HON. JOHN B. LARSON","2013","2013Q2","OTHER SERVICES","14,668.32","8,617.58"
"HON. JOHN B. LARSON","2013","2013Q2","SUPPLIES AND MATERIALS","9,634.20","7,178.41"
"HON. JOHN B. LARSON","2013","2013Q2","EQUIPMENT","964.00","562.00"
"HON. TOM LATHAM","2013","2013Q2","FRANKED MAIL","10,364.66","5,608.07"
"HON. TOM LATHAM","2013","2013Q2","PERSONNEL COMPENSATION","390,925.34","198,162.24"
"HON. TOM LATHAM","2013","2013Q2","TRAVEL","11,949.63","10,888.07"
"HON. TOM LATHAM","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","47,484.68","23,407.54"
"HON. TOM LATHAM","2013","2013Q2","PRINTING AND REPRODUCTION","1,406.60","1,262.63"
"HON. TOM LATHAM","2013","2013Q2","OTHER SERVICES","25,075.00","13,790.00"
"HON. TOM LATHAM","2013","2013Q2","SUPPLIES AND MATERIALS","6,176.54","575.71"
"HON. TOM LATHAM","2013","2013Q2","EQUIPMENT","4,030.00","2,012.58"
"HON. ROBERT E. LATTA","2013","2013Q2","FRANKED MAIL","5,926.29","3,984.52"
"HON. ROBERT E. LATTA","2013","2013Q2","PERSONNEL COMPENSATION","454,068.85","227,177.77"
"HON. ROBERT E. LATTA","2013","2013Q2","TRAVEL","26,595.24","15,035.22"
"HON. ROBERT E. LATTA","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","48,508.78","31,551.74"
"HON. ROBERT E. LATTA","2013","2013Q2","PRINTING AND REPRODUCTION","2,108.07","1,869.52"
"HON. ROBERT E. LATTA","2013","2013Q2","OTHER SERVICES","32,204.34","25,155.00"
"HON. ROBERT E. LATTA","2013","2013Q2","SUPPLIES AND MATERIALS","19,265.70","14,732.84"
"HON. ROBERT E. LATTA","2013","2013Q2","EQUIPMENT","2,736.00","1,368.00"
"HON. BARBARA LEE","2013","2013Q2","FRANKED MAIL","1,073.78","666.98"
"HON. BARBARA LEE","2013","2013Q2","PERSONNEL COMPENSATION","474,313.96","239,789.48"
"HON. BARBARA LEE","2013","2013Q2","TRAVEL","13,877.93","8,836.18"
"HON. BARBARA LEE","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","72,258.37","37,340.84"
"HON. BARBARA LEE","2013","2013Q2","PRINTING AND REPRODUCTION","4,021.55","2,914.90"
"HON. BARBARA LEE","2013","2013Q2","OTHER SERVICES","22,555.76","13,021.57"
"HON. BARBARA LEE","2013","2013Q2","SUPPLIES AND MATERIALS","8,116.79","5,540.30"
"HON. BARBARA LEE","2013","2013Q2","EQUIPMENT","1,247.40","623.70"
"HON. SANDER M. LEVIN","2013","2013Q2","FRANKED MAIL","1,155.67","687.62"
"HON. SANDER M. LEVIN","2013","2013Q2","PERSONNEL COMPENSATION","507,693.44","260,430.01"
"HON. SANDER M. LEVIN","2013","2013Q2","TRAVEL","19,407.61","13,372.42"
"HON. SANDER M. LEVIN","2013","2013Q2","RENT, COMMUNICATION, UTILITIES","38,093.61","21,017.23"
"HON. SANDER M. LEVIN","2013","2013Q2","PRINTING AND REPRODUCTION","222.59","203.39"
"HON. SANDER M. LEVIN","2013","2013Q2","OTHER SERVICES","14,520.53","7,335.53"
"HON. SANDER M. LEVIN","2013","2013Q2","SUPPLIES AND MATERIALS","6,317.97","4,314.77"
"HON. SANDER M. LEVIN","2013","2013Q2","EQUIPMENT","1,464.00","732.00"
"HON. JOHN LEWIS","2013","2013Q2","FRANKED MAIL","1,201.80","826.99"
"HON. JOHN LEWIS","2013","2013Q2","PERSONNEL COMPENSATION","441,446.29","223,155.94"
"HON. JOHN LEWIS","2013","2013Q2","TRAVEL","11,218.10","7,134.43"
