"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. NAN A. S. HAYWORTH","2012","2012Q1","PRINTING AND REPRODUCTION","28,925.55","28,925.55"
"HON. NAN A. S. HAYWORTH","2012","2012Q1","OTHER SERVICES","6,299.04","6,299.04"
"HON. NAN A. S. HAYWORTH","2012","2012Q1","SUPPLIES AND MATERIALS","4,884.85","4,884.85"
"HON. NAN A. S. HAYWORTH","2012","2012Q1","EQUIPMENT","3,263.85","3,263.85"
"HON. JOSEPH J. HECK","2012","2012Q1","FRANKED MAIL","17,380.08","17,380.08"
"HON. JOSEPH J. HECK","2012","2012Q1","PERSONNEL COMPENSATION","186,861.20","186,861.20"
"HON. JOSEPH J. HECK","2012","2012Q1","TRAVEL","19,298.91","19,298.91"
"HON. JOSEPH J. HECK","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","40,797.66","40,797.66"
"HON. JOSEPH J. HECK","2012","2012Q1","PRINTING AND REPRODUCTION","248.00","248.00"
"HON. JOSEPH J. HECK","2012","2012Q1","OTHER SERVICES","8,679.00","8,679.00"
"HON. JOSEPH J. HECK","2012","2012Q1","SUPPLIES AND MATERIALS","2,471.85","2,471.85"
"HON. JOSEPH J. HECK","2012","2012Q1","EQUIPMENT","1,260.99","1,260.99"
"HON. MARTIN HEINRICH","2012","2012Q1","FRANKED MAIL","33,640.71","33,640.71"
"HON. MARTIN HEINRICH","2012","2012Q1","PERSONNEL COMPENSATION","216,440.81","216,440.81"
"HON. MARTIN HEINRICH","2012","2012Q1","TRAVEL","12,951.76","12,951.76"
"HON. MARTIN HEINRICH","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,280.46","17,280.46"
"HON. MARTIN HEINRICH","2012","2012Q1","PRINTING AND REPRODUCTION","75,303.11","75,303.11"
"HON. MARTIN HEINRICH","2012","2012Q1","OTHER SERVICES","4,373.70","4,373.70"
"HON. MARTIN HEINRICH","2012","2012Q1","SUPPLIES AND MATERIALS","1,083.30","1,083.30"
"HON. MARTIN HEINRICH","2012","2012Q1","EQUIPMENT","480.00","480.00"
"HON. JEB HENSARLING","2012","2012Q1","FRANKED MAIL","1,062.82","1,062.82"
"HON. JEB HENSARLING","2012","2012Q1","PERSONNEL COMPENSATION","183,344.52","183,344.52"
"HON. JEB HENSARLING","2012","2012Q1","TRAVEL","14,151.05","14,151.05"
"HON. JEB HENSARLING","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","18,280.21","18,280.21"
"HON. JEB HENSARLING","2012","2012Q1","PRINTING AND REPRODUCTION","11.04","11.04"
"HON. JEB HENSARLING","2012","2012Q1","OTHER SERVICES","6,184.00","6,184.00"
"HON. JEB HENSARLING","2012","2012Q1","SUPPLIES AND MATERIALS","3,713.19","3,713.19"
"HON. JEB HENSARLING","2012","2012Q1","EQUIPMENT","1,001.93","1,001.93"
"HON. WALLY HERGER","2012","2012Q1","FRANKED MAIL","375.04","375.04"
"HON. WALLY HERGER","2012","2012Q1","PERSONNEL COMPENSATION","235,078.29","235,078.29"
"HON. WALLY HERGER","2012","2012Q1","TRAVEL","12,262.69","12,262.69"
"HON. WALLY HERGER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,907.15","14,907.15"
"HON. WALLY HERGER","2012","2012Q1","PRINTING AND REPRODUCTION","576.50","576.50"
"HON. WALLY HERGER","2012","2012Q1","OTHER SERVICES","8,847.80","8,847.80"
"HON. WALLY HERGER","2012","2012Q1","SUPPLIES AND MATERIALS","1,929.41","1,929.41"
"HON. WALLY HERGER","2012","2012Q1","EQUIPMENT","1,177.08","1,177.08"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","FRANKED MAIL","303.20","303.20"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","PERSONNEL COMPENSATION","176,661.07","176,661.07"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","TRAVEL","8,157.54","8,157.54"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,625.40","13,625.40"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","PRINTING AND REPRODUCTION","234.84","234.84"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","OTHER SERVICES","4,109.00","4,109.00"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","SUPPLIES AND MATERIALS","1,155.62","1,155.62"
"HON. JAIME HERRERA BEUTLER","2012","2012Q1","EQUIPMENT","530.26","530.26"
"HON. BRIAN HIGGINS","2012","2012Q1","FRANKED MAIL","237.81","237.81"
"HON. BRIAN HIGGINS","2012","2012Q1","PERSONNEL COMPENSATION","257,863.61","257,863.61"
"HON. BRIAN HIGGINS","2012","2012Q1","TRAVEL","1,375.05","1,375.05"
"HON. BRIAN HIGGINS","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,718.79","21,718.79"
"HON. BRIAN HIGGINS","2012","2012Q1","PRINTING AND REPRODUCTION","93.50","93.50"
"HON. BRIAN HIGGINS","2012","2012Q1","OTHER SERVICES","3,800.00","3,800.00"
"HON. BRIAN HIGGINS","2012","2012Q1","SUPPLIES AND MATERIALS","417.33","417.33"
"HON. BRIAN HIGGINS","2012","2012Q1","EQUIPMENT","417.00","417.00"
"HON. JAMES A. HIMES","2012","2012Q1","FRANKED MAIL","1,047.76","1,047.76"
"HON. JAMES A. HIMES","2012","2012Q1","PERSONNEL COMPENSATION","224,061.23","224,061.23"
"HON. JAMES A. HIMES","2012","2012Q1","TRAVEL","3,765.13","3,765.13"
"HON. JAMES A. HIMES","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","18,596.18","18,596.18"
"HON. JAMES A. HIMES","2012","2012Q1","PRINTING AND REPRODUCTION","174.93","174.93"
"HON. JAMES A. HIMES","2012","2012Q1","OTHER SERVICES","4,707.00","4,707.00"
"HON. JAMES A. HIMES","2012","2012Q1","SUPPLIES AND MATERIALS","904.28","904.28"
"HON. JAMES A. HIMES","2012","2012Q1","EQUIPMENT","675.99","675.99"
"HON. MAURICE D. HINCHEY","2012","2012Q1","FRANKED MAIL","528.57","528.57"
"HON. MAURICE D. HINCHEY","2012","2012Q1","PERSONNEL COMPENSATION","246,074.45","246,074.45"
"HON. MAURICE D. HINCHEY","2012","2012Q1","TRAVEL","346.50","346.50"
"HON. MAURICE D. HINCHEY","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,380.49","13,380.49"
"HON. MAURICE D. HINCHEY","2012","2012Q1","PRINTING AND REPRODUCTION","114.10","114.10"
"HON. MAURICE D. HINCHEY","2012","2012Q1","OTHER SERVICES","6,389.30","6,389.30"
"HON. MAURICE D. HINCHEY","2012","2012Q1","SUPPLIES AND MATERIALS","1,042.66","1,042.66"
"HON. MAURICE D. HINCHEY","2012","2012Q1","EQUIPMENT","785.19","785.19"
"HON. RUBEN HINOJOSA","2012","2012Q1","FRANKED MAIL","1,224.49","1,224.49"
"HON. RUBEN HINOJOSA","2012","2012Q1","PERSONNEL COMPENSATION","221,115.51","221,115.51"
"HON. RUBEN HINOJOSA","2012","2012Q1","TRAVEL","7,297.36","7,297.36"
"HON. RUBEN HINOJOSA","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","16,764.80","16,764.80"
"HON. RUBEN HINOJOSA","2012","2012Q1","OTHER SERVICES","4,120.00","4,120.00"
"HON. RUBEN HINOJOSA","2012","2012Q1","SUPPLIES AND MATERIALS","3,958.42","3,958.42"
"HON. RUBEN HINOJOSA","2012","2012Q1","EQUIPMENT","1,197.27","1,197.27"
"HON. MAZIE K. HIRONO","2012","2012Q1","FRANKED MAIL","4,916.25","4,916.25"
"HON. MAZIE K. HIRONO","2012","2012Q1","PERSONNEL COMPENSATION","236,081.46","236,081.46"
"HON. MAZIE K. HIRONO","2012","2012Q1","TRAVEL","15,509.65","15,509.65"
"HON. MAZIE K. HIRONO","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","32,991.26","32,991.26"
"HON. MAZIE K. HIRONO","2012","2012Q1","PRINTING AND REPRODUCTION","5,991.28","5,991.28"
"HON. MAZIE K. HIRONO","2012","2012Q1","OTHER SERVICES","6,410.48","6,410.48"
"HON. MAZIE K. HIRONO","2012","2012Q1","SUPPLIES AND MATERIALS","2,665.67","2,665.67"
"HON. MAZIE K. HIRONO","2012","2012Q1","EQUIPMENT","345.00","345.00"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","FRANKED MAIL","1,377.08","1,377.08"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","PERSONNEL COMPENSATION","220,910.62","220,910.62"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","TRAVEL","9,591.93","9,591.93"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","10,879.39","10,879.39"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","PRINTING AND REPRODUCTION","449.24","449.24"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","OTHER SERVICES","4,109.00","4,109.00"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","SUPPLIES AND MATERIALS","2,232.41","2,232.41"
"HON. KATHLEEN C. HOCHUL","2012","2012Q1","EQUIPMENT","214.35","214.35"
"HON. TIM HOLDEN","2012","2012Q1","FRANKED MAIL","1,576.83","1,576.83"
"HON. TIM HOLDEN","2012","2012Q1","PERSONNEL COMPENSATION","236,011.61","236,011.61"
"HON. TIM HOLDEN","2012","2012Q1","TRAVEL","1,989.03","1,989.03"
"HON. TIM HOLDEN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","24,560.33","24,560.33"
"HON. TIM HOLDEN","2012","2012Q1","PRINTING AND REPRODUCTION","270.20","270.20"
"HON. TIM HOLDEN","2012","2012Q1","OTHER SERVICES","3,800.00","3,800.00"
"HON. TIM HOLDEN","2012","2012Q1","SUPPLIES AND MATERIALS","4,474.89","4,474.89"
"HON. TIM HOLDEN","2012","2012Q1","EQUIPMENT","954.99","954.99"
"HON. RUSH D. HOLT","2012","2012Q1","FRANKED MAIL","1,063.74","1,063.74"
"HON. RUSH D. HOLT","2012","2012Q1","PERSONNEL COMPENSATION","226,287.99","226,287.99"
"HON. RUSH D. HOLT","2012","2012Q1","TRAVEL","5,672.58","5,672.58"
"HON. RUSH D. HOLT","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,873.37","15,873.37"
"HON. RUSH D. HOLT","2012","2012Q1","OTHER SERVICES","4,109.00","4,109.00"
"HON. RUSH D. HOLT","2012","2012Q1","SUPPLIES AND MATERIALS","2,403.88","2,403.88"
"HON. RUSH D. HOLT","2012","2012Q1","EQUIPMENT","962.52","962.52"
"HON. MICHAEL M. HONDA","2012","2012Q1","FRANKED MAIL","630.40","630.40"
"HON. MICHAEL M. HONDA","2012","2012Q1","PERSONNEL COMPENSATION","280,321.90","280,321.90"
"HON. MICHAEL M. HONDA","2012","2012Q1","TRAVEL","5,228.63","5,228.63"
"HON. MICHAEL M. HONDA","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,463.47","21,463.47"
"HON. MICHAEL M. HONDA","2012","2012Q1","PRINTING AND REPRODUCTION","515.90","515.90"
"HON. MICHAEL M. HONDA","2012","2012Q1","OTHER SERVICES","8,363.50","8,363.50"
"HON. MICHAEL M. HONDA","2012","2012Q1","SUPPLIES AND MATERIALS","4,686.20","4,686.20"
"HON. MICHAEL M. HONDA","2012","2012Q1","EQUIPMENT","670.50","670.50"
"HON. STENY H. HOYER","2012","2012Q1","FRANKED MAIL","509.84","509.84"
"HON. STENY H. HOYER","2012","2012Q1","PERSONNEL COMPENSATION","254,430.23","254,430.23"
"HON. STENY H. HOYER","2012","2012Q1","TRAVEL","132.20","132.20"
"HON. STENY H. HOYER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","31,115.29","31,115.29"
"HON. STENY H. HOYER","2012","2012Q1","PRINTING AND REPRODUCTION","8.00","8.00"
"HON. STENY H. HOYER","2012","2012Q1","OTHER SERVICES","10,737.10","10,737.10"
"HON. STENY H. HOYER","2012","2012Q1","SUPPLIES AND MATERIALS","22,225.45","22,225.45"
"HON. STENY H. HOYER","2012","2012Q1","EQUIPMENT","1,263.78","1,263.78"
"HON. TIM HUELSKAMP","2012","2012Q1","FRANKED MAIL","676.60","676.60"
"HON. TIM HUELSKAMP","2012","2012Q1","PERSONNEL COMPENSATION","213,061.17","213,061.17"
"HON. TIM HUELSKAMP","2012","2012Q1","TRAVEL","21,130.05","21,130.05"
"HON. TIM HUELSKAMP","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","24,296.22","24,296.22"
"HON. TIM HUELSKAMP","2012","2012Q1","PRINTING AND REPRODUCTION","1,121.62","1,121.62"
"HON. TIM HUELSKAMP","2012","2012Q1","OTHER SERVICES","13,848.60","13,848.60"
"HON. TIM HUELSKAMP","2012","2012Q1","SUPPLIES AND MATERIALS","15,483.64","15,483.64"
"HON. TIM HUELSKAMP","2012","2012Q1","EQUIPMENT","1,000.16","1,000.16"
"HON. BILL HUIZENGA","2012","2012Q1","FRANKED MAIL","1,769.27","1,769.27"
"HON. BILL HUIZENGA","2012","2012Q1","PERSONNEL COMPENSATION","204,501.30","204,501.30"
"HON. BILL HUIZENGA","2012","2012Q1","TRAVEL","20,942.20","20,942.20"
"HON. BILL HUIZENGA","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","18,870.08","18,870.08"
"HON. BILL HUIZENGA","2012","2012Q1","PRINTING AND REPRODUCTION","32.30","32.30"
"HON. BILL HUIZENGA","2012","2012Q1","OTHER SERVICES","8,113.75","8,113.75"
"HON. BILL HUIZENGA","2012","2012Q1","SUPPLIES AND MATERIALS","4,859.60","4,859.60"
"HON. BILL HUIZENGA","2012","2012Q1","EQUIPMENT","1,678.59","1,678.59"
"HON. RANDY HULTGREN","2012","2012Q1","FRANKED MAIL","967.91","967.91"
"HON. RANDY HULTGREN","2012","2012Q1","PERSONNEL COMPENSATION","211,276.59","211,276.59"
"HON. RANDY HULTGREN","2012","2012Q1","TRAVEL","7,448.41","7,448.41"
"HON. RANDY HULTGREN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,176.67","21,176.67"
"HON. RANDY HULTGREN","2012","2012Q1","PRINTING AND REPRODUCTION","439.65","439.65"
"HON. RANDY HULTGREN","2012","2012Q1","OTHER SERVICES","3,225.00","3,225.00"
"HON. RANDY HULTGREN","2012","2012Q1","SUPPLIES AND MATERIALS","1,383.08","1,383.08"
"HON. RANDY HULTGREN","2012","2012Q1","EQUIPMENT","2,461.11","2,461.11"
"HON. DUNCAN HUNTER","2012","2012Q1","FRANKED MAIL","4,479.34","4,479.34"
"HON. DUNCAN HUNTER","2012","2012Q1","PERSONNEL COMPENSATION","231,606.10","231,606.10"
"HON. DUNCAN HUNTER","2012","2012Q1","TRAVEL","10,172.72","10,172.72"
"HON. DUNCAN HUNTER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,179.31","13,179.31"
"HON. DUNCAN HUNTER","2012","2012Q1","PRINTING AND REPRODUCTION","13,340.90","13,340.90"
"HON. DUNCAN HUNTER","2012","2012Q1","OTHER SERVICES","9,843.70","9,843.70"
"HON. DUNCAN HUNTER","2012","2012Q1","SUPPLIES AND MATERIALS","3,107.89","3,107.89"
"HON. DUNCAN HUNTER","2012","2012Q1","EQUIPMENT","889.40","889.40"
"HON. ROBERT HURT","2012","2012Q1","FRANKED MAIL","2,600.74","2,600.74"
"HON. ROBERT HURT","2012","2012Q1","PERSONNEL COMPENSATION","194,192.22","194,192.22"
"HON. ROBERT HURT","2012","2012Q1","TRAVEL","11,020.34","11,020.34"
"HON. ROBERT HURT","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,892.92","20,892.92"
"HON. ROBERT HURT","2012","2012Q1","PRINTING AND REPRODUCTION","496.70","496.70"
"HON. ROBERT HURT","2012","2012Q1","OTHER SERVICES","24,674.83","24,674.83"
"HON. ROBERT HURT","2012","2012Q1","SUPPLIES AND MATERIALS","3,093.16","3,093.16"
"HON. ROBERT HURT","2012","2012Q1","EQUIPMENT","1,743.40","1,743.40"
"HON. JAY INSLEE","2012","2012Q1","FRANKED MAIL","13.64","13.64"
"HON. JAY INSLEE","2012","2012Q1","PERSONNEL COMPENSATION","205,979.26","205,979.26"
"HON. JAY INSLEE","2012","2012Q1","TRAVEL","3,291.54","3,291.54"
"HON. JAY INSLEE","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","10,289.34","10,289.34"
"HON. JAY INSLEE","2012","2012Q1","PRINTING AND REPRODUCTION","80.00","80.00"
"HON. JAY INSLEE","2012","2012Q1","OTHER SERVICES","12,133.50","12,133.50"
"HON. JAY INSLEE","2012","2012Q1","SUPPLIES AND MATERIALS","1,096.08","1,096.08"
"HON. JAY INSLEE","2012","2012Q1","EQUIPMENT","492.00","492.00"
"HON. STEVE ISRAEL","2012","2012Q1","FRANKED MAIL","1,088.95","1,088.95"
"HON. STEVE ISRAEL","2012","2012Q1","PERSONNEL COMPENSATION","248,713.97","248,713.97"
"HON. STEVE ISRAEL","2012","2012Q1","TRAVEL","12,903.66","12,903.66"
"HON. STEVE ISRAEL","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,467.97","20,467.97"
"HON. STEVE ISRAEL","2012","2012Q1","PRINTING AND REPRODUCTION","416.55","416.55"
"HON. STEVE ISRAEL","2012","2012Q1","OTHER SERVICES","6,481.86","6,481.86"
"HON. STEVE ISRAEL","2012","2012Q1","SUPPLIES AND MATERIALS","11,969.73","11,969.73"
"HON. STEVE ISRAEL","2012","2012Q1","EQUIPMENT","774.72","774.72"
"HON. DARRELL E. ISSA","2012","2012Q1","FRANKED MAIL","5,468.91","5,468.91"
"HON. DARRELL E. ISSA","2012","2012Q1","PERSONNEL COMPENSATION","231,411.63","231,411.63"
"HON. DARRELL E. ISSA","2012","2012Q1","TRAVEL","8,285.12","8,285.12"
"HON. DARRELL E. ISSA","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","19,017.12","19,017.12"
"HON. DARRELL E. ISSA","2012","2012Q1","PRINTING AND REPRODUCTION","580.10","580.10"
"HON. DARRELL E. ISSA","2012","2012Q1","OTHER SERVICES","5,499.00","5,499.00"
"HON. DARRELL E. ISSA","2012","2012Q1","SUPPLIES AND MATERIALS","2,307.86","2,307.86"
"HON. DARRELL E. ISSA","2012","2012Q1","EQUIPMENT","1,343.28","1,343.28"
"HON. SHEILA JACKSON LEE","2012","2012Q1","FRANKED MAIL","646.78","646.78"
"HON. SHEILA JACKSON LEE","2012","2012Q1","PERSONNEL COMPENSATION","220,192.28","220,192.28"
"HON. SHEILA JACKSON LEE","2012","2012Q1","TRAVEL","17,740.51","17,740.51"
"HON. SHEILA JACKSON LEE","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","36,403.76","36,403.76"
"HON. SHEILA JACKSON LEE","2012","2012Q1","PRINTING AND REPRODUCTION","5,143.98","5,143.98"
"HON. SHEILA JACKSON LEE","2012","2012Q1","OTHER SERVICES","6,589.49","6,589.49"
"HON. SHEILA JACKSON LEE","2012","2012Q1","SUPPLIES AND MATERIALS","12,365.26","12,365.26"
"HON. SHEILA JACKSON LEE","2012","2012Q1","EQUIPMENT","2,304.96","2,304.96"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","FRANKED MAIL","240.67","240.67"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","PERSONNEL COMPENSATION","213,995.48","213,995.48"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","TRAVEL","15,415.16","15,415.16"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","52,794.39","52,794.39"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","OTHER SERVICES","20,380.56","20,380.56"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","SUPPLIES AND MATERIALS","1,948.19","1,948.19"
"HON. JESSE L. JACKSON, JR.","2012","2012Q1","EQUIPMENT","795.24","795.24"
"HON. LYNN JENKINS","2012","2012Q1","FRANKED MAIL","6,812.81","6,812.81"
"HON. LYNN JENKINS","2012","2012Q1","PERSONNEL COMPENSATION","206,641.15","206,641.15"
"HON. LYNN JENKINS","2012","2012Q1","TRAVEL","5,582.54","5,582.54"
"HON. LYNN JENKINS","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,228.94","17,228.94"
"HON. LYNN JENKINS","2012","2012Q1","PRINTING AND REPRODUCTION","191.50","191.50"
"HON. LYNN JENKINS","2012","2012Q1","OTHER SERVICES","14,313.50","14,313.50"
"HON. LYNN JENKINS","2012","2012Q1","SUPPLIES AND MATERIALS","1,973.33","1,973.33"
"HON. LYNN JENKINS","2012","2012Q1","EQUIPMENT","553.86","553.86"
"HON. BILL JOHNSON","2012","2012Q1","FRANKED MAIL","794.39","794.39"
"HON. BILL JOHNSON","2012","2012Q1","PERSONNEL COMPENSATION","201,400.08","201,400.08"
"HON. BILL JOHNSON","2012","2012Q1","TRAVEL","10,316.98","10,316.98"
"HON. BILL JOHNSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,185.37","13,185.37"
"HON. BILL JOHNSON","2012","2012Q1","PRINTING AND REPRODUCTION","242.85","242.85"
"HON. BILL JOHNSON","2012","2012Q1","OTHER SERVICES","14,394.00","14,394.00"
"HON. BILL JOHNSON","2012","2012Q1","SUPPLIES AND MATERIALS","1,390.23","1,390.23"
"HON. BILL JOHNSON","2012","2012Q1","EQUIPMENT","1,293.18","1,293.18"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","FRANKED MAIL","1,219.53","1,219.53"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","PERSONNEL COMPENSATION","236,935.01","236,935.01"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","TRAVEL","5,764.12","5,764.12"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","22,394.99","22,394.99"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","PRINTING AND REPRODUCTION","4.80","4.80"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","OTHER SERVICES","17,552.01","17,552.01"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","SUPPLIES AND MATERIALS","1,051.25","1,051.25"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q1","EQUIPMENT","528.00","528.00"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","FRANKED MAIL","370.70","370.70"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","PERSONNEL COMPENSATION","248,871.05","248,871.05"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","TRAVEL","6,281.54","6,281.54"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","36,826.94","36,826.94"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","PRINTING AND REPRODUCTION","579.84","579.84"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","OTHER SERVICES","10,452.91","10,452.91"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","SUPPLIES AND MATERIALS","1,656.23","1,656.23"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q1","EQUIPMENT","5,191.40","5,191.40"
"HON. SAM JOHNSON","2012","2012Q1","FRANKED MAIL","588.72","588.72"
"HON. SAM JOHNSON","2012","2012Q1","PERSONNEL COMPENSATION","239,622.29","239,622.29"
"HON. SAM JOHNSON","2012","2012Q1","TRAVEL","7,082.32","7,082.32"
"HON. SAM JOHNSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,172.62","15,172.62"
"HON. SAM JOHNSON","2012","2012Q1","OTHER SERVICES","5,600.79","5,600.79"
"HON. SAM JOHNSON","2012","2012Q1","SUPPLIES AND MATERIALS","1,248.50","1,248.50"
"HON. SAM JOHNSON","2012","2012Q1","EQUIPMENT","264.00","264.00"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","FRANKED MAIL","4,328.25","4,328.25"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","PERSONNEL COMPENSATION","216,647.10","216,647.10"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","TRAVEL","12,116.42","12,116.42"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,781.65","17,781.65"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","PRINTING AND REPRODUCTION","26.00","26.00"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","OTHER SERVICES","12,373.83","12,373.83"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","SUPPLIES AND MATERIALS","2,449.46","2,449.46"
"HON. TIMOTHY V. JOHNSON","2012","2012Q1","EQUIPMENT","800.00","800.00"
"HON. WALTER B. JONES","2012","2012Q1","FRANKED MAIL","406.98","406.98"
"HON. WALTER B. JONES","2012","2012Q1","PERSONNEL COMPENSATION","243,134.04","243,134.04"
"HON. WALTER B. JONES","2012","2012Q1","TRAVEL","5,279.02","5,279.02"
"HON. WALTER B. JONES","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,581.53","13,581.53"
"HON. WALTER B. JONES","2012","2012Q1","PRINTING AND REPRODUCTION","1,042.50","1,042.50"
"HON. WALTER B. JONES","2012","2012Q1","OTHER SERVICES","12,086.55","12,086.55"
"HON. WALTER B. JONES","2012","2012Q1","SUPPLIES AND MATERIALS","2,247.65","2,247.65"
"HON. WALTER B. JONES","2012","2012Q1","EQUIPMENT","648.00","648.00"
"HON. JIM JORDAN","2012","2012Q1","FRANKED MAIL","805.71","805.71"
"HON. JIM JORDAN","2012","2012Q1","PERSONNEL COMPENSATION","158,100.27","158,100.27"
"HON. JIM JORDAN","2012","2012Q1","TRAVEL","8,312.17","8,312.17"
"HON. JIM JORDAN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,147.65","14,147.65"
"HON. JIM JORDAN","2012","2012Q1","PRINTING AND REPRODUCTION","127.60","127.60"
"HON. JIM JORDAN","2012","2012Q1","OTHER SERVICES","23,804.81","23,804.81"
"HON. JIM JORDAN","2012","2012Q1","SUPPLIES AND MATERIALS","2,908.89","2,908.89"
"HON. JIM JORDAN","2012","2012Q1","EQUIPMENT","808.02","808.02"
"HON. MARCY KAPTUR","2012","2012Q1","FRANKED MAIL","1,174.51","1,174.51"
"HON. MARCY KAPTUR","2012","2012Q1","PERSONNEL COMPENSATION","216,725.98","216,725.98"
"HON. MARCY KAPTUR","2012","2012Q1","TRAVEL","6,539.35","6,539.35"
"HON. MARCY KAPTUR","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,210.38","21,210.38"
"HON. MARCY KAPTUR","2012","2012Q1","PRINTING AND REPRODUCTION","1,969.80","1,969.80"
"HON. MARCY KAPTUR","2012","2012Q1","OTHER SERVICES","5,372.03","5,372.03"
"HON. MARCY KAPTUR","2012","2012Q1","SUPPLIES AND MATERIALS","2,048.11","2,048.11"
"HON. MARCY KAPTUR","2012","2012Q1","EQUIPMENT","588.58","588.58"
"HON. WILLIAM R. KEATING","2012","2012Q1","FRANKED MAIL","573.90","573.90"
"HON. WILLIAM R. KEATING","2012","2012Q1","PERSONNEL COMPENSATION","189,727.85","189,727.85"
"HON. WILLIAM R. KEATING","2012","2012Q1","TRAVEL","6,176.20","6,176.20"
"HON. WILLIAM R. KEATING","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","27,638.79","27,638.79"
"HON. WILLIAM R. KEATING","2012","2012Q1","PRINTING AND REPRODUCTION","279.40","279.40"
"HON. WILLIAM R. KEATING","2012","2012Q1","OTHER SERVICES","4,793.50","4,793.50"
