"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. MICHAEL M. HONDA","2012","2012Q4","SUPPLIES AND MATERIALS","20,489.92","5,392.06"
"HON. MICHAEL M. HONDA","2012","2012Q4","EQUIPMENT","4,478.00","670.50"
"HON. STENY H. HOYER","2012","2012Q4","FRANKED MAIL","3,106.43","1,285.64"
"HON. STENY H. HOYER","2012","2012Q4","PERSONNEL COMPENSATION","983,394.62","264,691.97"
"HON. STENY H. HOYER","2012","2012Q4","TRAVEL","1,008.06","197.60"
"HON. STENY H. HOYER","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","136,458.83","35,888.52"
"HON. STENY H. HOYER","2012","2012Q4","PRINTING AND REPRODUCTION","1,914.15","957.30"
"HON. STENY H. HOYER","2012","2012Q4","OTHER SERVICES","38,604.04","9,648.51"
"HON. STENY H. HOYER","2012","2012Q4","SUPPLIES AND MATERIALS","16,814.96","6,262.91"
"HON. STENY H. HOYER","2012","2012Q4","EQUIPMENT","5,158.22","1,263.78"
"HON. TIM HUELSKAMP","2012","2012Q4","FRANKED MAIL","46,902.71","1,132.04"
"HON. TIM HUELSKAMP","2012","2012Q4","PERSONNEL COMPENSATION","848,437.67","221,909.89"
"HON. TIM HUELSKAMP","2012","2012Q4","TRAVEL","86,118.81","10,223.33"
"HON. TIM HUELSKAMP","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","98,889.58","12,545.72"
"HON. TIM HUELSKAMP","2012","2012Q4","PRINTING AND REPRODUCTION","58,754.45","-1,186.58"
"HON. TIM HUELSKAMP","2012","2012Q4","OTHER SERVICES","48,959.50","10,324.05"
"HON. TIM HUELSKAMP","2012","2012Q4","SUPPLIES AND MATERIALS","21,978.46","2,573.35"
"HON. TIM HUELSKAMP","2012","2012Q4","EQUIPMENT","1,648.88","216.24"
"HON. BILL HUIZENGA","2012","2012Q4","FRANKED MAIL","27,334.27","22,721.33"
"HON. BILL HUIZENGA","2012","2012Q4","PERSONNEL COMPENSATION","913,779.84","276,540.88"
"HON. BILL HUIZENGA","2012","2012Q4","TRAVEL","86,156.90","21,872.32"
"HON. BILL HUIZENGA","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","101,558.39","23,874.25"
"HON. BILL HUIZENGA","2012","2012Q4","PRINTING AND REPRODUCTION","37,055.16","36,276.72"
"HON. BILL HUIZENGA","2012","2012Q4","OTHER SERVICES","54,529.71","15,106.21"
"HON. BILL HUIZENGA","2012","2012Q4","SUPPLIES AND MATERIALS","16,644.15","6,613.88"
"HON. BILL HUIZENGA","2012","2012Q4","EQUIPMENT","6,781.38","1,477.60"
"HON. RANDY HULTGREN","2012","2012Q4","FRANKED MAIL","77,386.04","9,886.36"
"HON. RANDY HULTGREN","2012","2012Q4","PERSONNEL COMPENSATION","833,148.04","204,473.61"
"HON. RANDY HULTGREN","2012","2012Q4","TRAVEL","49,889.57","18,315.63"
"HON. RANDY HULTGREN","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","101,556.47","23,310.20"
"HON. RANDY HULTGREN","2012","2012Q4","PRINTING AND REPRODUCTION","77,779.09","2,597.70"
"HON. RANDY HULTGREN","2012","2012Q4","OTHER SERVICES","47,786.77","11,715.00"
"HON. RANDY HULTGREN","2012","2012Q4","SUPPLIES AND MATERIALS","10,382.95","1,729.41"
"HON. RANDY HULTGREN","2012","2012Q4","EQUIPMENT","9,844.54","2,461.21"
"HON. DUNCAN HUNTER","2012","2012Q4","FRANKED MAIL","35,338.86","2,903.28"
"HON. DUNCAN HUNTER","2012","2012Q4","PERSONNEL COMPENSATION","974,723.13","276,062.91"
"HON. DUNCAN HUNTER","2012","2012Q4","TRAVEL","60,022.23","16,111.83"
"HON. DUNCAN HUNTER","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","83,803.32","18,839.28"
"HON. DUNCAN HUNTER","2012","2012Q4","PRINTING AND REPRODUCTION","21,376.09","3,048.26"
"HON. DUNCAN HUNTER","2012","2012Q4","OTHER SERVICES","44,584.80","10,513.30"
"HON. DUNCAN HUNTER","2012","2012Q4","SUPPLIES AND MATERIALS","21,255.47","9,390.73"
"HON. DUNCAN HUNTER","2012","2012Q4","EQUIPMENT","3,894.32","879.99"
"HON. ROBERT HURT","2012","2012Q4","FRANKED MAIL","23,947.93","9,928.55"
"HON. ROBERT HURT","2012","2012Q4","PERSONNEL COMPENSATION","893,806.02","276,736.09"
"HON. ROBERT HURT","2012","2012Q4","TRAVEL","44,467.39","13,495.27"
"HON. ROBERT HURT","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","80,233.95","15,741.55"
"HON. ROBERT HURT","2012","2012Q4","PRINTING AND REPRODUCTION","34,927.52","5,449.98"
"HON. ROBERT HURT","2012","2012Q4","OTHER SERVICES","46,255.75","9,188.50"
"HON. ROBERT HURT","2012","2012Q4","SUPPLIES AND MATERIALS","21,359.70","11,720.50"
"HON. ROBERT HURT","2012","2012Q4","EQUIPMENT","6,765.16","2,319.98"
"HON. JAY INSLEE","2012","2012Q4","FRANKED MAIL","231.34","5.30"
"HON. JAY INSLEE","2012","2012Q4","PERSONNEL COMPENSATION","556,991.13","57,987.61"
"HON. JAY INSLEE","2012","2012Q4","TRAVEL","8,891.67","1,816.27"
"HON. JAY INSLEE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","41,141.02","6,608.21"
"HON. JAY INSLEE","2012","2012Q4","PRINTING AND REPRODUCTION","157.00","0.00"
"HON. JAY INSLEE","2012","2012Q4","OTHER SERVICES","48,805.80","6,048.30"
"HON. JAY INSLEE","2012","2012Q4","SUPPLIES AND MATERIALS","2,387.19","420.45"
"HON. JAY INSLEE","2012","2012Q4","EQUIPMENT","1,640.00","164.00"
"HON. STEVE ISRAEL","2012","2012Q4","FRANKED MAIL","18,425.34","1,175.41"
"HON. STEVE ISRAEL","2012","2012Q4","PERSONNEL COMPENSATION","994,311.11","265,597.20"
"HON. STEVE ISRAEL","2012","2012Q4","TRAVEL","46,907.57","11,124.43"
"HON. STEVE ISRAEL","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","85,652.43","21,517.92"
"HON. STEVE ISRAEL","2012","2012Q4","PRINTING AND REPRODUCTION","39,220.69","37,857.81"
"HON. STEVE ISRAEL","2012","2012Q4","OTHER SERVICES","25,007.12","6,180.88"
"HON. STEVE ISRAEL","2012","2012Q4","SUPPLIES AND MATERIALS","31,126.22","5,878.82"
"HON. STEVE ISRAEL","2012","2012Q4","EQUIPMENT","3,402.59","774.72"
"HON. DARRELL E. ISSA","2012","2012Q4","FRANKED MAIL","9,709.53","966.21"
"HON. DARRELL E. ISSA","2012","2012Q4","PERSONNEL COMPENSATION","989,673.30","295,959.59"
"HON. DARRELL E. ISSA","2012","2012Q4","TRAVEL","66,492.56","30,148.52"
"HON. DARRELL E. ISSA","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","102,794.01","29,119.02"
"HON. DARRELL E. ISSA","2012","2012Q4","PRINTING AND REPRODUCTION","3,035.89","1,840.59"
"HON. DARRELL E. ISSA","2012","2012Q4","OTHER SERVICES","44,937.25","8,009.20"
"HON. DARRELL E. ISSA","2012","2012Q4","SUPPLIES AND MATERIALS","36,316.53","25,593.46"
"HON. DARRELL E. ISSA","2012","2012Q4","EQUIPMENT","5,079.18","1,582.30"
"HON. SHEILA JACKSON LEE","2012","2012Q4","FRANKED MAIL","13,347.50","11,779.55"
"HON. SHEILA JACKSON LEE","2012","2012Q4","PERSONNEL COMPENSATION","924,468.97","237,593.86"
"HON. SHEILA JACKSON LEE","2012","2012Q4","TRAVEL","62,650.45","16,801.34"
"HON. SHEILA JACKSON LEE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","166,989.54","45,922.34"
"HON. SHEILA JACKSON LEE","2012","2012Q4","PRINTING AND REPRODUCTION","45,849.93","25,757.03"
"HON. SHEILA JACKSON LEE","2012","2012Q4","OTHER SERVICES","33,614.40","8,805.04"
"HON. SHEILA JACKSON LEE","2012","2012Q4","SUPPLIES AND MATERIALS","58,691.76","17,684.92"
"HON. SHEILA JACKSON LEE","2012","2012Q4","EQUIPMENT","7,537.50","1,200.75"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","FRANKED MAIL","1,644.31","305.23"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","PERSONNEL COMPENSATION","980,743.66","298,325.89"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","TRAVEL","44,946.99","5,066.57"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","211,953.32","51,627.93"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","PRINTING AND REPRODUCTION","1,322.93","211.55"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","OTHER SERVICES","67,877.86","15,597.80"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","SUPPLIES AND MATERIALS","23,797.85","1,177.75"
"HON. JESSE L. JACKSON, JR.","2012","2012Q4","EQUIPMENT","2,985.93","730.23"
"HON. LYNN JENKINS","2012","2012Q4","FRANKED MAIL","64,183.14","1,642.03"
"HON. LYNN JENKINS","2012","2012Q4","PERSONNEL COMPENSATION","863,303.46","249,419.17"
"HON. LYNN JENKINS","2012","2012Q4","TRAVEL","51,127.33","18,523.97"
"HON. LYNN JENKINS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","75,546.98","17,412.22"
"HON. LYNN JENKINS","2012","2012Q4","PRINTING AND REPRODUCTION","60,055.41","834.41"
"HON. LYNN JENKINS","2012","2012Q4","OTHER SERVICES","71,351.00","22,012.50"
"HON. LYNN JENKINS","2012","2012Q4","SUPPLIES AND MATERIALS","6,321.18","1,833.24"
"HON. LYNN JENKINS","2012","2012Q4","EQUIPMENT","2,215.44","553.86"
"HON. BILL JOHNSON","2012","2012Q4","FRANKED MAIL","81,382.88","14,809.35"
"HON. BILL JOHNSON","2012","2012Q4","PERSONNEL COMPENSATION","821,916.06","213,443.89"
"HON. BILL JOHNSON","2012","2012Q4","TRAVEL","74,693.64","18,101.45"
"HON. BILL JOHNSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","112,120.43","15,562.77"
"HON. BILL JOHNSON","2012","2012Q4","PRINTING AND REPRODUCTION","65,376.24","0.00"
"HON. BILL JOHNSON","2012","2012Q4","OTHER SERVICES","34,597.22","6,260.83"
"HON. BILL JOHNSON","2012","2012Q4","SUPPLIES AND MATERIALS","32,319.95","18,922.59"
"HON. BILL JOHNSON","2012","2012Q4","EQUIPMENT","5,610.76","1,731.22"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","FRANKED MAIL","6,103.10","3,126.85"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","PERSONNEL COMPENSATION","1,018,264.35","303,551.12"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","TRAVEL","26,418.87","6,137.97"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","117,293.45","32,454.11"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","PRINTING AND REPRODUCTION","3,116.22","521.29"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","OTHER SERVICES","26,092.93","7,249.49"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","SUPPLIES AND MATERIALS","31,621.30","26,267.16"
"HON. EDDIE BERNICE JOHNSON","2012","2012Q4","EQUIPMENT","15,364.84","2,049.60"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","FRANKED MAIL","1,337.99","590.29"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","PERSONNEL COMPENSATION","1,018,020.22","282,826.92"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","TRAVEL","27,737.87","6,634.72"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","147,564.02","34,277.68"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","PRINTING AND REPRODUCTION","15,525.23","794.17"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","OTHER SERVICES","47,138.86","13,736.13"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","SUPPLIES AND MATERIALS","12,445.58","3,554.24"
"HON. HENRY C. ""HANK"" JOHNSON, JR.","2012","2012Q4","EQUIPMENT","23,540.60","5,057.94"
"HON. SAM JOHNSON","2012","2012Q4","FRANKED MAIL","23,393.20","21,201.72"
"HON. SAM JOHNSON","2012","2012Q4","PERSONNEL COMPENSATION","1,016,611.04","289,916.62"
"HON. SAM JOHNSON","2012","2012Q4","TRAVEL","42,649.59","10,454.54"
"HON. SAM JOHNSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","67,593.83","18,717.52"
"HON. SAM JOHNSON","2012","2012Q4","PRINTING AND REPRODUCTION","16,833.91","16,476.03"
"HON. SAM JOHNSON","2012","2012Q4","OTHER SERVICES","34,260.19","12,538.73"
"HON. SAM JOHNSON","2012","2012Q4","SUPPLIES AND MATERIALS","28,526.71","13,130.97"
"HON. SAM JOHNSON","2012","2012Q4","EQUIPMENT","2,630.53","852.00"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","FRANKED MAIL","46,093.38","8,346.04"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","PERSONNEL COMPENSATION","933,626.15","247,871.72"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","TRAVEL","100,054.72","23,107.67"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","78,445.25","20,052.51"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","PRINTING AND REPRODUCTION","37,182.03","12,570.51"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","OTHER SERVICES","41,964.28","10,108.00"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","SUPPLIES AND MATERIALS","8,806.49","1,517.16"
"HON. TIMOTHY V. JOHNSON","2012","2012Q4","EQUIPMENT","4,345.88","1,053.96"
"HON. WALTER B. JONES","2012","2012Q4","FRANKED MAIL","4,180.49","1,188.84"
"HON. WALTER B. JONES","2012","2012Q4","PERSONNEL COMPENSATION","1,068,275.79","290,141.69"
"HON. WALTER B. JONES","2012","2012Q4","TRAVEL","22,422.57","5,563.17"
"HON. WALTER B. JONES","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","64,635.18","20,186.94"
"HON. WALTER B. JONES","2012","2012Q4","PRINTING AND REPRODUCTION","1,946.64","85.70"
"HON. WALTER B. JONES","2012","2012Q4","OTHER SERVICES","31,336.28","6,238.94"
"HON. WALTER B. JONES","2012","2012Q4","SUPPLIES AND MATERIALS","19,162.56","11,895.03"
"HON. WALTER B. JONES","2012","2012Q4","EQUIPMENT","2,592.00","648.00"
"HON. JIM JORDAN","2012","2012Q4","FRANKED MAIL","2,955.85","1,001.47"
"HON. JIM JORDAN","2012","2012Q4","PERSONNEL COMPENSATION","630,073.14","175,556.24"
"HON. JIM JORDAN","2012","2012Q4","TRAVEL","40,280.72","6,195.58"
"HON. JIM JORDAN","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","71,113.71","14,808.80"
"HON. JIM JORDAN","2012","2012Q4","PRINTING AND REPRODUCTION","908.17","314.62"
"HON. JIM JORDAN","2012","2012Q4","OTHER SERVICES","62,124.97","12,545.05"
"HON. JIM JORDAN","2012","2012Q4","SUPPLIES AND MATERIALS","9,494.12","1,532.42"
"HON. JIM JORDAN","2012","2012Q4","EQUIPMENT","15,103.16","393.27"
"HON. MARCY KAPTUR","2012","2012Q4","FRANKED MAIL","31,696.91","27,956.80"
"HON. MARCY KAPTUR","2012","2012Q4","PERSONNEL COMPENSATION","987,893.40","302,588.06"
"HON. MARCY KAPTUR","2012","2012Q4","TRAVEL","53,276.82","15,884.40"
"HON. MARCY KAPTUR","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","98,594.75","24,282.34"
"HON. MARCY KAPTUR","2012","2012Q4","PRINTING AND REPRODUCTION","40,816.35","3,747.09"
"HON. MARCY KAPTUR","2012","2012Q4","OTHER SERVICES","24,415.53","8,363.50"
"HON. MARCY KAPTUR","2012","2012Q4","SUPPLIES AND MATERIALS","31,480.47","18,108.48"
"HON. MARCY KAPTUR","2012","2012Q4","EQUIPMENT","3,740.81","1,567.43"
"HON. WILLIAM R. KEATING","2012","2012Q4","FRANKED MAIL","2,679.59","439.66"
"HON. WILLIAM R. KEATING","2012","2012Q4","PERSONNEL COMPENSATION","851,602.89","249,375.01"
"HON. WILLIAM R. KEATING","2012","2012Q4","TRAVEL","39,251.36","13,721.36"
"HON. WILLIAM R. KEATING","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","135,142.10","35,536.25"
"HON. WILLIAM R. KEATING","2012","2012Q4","PRINTING AND REPRODUCTION","2,367.37","457.00"
"HON. WILLIAM R. KEATING","2012","2012Q4","OTHER SERVICES","29,563.00","9,539.00"
"HON. WILLIAM R. KEATING","2012","2012Q4","SUPPLIES AND MATERIALS","28,799.92","12,164.34"
"HON. WILLIAM R. KEATING","2012","2012Q4","EQUIPMENT","9,849.11","615.00"
"HON. MIKE KELLY","2012","2012Q4","FRANKED MAIL","28,722.18","15,253.10"
"HON. MIKE KELLY","2012","2012Q4","PERSONNEL COMPENSATION","886,831.16","246,452.49"
"HON. MIKE KELLY","2012","2012Q4","TRAVEL","41,412.72","11,354.50"
"HON. MIKE KELLY","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","74,674.52","24,583.89"
"HON. MIKE KELLY","2012","2012Q4","PRINTING AND REPRODUCTION","56,184.50","2,372.01"
"HON. MIKE KELLY","2012","2012Q4","OTHER SERVICES","23,165.80","6,604.80"
"HON. MIKE KELLY","2012","2012Q4","SUPPLIES AND MATERIALS","9,054.79","3,608.21"
"HON. MIKE KELLY","2012","2012Q4","EQUIPMENT","8,871.22","5,467.55"
"HON. DALE E. KILDEE","2012","2012Q4","FRANKED MAIL","4,339.53","873.68"
"HON. DALE E. KILDEE","2012","2012Q4","PERSONNEL COMPENSATION","1,114,790.55","271,444.36"
"HON. DALE E. KILDEE","2012","2012Q4","TRAVEL","7,540.87","1,591.65"
"HON. DALE E. KILDEE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","67,028.84","12,911.21"
"HON. DALE E. KILDEE","2012","2012Q4","PRINTING AND REPRODUCTION","1,640.01","485.75"
"HON. DALE E. KILDEE","2012","2012Q4","OTHER SERVICES","26,957.04","7,263.51"
"HON. DALE E. KILDEE","2012","2012Q4","SUPPLIES AND MATERIALS","3,728.94","864.49"
"HON. DALE E. KILDEE","2012","2012Q4","EQUIPMENT","2,204.40","529.50"
"HON. RON KIND","2012","2012Q4","FRANKED MAIL","36,424.32","5,353.76"
"HON. RON KIND","2012","2012Q4","PERSONNEL COMPENSATION","918,483.05","227,864.93"
"HON. RON KIND","2012","2012Q4","TRAVEL","63,977.61","16,248.61"
"HON. RON KIND","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","86,464.04","17,907.78"
"HON. RON KIND","2012","2012Q4","PRINTING AND REPRODUCTION","24,937.55","19.80"
"HON. RON KIND","2012","2012Q4","OTHER SERVICES","28,287.92","5,840.00"
"HON. RON KIND","2012","2012Q4","SUPPLIES AND MATERIALS","15,270.15","8,368.62"
"HON. RON KIND","2012","2012Q4","EQUIPMENT","5,438.06","299.01"
"HON. PETER T. KING","2012","2012Q4","FRANKED MAIL","115,481.42","27,942.42"
"HON. PETER T. KING","2012","2012Q4","PERSONNEL COMPENSATION","790,707.88","222,125.96"
"HON. PETER T. KING","2012","2012Q4","TRAVEL","15,038.19","5,535.98"
"HON. PETER T. KING","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","97,547.70","24,717.59"
"HON. PETER T. KING","2012","2012Q4","PRINTING AND REPRODUCTION","94,001.07","1,938.50"
"HON. PETER T. KING","2012","2012Q4","OTHER SERVICES","29,964.00","7,963.50"
"HON. PETER T. KING","2012","2012Q4","SUPPLIES AND MATERIALS","39,340.88","13,163.37"
"HON. PETER T. KING","2012","2012Q4","EQUIPMENT","6,294.27","1,318.44"
"HON. STEVE KING","2012","2012Q4","FRANKED MAIL","26,297.30","17,465.19"
"HON. STEVE KING","2012","2012Q4","PERSONNEL COMPENSATION","931,169.05","293,905.12"
"HON. STEVE KING","2012","2012Q4","TRAVEL","123,297.66","45,585.82"
"HON. STEVE KING","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","102,155.68","19,551.00"
"HON. STEVE KING","2012","2012Q4","PRINTING AND REPRODUCTION","11,710.80","0.00"
"HON. STEVE KING","2012","2012Q4","OTHER SERVICES","24,230.78","6,962.28"
"HON. STEVE KING","2012","2012Q4","SUPPLIES AND MATERIALS","8,809.48","4,559.85"
"HON. STEVE KING","2012","2012Q4","EQUIPMENT","6,597.00","1,649.25"
"HON. JACK KINGSTON","2012","2012Q4","FRANKED MAIL","11,499.78","3,792.63"
"HON. JACK KINGSTON","2012","2012Q4","PERSONNEL COMPENSATION","883,663.96","238,339.54"
"HON. JACK KINGSTON","2012","2012Q4","TRAVEL","43,876.24","12,925.55"
"HON. JACK KINGSTON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","91,551.96","20,644.55"
"HON. JACK KINGSTON","2012","2012Q4","PRINTING AND REPRODUCTION","1,476.37","333.82"
"HON. JACK KINGSTON","2012","2012Q4","OTHER SERVICES","66,328.00","15,990.49"
"HON. JACK KINGSTON","2012","2012Q4","SUPPLIES AND MATERIALS","36,865.06","31,691.47"
"HON. JACK KINGSTON","2012","2012Q4","EQUIPMENT","1,565.71","285.00"
"HON. ADAM KINZINGER","2012","2012Q4","FRANKED MAIL","8,292.15","2,092.29"
"HON. ADAM KINZINGER","2012","2012Q4","PERSONNEL COMPENSATION","841,965.17","245,531.34"
"HON. ADAM KINZINGER","2012","2012Q4","TRAVEL","44,962.11","8,035.19"
"HON. ADAM KINZINGER","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","88,363.98","25,220.01"
"HON. ADAM KINZINGER","2012","2012Q4","PRINTING AND REPRODUCTION","88.00","0.00"
"HON. ADAM KINZINGER","2012","2012Q4","OTHER SERVICES","26,885.00","8,065.00"
"HON. ADAM KINZINGER","2012","2012Q4","SUPPLIES AND MATERIALS","14,007.48","7,206.42"
"HON. ADAM KINZINGER","2012","2012Q4","EQUIPMENT","18,456.58","8,460.61"
"HON. LARRY KISSELL","2012","2012Q4","FRANKED MAIL","64,365.31","32,113.75"
"HON. LARRY KISSELL","2012","2012Q4","PERSONNEL COMPENSATION","955,625.26","234,499.50"
"HON. LARRY KISSELL","2012","2012Q4","TRAVEL","66,018.63","16,210.14"
"HON. LARRY KISSELL","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","90,624.24","18,855.09"
"HON. LARRY KISSELL","2012","2012Q4","PRINTING AND REPRODUCTION","50,637.00","21.50"
"HON. LARRY KISSELL","2012","2012Q4","OTHER SERVICES","24,054.70","6,837.35"
"HON. LARRY KISSELL","2012","2012Q4","SUPPLIES AND MATERIALS","4,245.57","3,107.28"
"HON. LARRY KISSELL","2012","2012Q4","EQUIPMENT","466.22","0.00"
"HON. JOHN KLINE","2012","2012Q4","FRANKED MAIL","101,993.39","5,639.69"
"HON. JOHN KLINE","2012","2012Q4","PERSONNEL COMPENSATION","880,104.63","220,655.05"
"HON. JOHN KLINE","2012","2012Q4","TRAVEL","41,688.71","9,029.37"
"HON. JOHN KLINE","2012","2012Q4","TRANSPORTATION OF THINGS","219.00","219.00"
"HON. JOHN KLINE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","103,179.06","29,055.29"
"HON. JOHN KLINE","2012","2012Q4","PRINTING AND REPRODUCTION","84,654.58","777.34"
"HON. JOHN KLINE","2012","2012Q4","OTHER SERVICES","38,751.06","12,555.29"
"HON. JOHN KLINE","2012","2012Q4","SUPPLIES AND MATERIALS","17,636.07","7,462.92"
"HON. JOHN KLINE","2012","2012Q4","EQUIPMENT","5,346.65","4,704.05"
"HON. DENNIS J. KUCINICH","2012","2012Q4","FRANKED MAIL","6,359.98","1,848.91"
"HON. DENNIS J. KUCINICH","2012","2012Q4","PERSONNEL COMPENSATION","1,152,846.75","300,682.24"
"HON. DENNIS J. KUCINICH","2012","2012Q4","TRAVEL","16,521.27","4,755.95"
"HON. DENNIS J. KUCINICH","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","97,860.14","22,209.83"
"HON. DENNIS J. KUCINICH","2012","2012Q4","PRINTING AND REPRODUCTION","599.40","322.02"
"HON. DENNIS J. KUCINICH","2012","2012Q4","OTHER SERVICES","35,863.03","10,358.59"
"HON. DENNIS J. KUCINICH","2012","2012Q4","SUPPLIES AND MATERIALS","4,953.16","1,157.95"
"HON. DENNIS J. KUCINICH","2012","2012Q4","EQUIPMENT","3,793.46","705.36"
"HON. RAUL R. LABRADOR","2012","2012Q4","FRANKED MAIL","32,973.37","23,554.43"
"HON. RAUL R. LABRADOR","2012","2012Q4","PERSONNEL COMPENSATION","907,332.63","244,050.65"
"HON. RAUL R. LABRADOR","2012","2012Q4","TRAVEL","91,479.62","18,432.34"
"HON. RAUL R. LABRADOR","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","73,633.89","19,866.16"
"HON. RAUL R. LABRADOR","2012","2012Q4","PRINTING AND REPRODUCTION","27,531.43","215.00"
"HON. RAUL R. LABRADOR","2012","2012Q4","OTHER SERVICES","23,562.89","6,242.89"
"HON. RAUL R. LABRADOR","2012","2012Q4","SUPPLIES AND MATERIALS","20,334.25","6,692.06"
"HON. RAUL R. LABRADOR","2012","2012Q4","EQUIPMENT","3,269.76","490.74"
"HON. DOUG LAMBORN","2012","2012Q4","FRANKED MAIL","38,062.41","252.20"
"HON. DOUG LAMBORN","2012","2012Q4","PERSONNEL COMPENSATION","1,046,942.46","309,602.15"
"HON. DOUG LAMBORN","2012","2012Q4","TRAVEL","68,036.08","13,517.83"
"HON. DOUG LAMBORN","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","96,104.31","22,168.51"
"HON. DOUG LAMBORN","2012","2012Q4","PRINTING AND REPRODUCTION","18,522.66","859.69"
"HON. DOUG LAMBORN","2012","2012Q4","OTHER SERVICES","44,034.00","11,008.50"
"HON. DOUG LAMBORN","2012","2012Q4","SUPPLIES AND MATERIALS","13,329.55","7,711.22"
"HON. DOUG LAMBORN","2012","2012Q4","EQUIPMENT","3,282.00","492.00"
"HON. LEONARD LANCE","2012","2012Q4","FRANKED MAIL","59,128.44","427.58"
"HON. LEONARD LANCE","2012","2012Q4","PERSONNEL COMPENSATION","878,165.45","241,345.79"
"HON. LEONARD LANCE","2012","2012Q4","TRAVEL","33,390.53","5,631.72"
"HON. LEONARD LANCE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","129,006.69","39,054.21"
"HON. LEONARD LANCE","2012","2012Q4","PRINTING AND REPRODUCTION","50,722.65","365.22"
"HON. LEONARD LANCE","2012","2012Q4","OTHER SERVICES","23,035.34","6,221.10"
"HON. LEONARD LANCE","2012","2012Q4","SUPPLIES AND MATERIALS","37,893.59","18,585.13"
"HON. LEONARD LANCE","2012","2012Q4","EQUIPMENT","3,532.75","888.30"
"HON. JEFFREY M. LANDRY","2012","2012Q4","FRANKED MAIL","23,024.04","21,378.07"
"HON. JEFFREY M. LANDRY","2012","2012Q4","PERSONNEL COMPENSATION","827,797.13","253,335.83"
"HON. JEFFREY M. LANDRY","2012","2012Q4","TRAVEL","39,605.80","7,853.08"
"HON. JEFFREY M. LANDRY","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","57,568.17","15,749.75"
