"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. SAM JOHNSON","2013","2013Q4","TRAVEL","40,794.44","7,855.50"
"HON. SAM JOHNSON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","61,205.68","15,005.78"
"HON. SAM JOHNSON","2013","2013Q4","PRINTING AND REPRODUCTION","9,150.24","1,354.09"
"HON. SAM JOHNSON","2013","2013Q4","OTHER SERVICES","47,755.67","11,803.96"
"HON. SAM JOHNSON","2013","2013Q4","SUPPLIES AND MATERIALS","24,726.02","13,332.06"
"HON. SAM JOHNSON","2013","2013Q4","EQUIPMENT","6,403.62","1,176.00"
"HON. WALTER B. JONES","2013","2013Q4","FRANKED MAIL","2,161.61","708.60"
"HON. WALTER B. JONES","2013","2013Q4","PERSONNEL COMPENSATION","996,558.92","255,350.00"
"HON. WALTER B. JONES","2013","2013Q4","TRAVEL","23,402.63","4,267.61"
"HON. WALTER B. JONES","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","58,869.42","14,540.97"
"HON. WALTER B. JONES","2013","2013Q4","PRINTING AND REPRODUCTION","3,883.47","71.00"
"HON. WALTER B. JONES","2013","2013Q4","OTHER SERVICES","40,856.88","10,212.93"
"HON. WALTER B. JONES","2013","2013Q4","SUPPLIES AND MATERIALS","24,060.14","10,499.19"
"HON. WALTER B. JONES","2013","2013Q4","EQUIPMENT","4,085.23","648.00"
"HON. JIM JORDAN","2013","2013Q4","FRANKED MAIL","4,542.15","909.29"
"HON. JIM JORDAN","2013","2013Q4","PERSONNEL COMPENSATION","824,577.06","225,438.88"
"HON. JIM JORDAN","2013","2013Q4","TRAVEL","77,412.05","15,776.62"
"HON. JIM JORDAN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","71,067.17","18,645.93"
"HON. JIM JORDAN","2013","2013Q4","PRINTING AND REPRODUCTION","1,998.89","44.50"
"HON. JIM JORDAN","2013","2013Q4","OTHER SERVICES","44,926.08","11,396.10"
"HON. JIM JORDAN","2013","2013Q4","SUPPLIES AND MATERIALS","9,059.50","1,452.19"
"HON. JIM JORDAN","2013","2013Q4","EQUIPMENT","6,648.93","2,757.27"
"HON. DAVID P. JOYCE","2013","2013Q4","FRANKED MAIL","4,281.65","1,654.98"
"HON. DAVID P. JOYCE","2013","2013Q4","PERSONNEL COMPENSATION","848,890.71","229,330.72"
"HON. DAVID P. JOYCE","2013","2013Q4","TRAVEL","71,547.72","16,181.71"
"HON. DAVID P. JOYCE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","95,425.77","21,169.63"
"HON. DAVID P. JOYCE","2013","2013Q4","PRINTING AND REPRODUCTION","20,860.31","8,669.08"
"HON. DAVID P. JOYCE","2013","2013Q4","OTHER SERVICES","40,799.08","10,162.50"
"HON. DAVID P. JOYCE","2013","2013Q4","SUPPLIES AND MATERIALS","21,346.52","6,071.62"
"HON. DAVID P. JOYCE","2013","2013Q4","EQUIPMENT","3,821.44","802.17"
"HON. MARCY KAPTUR","2013","2013Q4","FRANKED MAIL","3,253.61","925.25"
"HON. MARCY KAPTUR","2013","2013Q4","PERSONNEL COMPENSATION","821,819.37","219,416.64"
"HON. MARCY KAPTUR","2013","2013Q4","TRAVEL","61,049.56","22,754.02"
"HON. MARCY KAPTUR","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","70,517.90","19,553.27"
"HON. MARCY KAPTUR","2013","2013Q4","PRINTING AND REPRODUCTION","7,716.28","884.37"
"HON. MARCY KAPTUR","2013","2013Q4","OTHER SERVICES","24,617.28","5,680.02"
"HON. MARCY KAPTUR","2013","2013Q4","SUPPLIES AND MATERIALS","46,426.13","21,197.17"
"HON. MARCY KAPTUR","2013","2013Q4","EQUIPMENT","5,431.61","1,744.40"
"HON. WILLIAM R. KEATING","2013","2013Q4","FRANKED MAIL","2,999.87","1,130.47"
"HON. WILLIAM R. KEATING","2013","2013Q4","PERSONNEL COMPENSATION","854,543.91","256,288.90"
"HON. WILLIAM R. KEATING","2013","2013Q4","TRAVEL","52,777.74","12,842.46"
"HON. WILLIAM R. KEATING","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","122,353.27","29,488.35"
"HON. WILLIAM R. KEATING","2013","2013Q4","PRINTING AND REPRODUCTION","4,174.92","500.40"
"HON. WILLIAM R. KEATING","2013","2013Q4","OTHER SERVICES","70,603.76","28,581.48"
"HON. WILLIAM R. KEATING","2013","2013Q4","SUPPLIES AND MATERIALS","20,472.92","6,012.88"
"HON. WILLIAM R. KEATING","2013","2013Q4","EQUIPMENT","3,018.13","888.00"
"HON. MIKE KELLY","2013","2013Q4","FRANKED MAIL","22,830.42","2,667.90"
"HON. MIKE KELLY","2013","2013Q4","PERSONNEL COMPENSATION","897,365.78","237,527.51"
"HON. MIKE KELLY","2013","2013Q4","TRAVEL","54,693.89","15,332.88"
"HON. MIKE KELLY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","96,135.79","27,701.60"
"HON. MIKE KELLY","2013","2013Q4","PRINTING AND REPRODUCTION","19,902.87","438.99"
"HON. MIKE KELLY","2013","2013Q4","OTHER SERVICES","49,563.31","10,140.00"
"HON. MIKE KELLY","2013","2013Q4","SUPPLIES AND MATERIALS","12,407.71","693.63"
"HON. MIKE KELLY","2013","2013Q4","EQUIPMENT","4,021.92","1,005.48"
"HON. ROBIN L. KELLY","2013","2013Q4","FRANKED MAIL","4,504.73","3,861.91"
"HON. ROBIN L. KELLY","2013","2013Q4","PERSONNEL COMPENSATION","734,589.07","281,925.08"
"HON. ROBIN L. KELLY","2013","2013Q4","TRAVEL","33,159.45","11,540.05"
"HON. ROBIN L. KELLY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","75,997.43","26,721.92"
"HON. ROBIN L. KELLY","2013","2013Q4","PRINTING AND REPRODUCTION","2,385.07","752.36"
"HON. ROBIN L. KELLY","2013","2013Q4","OTHER SERVICES","20,570.13","8,684.87"
"HON. ROBIN L. KELLY","2013","2013Q4","SUPPLIES AND MATERIALS","10,282.69","2,788.47"
"HON. ROBIN L. KELLY","2013","2013Q4","EQUIPMENT","7,305.63","4,230.29"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","FRANKED MAIL","3,641.35","862.67"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","PERSONNEL COMPENSATION","851,314.05","227,104.52"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","TRAVEL","26,367.56","6,681.51"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","85,769.57","26,418.57"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","PRINTING AND REPRODUCTION","7,277.80","1,026.16"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","OTHER SERVICES","25,756.26","5,655.00"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","SUPPLIES AND MATERIALS","38,490.65","21,126.81"
"HON. JOSEPH P. KENNEDY, III","2013","2013Q4","EQUIPMENT","21,659.79","2,066.40"
"HON. DANIEL T. KILDEE","2013","2013Q4","FRANKED MAIL","2,762.14","386.08"
"HON. DANIEL T. KILDEE","2013","2013Q4","PERSONNEL COMPENSATION","871,594.25","225,461.16"
"HON. DANIEL T. KILDEE","2013","2013Q4","TRAVEL","58,688.60","18,802.85"
"HON. DANIEL T. KILDEE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","57,884.20","14,131.97"
"HON. DANIEL T. KILDEE","2013","2013Q4","PRINTING AND REPRODUCTION","6,304.05","373.66"
"HON. DANIEL T. KILDEE","2013","2013Q4","OTHER SERVICES","40,685.19","23,672.66"
"HON. DANIEL T. KILDEE","2013","2013Q4","SUPPLIES AND MATERIALS","24,020.31","15,865.67"
"HON. DANIEL T. KILDEE","2013","2013Q4","EQUIPMENT","8,924.79","7,089.87"
"HON. DEREK KILMER","2013","2013Q4","FRANKED MAIL","29,778.37","9,312.67"
"HON. DEREK KILMER","2013","2013Q4","PERSONNEL COMPENSATION","814,238.88","221,386.12"
"HON. DEREK KILMER","2013","2013Q4","TRAVEL","42,192.11","10,539.53"
"HON. DEREK KILMER","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","76,596.55","25,282.51"
"HON. DEREK KILMER","2013","2013Q4","PRINTING AND REPRODUCTION","33,056.29","13,122.02"
"HON. DEREK KILMER","2013","2013Q4","OTHER SERVICES","44,706.75","10,500.00"
"HON. DEREK KILMER","2013","2013Q4","SUPPLIES AND MATERIALS","13,289.45","2,175.21"
"HON. DEREK KILMER","2013","2013Q4","EQUIPMENT","5,531.18","2,563.44"
"HON. RON KIND","2013","2013Q4","FRANKED MAIL","24,507.22","9,931.85"
"HON. RON KIND","2013","2013Q4","PERSONNEL COMPENSATION","906,726.05","222,925.07"
"HON. RON KIND","2013","2013Q4","TRAVEL","64,118.57","16,143.39"
"HON. RON KIND","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","91,321.36","26,019.19"
"HON. RON KIND","2013","2013Q4","PRINTING AND REPRODUCTION","10,397.31","1,245.75"
"HON. RON KIND","2013","2013Q4","OTHER SERVICES","38,406.65","5,820.00"
"HON. RON KIND","2013","2013Q4","SUPPLIES AND MATERIALS","13,338.84","1,658.67"
"HON. RON KIND","2013","2013Q4","EQUIPMENT","1,433.06","313.02"
"HON. PETER T. KING","2013","2013Q4","FRANKED MAIL","41,317.11","37,487.50"
"HON. PETER T. KING","2013","2013Q4","PERSONNEL COMPENSATION","783,339.60","200,389.26"
"HON. PETER T. KING","2013","2013Q4","TRAVEL","11,047.41","2,367.95"
"HON. PETER T. KING","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","97,693.45","24,598.00"
"HON. PETER T. KING","2013","2013Q4","PRINTING AND REPRODUCTION","4,521.66","1,491.20"
"HON. PETER T. KING","2013","2013Q4","OTHER SERVICES","48,177.00","15,993.00"
"HON. PETER T. KING","2013","2013Q4","SUPPLIES AND MATERIALS","26,822.65","18,977.57"
"HON. PETER T. KING","2013","2013Q4","EQUIPMENT","7,246.00","1,422.27"
"HON. STEVE KING","2013","2013Q4","FRANKED MAIL","8,208.49","1,341.95"
"HON. STEVE KING","2013","2013Q4","PERSONNEL COMPENSATION","908,579.60","281,335.16"
"HON. STEVE KING","2013","2013Q4","TRAVEL","71,155.43","16,407.47"
"HON. STEVE KING","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","95,321.27","21,011.50"
"HON. STEVE KING","2013","2013Q4","PRINTING AND REPRODUCTION","1,818.45","229.85"
"HON. STEVE KING","2013","2013Q4","OTHER SERVICES","25,224.36","5,692.50"
"HON. STEVE KING","2013","2013Q4","SUPPLIES AND MATERIALS","833.45","1,257.21"
"HON. STEVE KING","2013","2013Q4","EQUIPMENT","7,528.00","1,815.25"
"HON. JACK KINGSTON","2013","2013Q4","FRANKED MAIL","22,857.57","13,601.80"
"HON. JACK KINGSTON","2013","2013Q4","PERSONNEL COMPENSATION","739,464.97","187,571.16"
"HON. JACK KINGSTON","2013","2013Q4","TRAVEL","39,813.75","10,692.16"
"HON. JACK KINGSTON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","73,801.13","19,671.32"
"HON. JACK KINGSTON","2013","2013Q4","PRINTING AND REPRODUCTION","30,727.71","28,270.36"
"HON. JACK KINGSTON","2013","2013Q4","OTHER SERVICES","70,171.34","22,005.31"
"HON. JACK KINGSTON","2013","2013Q4","SUPPLIES AND MATERIALS","17,574.15","7,811.99"
"HON. JACK KINGSTON","2013","2013Q4","EQUIPMENT","3,780.00","285.00"
"HON. ADAM KINZINGER","2013","2013Q4","FRANKED MAIL","15,001.50","12,331.69"
"HON. ADAM KINZINGER","2013","2013Q4","PERSONNEL COMPENSATION","834,237.42","260,901.39"
"HON. ADAM KINZINGER","2013","2013Q4","TRAVEL","67,169.37","13,019.72"
"HON. ADAM KINZINGER","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","85,577.43","23,234.02"
"HON. ADAM KINZINGER","2013","2013Q4","PRINTING AND REPRODUCTION","2,242.68","690.33"
"HON. ADAM KINZINGER","2013","2013Q4","OTHER SERVICES","47,663.78","10,175.00"
"HON. ADAM KINZINGER","2013","2013Q4","SUPPLIES AND MATERIALS","8,728.10","5,651.78"
"HON. ADAM KINZINGER","2013","2013Q4","EQUIPMENT","4,333.38","1,017.00"
"HON. ANN KIRKPATRICK","2013","2013Q4","FRANKED MAIL","24,097.74","11,108.06"
"HON. ANN KIRKPATRICK","2013","2013Q4","PERSONNEL COMPENSATION","788,947.62","211,728.12"
"HON. ANN KIRKPATRICK","2013","2013Q4","TRAVEL","50,786.71","16,814.67"
"HON. ANN KIRKPATRICK","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","59,240.67","13,455.74"
"HON. ANN KIRKPATRICK","2013","2013Q4","PRINTING AND REPRODUCTION","144,834.72","80,796.83"
"HON. ANN KIRKPATRICK","2013","2013Q4","OTHER SERVICES","26,230.24","6,450.00"
"HON. ANN KIRKPATRICK","2013","2013Q4","SUPPLIES AND MATERIALS","22,206.86","9,055.32"
"HON. ANN KIRKPATRICK","2013","2013Q4","EQUIPMENT","1,914.60","478.65"
"HON. JOHN KLINE","2013","2013Q4","FRANKED MAIL","41,305.52","14,218.84"
"HON. JOHN KLINE","2013","2013Q4","PERSONNEL COMPENSATION","855,665.37","239,763.78"
"HON. JOHN KLINE","2013","2013Q4","TRAVEL","37,654.14","8,697.25"
"HON. JOHN KLINE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","99,697.93","29,757.01"
"HON. JOHN KLINE","2013","2013Q4","PRINTING AND REPRODUCTION","28,440.93","10,869.69"
"HON. JOHN KLINE","2013","2013Q4","OTHER SERVICES","59,328.00","19,056.00"
"HON. JOHN KLINE","2013","2013Q4","SUPPLIES AND MATERIALS","26,052.01","14,827.45"
"HON. JOHN KLINE","2013","2013Q4","EQUIPMENT","2,584.07","214.20"
"HON. ANN M. KUSTER","2013","2013Q4","FRANKED MAIL","39,444.91","24,347.91"
"HON. ANN M. KUSTER","2013","2013Q4","PERSONNEL COMPENSATION","792,467.58","232,225.01"
"HON. ANN M. KUSTER","2013","2013Q4","TRAVEL","46,898.03","8,534.81"
"HON. ANN M. KUSTER","2013","2013Q4","TRANSPORTATION OF THINGS","789.41","789.41"
"HON. ANN M. KUSTER","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","97,011.14","30,551.51"
"HON. ANN M. KUSTER","2013","2013Q4","PRINTING AND REPRODUCTION","76,081.26","53,374.44"
"HON. ANN M. KUSTER","2013","2013Q4","OTHER SERVICES","29,395.48","6,810.50"
"HON. ANN M. KUSTER","2013","2013Q4","SUPPLIES AND MATERIALS","42,462.85","10,789.04"
"HON. ANN M. KUSTER","2013","2013Q4","EQUIPMENT","9,540.52","5,942.88"
"HON. RAUL R. LABRADOR","2013","2013Q4","FRANKED MAIL","4,833.37","1,362.35"
"HON. RAUL R. LABRADOR","2013","2013Q4","PERSONNEL COMPENSATION","862,093.51","249,831.36"
"HON. RAUL R. LABRADOR","2013","2013Q4","TRAVEL","61,130.46","11,319.12"
"HON. RAUL R. LABRADOR","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","67,423.47","17,188.58"
"HON. RAUL R. LABRADOR","2013","2013Q4","PRINTING AND REPRODUCTION","1,996.51","786.15"
"HON. RAUL R. LABRADOR","2013","2013Q4","OTHER SERVICES","48,494.90","10,442.50"
"HON. RAUL R. LABRADOR","2013","2013Q4","SUPPLIES AND MATERIALS","16,877.61","8,417.32"
"HON. RAUL R. LABRADOR","2013","2013Q4","EQUIPMENT","5,253.61","3,781.39"
"HON. DOUG LAMALFA","2013","2013Q4","FRANKED MAIL","3,686.67","996.59"
"HON. DOUG LAMALFA","2013","2013Q4","PERSONNEL COMPENSATION","865,916.89","254,541.64"
"HON. DOUG LAMALFA","2013","2013Q4","TRAVEL","107,899.41","23,229.27"
"HON. DOUG LAMALFA","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","50,557.52","15,424.55"
"HON. DOUG LAMALFA","2013","2013Q4","PRINTING AND REPRODUCTION","13,034.03","1,896.55"
"HON. DOUG LAMALFA","2013","2013Q4","OTHER SERVICES","44,034.50","10,240.00"
"HON. DOUG LAMALFA","2013","2013Q4","SUPPLIES AND MATERIALS","20,123.27","9,191.17"
"HON. DOUG LAMALFA","2013","2013Q4","EQUIPMENT","3,301.02","942.73"
"HON. DOUG LAMBORN","2013","2013Q4","FRANKED MAIL","711.53","125.27"
"HON. DOUG LAMBORN","2013","2013Q4","PERSONNEL COMPENSATION","955,069.59","262,847.70"
"HON. DOUG LAMBORN","2013","2013Q4","TRAVEL","35,311.02","8,261.59"
"HON. DOUG LAMBORN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","76,820.63","16,422.73"
"HON. DOUG LAMBORN","2013","2013Q4","PRINTING AND REPRODUCTION","2,489.71","226.37"
"HON. DOUG LAMBORN","2013","2013Q4","OTHER SERVICES","48,204.40","12,478.00"
"HON. DOUG LAMBORN","2013","2013Q4","SUPPLIES AND MATERIALS","8,841.96","1,255.85"
"HON. DOUG LAMBORN","2013","2013Q4","EQUIPMENT","1,968.00","492.00"
"HON. LEONARD LANCE","2013","2013Q4","FRANKED MAIL","22,955.87","17,245.80"
"HON. LEONARD LANCE","2013","2013Q4","PERSONNEL COMPENSATION","800,519.44","217,076.16"
"HON. LEONARD LANCE","2013","2013Q4","TRAVEL","36,064.74","7,790.54"
"HON. LEONARD LANCE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","104,170.28","26,563.94"
"HON. LEONARD LANCE","2013","2013Q4","PRINTING AND REPRODUCTION","8,325.90","100.00"
"HON. LEONARD LANCE","2013","2013Q4","OTHER SERVICES","67,038.10","21,750.49"
"HON. LEONARD LANCE","2013","2013Q4","SUPPLIES AND MATERIALS","15,679.43","2,653.36"
"HON. LEONARD LANCE","2013","2013Q4","EQUIPMENT","5,016.54","670.50"
"HON. JAMES R. LANGEVIN","2013","2013Q4","FRANKED MAIL","2,050.48","758.95"
"HON. JAMES R. LANGEVIN","2013","2013Q4","PERSONNEL COMPENSATION","982,184.08","266,575.05"
"HON. JAMES R. LANGEVIN","2013","2013Q4","TRAVEL","28,152.76","6,577.67"
"HON. JAMES R. LANGEVIN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","115,115.00","29,369.21"
"HON. JAMES R. LANGEVIN","2013","2013Q4","PRINTING AND REPRODUCTION","2,772.14","1,144.81"
"HON. JAMES R. LANGEVIN","2013","2013Q4","OTHER SERVICES","23,024.55","5,655.00"
"HON. JAMES R. LANGEVIN","2013","2013Q4","SUPPLIES AND MATERIALS","15,497.31","6,180.97"
"HON. JAMES R. LANGEVIN","2013","2013Q4","EQUIPMENT","2,355.96","588.99"
"HON. JAMES LANKFORD","2013","2013Q4","FRANKED MAIL","1,836.97","440.38"
"HON. JAMES LANKFORD","2013","2013Q4","PERSONNEL COMPENSATION","823,026.25","258,533.95"
"HON. JAMES LANKFORD","2013","2013Q4","TRAVEL","71,762.86","21,583.76"
"HON. JAMES LANKFORD","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","76,661.37","21,409.58"
"HON. JAMES LANKFORD","2013","2013Q4","PRINTING AND REPRODUCTION","552.72","149.77"
"HON. JAMES LANKFORD","2013","2013Q4","OTHER SERVICES","34,920.00","8,755.00"
"HON. JAMES LANKFORD","2013","2013Q4","SUPPLIES AND MATERIALS","4,373.58","602.86"
"HON. JAMES LANKFORD","2013","2013Q4","EQUIPMENT","2,806.42","1,292.00"
"HON. RICK LARSEN","2013","2013Q4","FRANKED MAIL","6,004.24","2,510.51"
"HON. RICK LARSEN","2013","2013Q4","PERSONNEL COMPENSATION","951,418.16","276,250.01"
"HON. RICK LARSEN","2013","2013Q4","TRAVEL","35,784.93","5,308.19"
"HON. RICK LARSEN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","103,501.73","25,810.90"
"HON. RICK LARSEN","2013","2013Q4","PRINTING AND REPRODUCTION","3,377.97","416.07"
"HON. RICK LARSEN","2013","2013Q4","OTHER SERVICES","43,112.00","10,322.00"
"HON. RICK LARSEN","2013","2013Q4","SUPPLIES AND MATERIALS","22,789.78","18,332.64"
"HON. RICK LARSEN","2013","2013Q4","EQUIPMENT","1,513.71","360.00"
"HON. JOHN B. LARSON","2013","2013Q4","FRANKED MAIL","1,450.12","501.42"
"HON. JOHN B. LARSON","2013","2013Q4","PERSONNEL COMPENSATION","1,036,805.52","268,161.20"
"HON. JOHN B. LARSON","2013","2013Q4","TRAVEL","26,435.86","5,938.10"
"HON. JOHN B. LARSON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","87,933.48","18,668.89"
"HON. JOHN B. LARSON","2013","2013Q4","PRINTING AND REPRODUCTION","1,789.48","6.40"
"HON. JOHN B. LARSON","2013","2013Q4","OTHER SERVICES","29,654.89","6,856.84"
"HON. JOHN B. LARSON","2013","2013Q4","SUPPLIES AND MATERIALS","14,633.66","3,489.04"
"HON. JOHN B. LARSON","2013","2013Q4","EQUIPMENT","1,768.00","402.00"
"HON. TOM LATHAM","2013","2013Q4","FRANKED MAIL","18,791.79","1,358.16"
"HON. TOM LATHAM","2013","2013Q4","PERSONNEL COMPENSATION","761,629.85","189,681.15"
"HON. TOM LATHAM","2013","2013Q4","TRAVEL","27,140.76","7,292.79"
"HON. TOM LATHAM","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","92,278.87","21,922.09"
"HON. TOM LATHAM","2013","2013Q4","PRINTING AND REPRODUCTION","1,814.30","242.05"
"HON. TOM LATHAM","2013","2013Q4","OTHER SERVICES","50,379.62","12,803.62"
"HON. TOM LATHAM","2013","2013Q4","SUPPLIES AND MATERIALS","6,276.96","439.06"
"HON. TOM LATHAM","2013","2013Q4","EQUIPMENT","10,020.47","3,577.90"
"HON. ROBERT E. LATTA","2013","2013Q4","FRANKED MAIL","11,581.37","2,875.82"
"HON. ROBERT E. LATTA","2013","2013Q4","PERSONNEL COMPENSATION","888,282.72","222,422.22"
"HON. ROBERT E. LATTA","2013","2013Q4","TRAVEL","53,712.82","10,830.12"
"HON. ROBERT E. LATTA","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","107,208.90","25,043.75"
"HON. ROBERT E. LATTA","2013","2013Q4","PRINTING AND REPRODUCTION","4,423.16","1,385.65"
"HON. ROBERT E. LATTA","2013","2013Q4","OTHER SERVICES","63,394.34","15,045.00"
"HON. ROBERT E. LATTA","2013","2013Q4","SUPPLIES AND MATERIALS","30,575.80","7,865.88"
"HON. ROBERT E. LATTA","2013","2013Q4","EQUIPMENT","7,238.11","3,134.11"
"HON. BARBARA LEE","2013","2013Q4","FRANKED MAIL","9,671.71","7,047.25"
"HON. BARBARA LEE","2013","2013Q4","PERSONNEL COMPENSATION","908,625.64","208,308.36"
"HON. BARBARA LEE","2013","2013Q4","TRAVEL","37,693.49","10,919.84"
"HON. BARBARA LEE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","150,379.36","38,316.37"
"HON. BARBARA LEE","2013","2013Q4","PRINTING AND REPRODUCTION","11,587.55","5,348.75"
"HON. BARBARA LEE","2013","2013Q4","OTHER SERVICES","41,534.37","9,705.25"
"HON. BARBARA LEE","2013","2013Q4","SUPPLIES AND MATERIALS","25,157.29","13,134.71"
"HON. BARBARA LEE","2013","2013Q4","EQUIPMENT","2,494.80","623.70"
"HON. SANDER M. LEVIN","2013","2013Q4","FRANKED MAIL","3,065.89","439.45"
"HON. SANDER M. LEVIN","2013","2013Q4","PERSONNEL COMPENSATION","1,014,024.00","251,727.78"
"HON. SANDER M. LEVIN","2013","2013Q4","TRAVEL","29,630.66","4,953.82"
"HON. SANDER M. LEVIN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","78,773.53","19,986.29"
"HON. SANDER M. LEVIN","2013","2013Q4","PRINTING AND REPRODUCTION","1,905.33","582.10"
"HON. SANDER M. LEVIN","2013","2013Q4","OTHER SERVICES","31,140.53","9,435.00"
"HON. SANDER M. LEVIN","2013","2013Q4","SUPPLIES AND MATERIALS","24,270.83","12,077.35"
"HON. SANDER M. LEVIN","2013","2013Q4","EQUIPMENT","2,928.00","732.00"
"HON. JOHN LEWIS","2013","2013Q4","FRANKED MAIL","2,830.33","330.27"
"HON. JOHN LEWIS","2013","2013Q4","PERSONNEL COMPENSATION","923,667.82","260,213.60"
"HON. JOHN LEWIS","2013","2013Q4","TRAVEL","26,943.89","7,044.71"
"HON. JOHN LEWIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","98,294.13","27,975.23"
"HON. JOHN LEWIS","2013","2013Q4","PRINTING AND REPRODUCTION","2,864.67","1,221.10"
"HON. JOHN LEWIS","2013","2013Q4","OTHER SERVICES","22,620.00","5,655.00"
"HON. JOHN LEWIS","2013","2013Q4","SUPPLIES AND MATERIALS","57,247.09","24,492.84"
"HON. JOHN LEWIS","2013","2013Q4","EQUIPMENT","6,830.77","1,272.99"
"HON. DANIEL LIPINSKI","2013","2013Q4","FRANKED MAIL","74,835.36","40,350.05"
"HON. DANIEL LIPINSKI","2013","2013Q4","PERSONNEL COMPENSATION","828,519.37","210,874.98"
"HON. DANIEL LIPINSKI","2013","2013Q4","TRAVEL","23,138.20","7,019.85"
"HON. DANIEL LIPINSKI","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","128,991.97","33,791.19"
"HON. DANIEL LIPINSKI","2013","2013Q4","PRINTING AND REPRODUCTION","68,455.39","39,705.48"
"HON. DANIEL LIPINSKI","2013","2013Q4","OTHER SERVICES","30,691.27","14,450.46"
"HON. DANIEL LIPINSKI","2013","2013Q4","SUPPLIES AND MATERIALS","18,010.61","5,163.21"
"HON. DANIEL LIPINSKI","2013","2013Q4","EQUIPMENT","5,069.16","1,124.04"
"HON. FRANK A. LOBIONDO","2013","2013Q4","FRANKED MAIL","2,881.03","574.18"
"HON. FRANK A. LOBIONDO","2013","2013Q4","PERSONNEL COMPENSATION","1,049,737.12","284,766.65"
"HON. FRANK A. LOBIONDO","2013","2013Q4","TRAVEL","19,642.33","5,271.50"
"HON. FRANK A. LOBIONDO","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","60,830.81","15,971.29"
"HON. FRANK A. LOBIONDO","2013","2013Q4","PRINTING AND REPRODUCTION","4,147.66","1,690.81"
"HON. FRANK A. LOBIONDO","2013","2013Q4","OTHER SERVICES","34,620.58","8,580.00"
"HON. FRANK A. LOBIONDO","2013","2013Q4","SUPPLIES AND MATERIALS","10,091.60","4,740.04"
"HON. FRANK A. LOBIONDO","2013","2013Q4","EQUIPMENT","2,940.00","735.00"
"HON. DAVID LOEBSACK","2013","2013Q4","FRANKED MAIL","2,896.65","595.76"
"HON. DAVID LOEBSACK","2013","2013Q4","PERSONNEL COMPENSATION","930,351.80","249,513.37"
"HON. DAVID LOEBSACK","2013","2013Q4","TRAVEL","79,389.81","20,496.58"
"HON. DAVID LOEBSACK","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","77,724.71","17,527.44"
"HON. DAVID LOEBSACK","2013","2013Q4","PRINTING AND REPRODUCTION","3,671.39","495.29"
"HON. DAVID LOEBSACK","2013","2013Q4","OTHER SERVICES","30,133.10","7,012.42"
"HON. DAVID LOEBSACK","2013","2013Q4","SUPPLIES AND MATERIALS","8,358.73","2,571.61"
"HON. DAVID LOEBSACK","2013","2013Q4","EQUIPMENT","3,295.08","823.77"
"HON. ZOE LOFGREN","2013","2013Q4","FRANKED MAIL","2,603.71","718.87"
"HON. ZOE LOFGREN","2013","2013Q4","PERSONNEL COMPENSATION","1,038,717.56","270,690.69"
"HON. ZOE LOFGREN","2013","2013Q4","TRAVEL","18,112.79","4,643.66"
