"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. RAUL R. LABRADOR","2015","2015Q1","PERSONNEL COMPENSATION","192,866.75","192,866.75"
"HON. RAUL R. LABRADOR","2015","2015Q1","TRAVEL","17,123.48","17,123.48"
"HON. RAUL R. LABRADOR","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,903.79","15,903.79"
"HON. RAUL R. LABRADOR","2015","2015Q1","PRINTING AND REPRODUCTION","317.45","317.45"
"HON. RAUL R. LABRADOR","2015","2015Q1","OTHER SERVICES","8,819.00","8,819.00"
"HON. RAUL R. LABRADOR","2015","2015Q1","SUPPLIES AND MATERIALS","2,386.99","2,386.99"
"HON. RAUL R. LABRADOR","2015","2015Q1","EQUIPMENT","342.99","342.99"
"HON. DOUG LAMALFA","2015","2015Q1","FRANKED MAIL","356.98","356.98"
"HON. DOUG LAMALFA","2015","2015Q1","PERSONNEL COMPENSATION","218,847.78","218,847.78"
"HON. DOUG LAMALFA","2015","2015Q1","TRAVEL","29,775.33","29,775.33"
"HON. DOUG LAMALFA","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","16,754.39","16,754.39"
"HON. DOUG LAMALFA","2015","2015Q1","PRINTING AND REPRODUCTION","62.35","62.35"
"HON. DOUG LAMALFA","2015","2015Q1","OTHER SERVICES","11,415.00","11,415.00"
"HON. DOUG LAMALFA","2015","2015Q1","SUPPLIES AND MATERIALS","4,439.88","4,439.88"
"HON. DOUG LAMALFA","2015","2015Q1","EQUIPMENT","627.00","627.00"
"HON. DOUG LAMBORN","2015","2015Q1","FRANKED MAIL","206.46","206.46"
"HON. DOUG LAMBORN","2015","2015Q1","PERSONNEL COMPENSATION","185,815.11","185,815.11"
"HON. DOUG LAMBORN","2015","2015Q1","TRAVEL","11,139.06","11,139.06"
"HON. DOUG LAMBORN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","13,203.87","13,203.87"
"HON. DOUG LAMBORN","2015","2015Q1","PRINTING AND REPRODUCTION","37.50","37.50"
"HON. DOUG LAMBORN","2015","2015Q1","OTHER SERVICES","9,665.00","9,665.00"
"HON. DOUG LAMBORN","2015","2015Q1","SUPPLIES AND MATERIALS","2,015.07","2,015.07"
"HON. DOUG LAMBORN","2015","2015Q1","EQUIPMENT","657.00","657.00"
"HON. LEONARD LANCE","2015","2015Q1","FRANKED MAIL","1,001.93","1,001.93"
"HON. LEONARD LANCE","2015","2015Q1","PERSONNEL COMPENSATION","158,106.54","158,106.54"
"HON. LEONARD LANCE","2015","2015Q1","TRAVEL","5,577.95","5,577.95"
"HON. LEONARD LANCE","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","21,130.74","21,130.74"
"HON. LEONARD LANCE","2015","2015Q1","PRINTING AND REPRODUCTION","725.85","725.85"
"HON. LEONARD LANCE","2015","2015Q1","OTHER SERVICES","12,807.00","12,807.00"
"HON. LEONARD LANCE","2015","2015Q1","SUPPLIES AND MATERIALS","3,870.51","3,870.51"
"HON. LEONARD LANCE","2015","2015Q1","EQUIPMENT","1,205.59","1,205.59"
"HON. JAMES R. LANGEVIN","2015","2015Q1","FRANKED MAIL","216.36","216.36"
"HON. JAMES R. LANGEVIN","2015","2015Q1","PERSONNEL COMPENSATION","242,177.83","242,177.83"
"HON. JAMES R. LANGEVIN","2015","2015Q1","TRAVEL","7,066.79","7,066.79"
"HON. JAMES R. LANGEVIN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","27,095.41","27,095.41"
"HON. JAMES R. LANGEVIN","2015","2015Q1","PRINTING AND REPRODUCTION","289.75","289.75"
"HON. JAMES R. LANGEVIN","2015","2015Q1","OTHER SERVICES","5,655.00","5,655.00"
"HON. JAMES R. LANGEVIN","2015","2015Q1","SUPPLIES AND MATERIALS","3,203.28","3,203.28"
"HON. JAMES R. LANGEVIN","2015","2015Q1","EQUIPMENT","520.16","520.16"
"HON. RICK LARSEN","2015","2015Q1","FRANKED MAIL","236.77","236.77"
"HON. RICK LARSEN","2015","2015Q1","PERSONNEL COMPENSATION","226,302.35","226,302.35"
"HON. RICK LARSEN","2015","2015Q1","TRAVEL","3,405.87","3,405.87"
"HON. RICK LARSEN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","24,258.38","24,258.38"
"HON. RICK LARSEN","2015","2015Q1","PRINTING AND REPRODUCTION","36.46","36.46"
"HON. RICK LARSEN","2015","2015Q1","OTHER SERVICES","9,915.00","9,915.00"
"HON. RICK LARSEN","2015","2015Q1","SUPPLIES AND MATERIALS","1,626.71","1,626.71"
"HON. RICK LARSEN","2015","2015Q1","EQUIPMENT","360.00","360.00"
"HON. JOHN B. LARSON","2015","2015Q1","FRANKED MAIL","206.71","206.71"
"HON. JOHN B. LARSON","2015","2015Q1","PERSONNEL COMPENSATION","259,814.24","259,814.24"
"HON. JOHN B. LARSON","2015","2015Q1","TRAVEL","62.66","62.66"
"HON. JOHN B. LARSON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","16,737.08","16,737.08"
"HON. JOHN B. LARSON","2015","2015Q1","OTHER SERVICES","8,934.55","8,934.55"
"HON. JOHN B. LARSON","2015","2015Q1","SUPPLIES AND MATERIALS","3,958.99","3,958.99"
"HON. JOHN B. LARSON","2015","2015Q1","EQUIPMENT","2,355.08","2,355.08"
"HON. ROBERT E. LATTA","2015","2015Q1","FRANKED MAIL","2,912.42","2,912.42"
"HON. ROBERT E. LATTA","2015","2015Q1","PERSONNEL COMPENSATION","211,917.39","211,917.39"
"HON. ROBERT E. LATTA","2015","2015Q1","TRAVEL","10,073.47","10,073.47"
"HON. ROBERT E. LATTA","2015","2015Q1","TRANSPORTATION OF THINGS","86.95","86.95"
"HON. ROBERT E. LATTA","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","18,667.58","18,667.58"
"HON. ROBERT E. LATTA","2015","2015Q1","PRINTING AND REPRODUCTION","1,070.05","1,070.05"
"HON. ROBERT E. LATTA","2015","2015Q1","OTHER SERVICES","13,510.00","13,510.00"
"HON. ROBERT E. LATTA","2015","2015Q1","SUPPLIES AND MATERIALS","27,657.86","27,657.86"
"HON. ROBERT E. LATTA","2015","2015Q1","EQUIPMENT","1,368.00","1,368.00"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","FRANKED MAIL","20.08","20.08"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","PERSONNEL COMPENSATION","155,998.63","155,998.63"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","TRAVEL","6,732.44","6,732.44"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","21,534.46","21,534.46"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","PRINTING AND REPRODUCTION","1,869.38","1,869.38"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","OTHER SERVICES","8,482.77","8,482.77"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","SUPPLIES AND MATERIALS","5,743.48","5,743.48"
"HON. BRENDA L. LAWRENCE","2015","2015Q1","EQUIPMENT","23,501.94","23,501.94"
"HON. BARBARA LEE","2015","2015Q1","FRANKED MAIL","384.32","384.32"
"HON. BARBARA LEE","2015","2015Q1","PERSONNEL COMPENSATION","205,826.94","205,826.94"
"HON. BARBARA LEE","2015","2015Q1","TRAVEL","10,888.03","10,888.03"
"HON. BARBARA LEE","2015","2015Q1","TRANSPORTATION OF THINGS","181.34","181.34"
"HON. BARBARA LEE","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","34,038.61","34,038.61"
"HON. BARBARA LEE","2015","2015Q1","PRINTING AND REPRODUCTION","773.60","773.60"
"HON. BARBARA LEE","2015","2015Q1","OTHER SERVICES","9,371.68","9,371.68"
"HON. BARBARA LEE","2015","2015Q1","SUPPLIES AND MATERIALS","4,575.49","4,575.49"
"HON. BARBARA LEE","2015","2015Q1","EQUIPMENT","630.12","630.12"
"HON. SANDER M. LEVIN","2015","2015Q1","FRANKED MAIL","244.77","244.77"
"HON. SANDER M. LEVIN","2015","2015Q1","PERSONNEL COMPENSATION","251,231.58","251,231.58"
"HON. SANDER M. LEVIN","2015","2015Q1","TRAVEL","2,750.07","2,750.07"
"HON. SANDER M. LEVIN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","17,027.73","17,027.73"
"HON. SANDER M. LEVIN","2015","2015Q1","PRINTING AND REPRODUCTION","46.40","46.40"
"HON. SANDER M. LEVIN","2015","2015Q1","OTHER SERVICES","5,385.00","5,385.00"
"HON. SANDER M. LEVIN","2015","2015Q1","SUPPLIES AND MATERIALS","1,379.20","1,379.20"
"HON. SANDER M. LEVIN","2015","2015Q1","EQUIPMENT","1,080.83","1,080.83"
"HON. JOHN LEWIS","2015","2015Q1","FRANKED MAIL","334.68","334.68"
"HON. JOHN LEWIS","2015","2015Q1","PERSONNEL COMPENSATION","233,630.94","233,630.94"
"HON. JOHN LEWIS","2015","2015Q1","TRAVEL","7,556.90","7,556.90"
"HON. JOHN LEWIS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","11,150.09","11,150.09"
"HON. JOHN LEWIS","2015","2015Q1","PRINTING AND REPRODUCTION","1,441.68","1,441.68"
"HON. JOHN LEWIS","2015","2015Q1","OTHER SERVICES","5,655.00","5,655.00"
"HON. JOHN LEWIS","2015","2015Q1","SUPPLIES AND MATERIALS","12,256.34","12,256.34"
"HON. JOHN LEWIS","2015","2015Q1","EQUIPMENT","1,176.00","1,176.00"
"HON. TED LIEU","2015","2015Q1","FRANKED MAIL","794.73","794.73"
"HON. TED LIEU","2015","2015Q1","PERSONNEL COMPENSATION","222,387.18","222,387.18"
"HON. TED LIEU","2015","2015Q1","TRAVEL","17,372.47","17,372.47"
"HON. TED LIEU","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,589.78","22,589.78"
"HON. TED LIEU","2015","2015Q1","PRINTING AND REPRODUCTION","1,125.21","1,125.21"
"HON. TED LIEU","2015","2015Q1","OTHER SERVICES","5,792.15","5,792.15"
"HON. TED LIEU","2015","2015Q1","SUPPLIES AND MATERIALS","5,314.06","5,314.06"
"HON. TED LIEU","2015","2015Q1","EQUIPMENT","1,266.03","1,266.03"
"HON. DANIEL LIPINSKI","2015","2015Q1","FRANKED MAIL","210.12","210.12"
"HON. DANIEL LIPINSKI","2015","2015Q1","PERSONNEL COMPENSATION","199,489.98","199,489.98"
"HON. DANIEL LIPINSKI","2015","2015Q1","TRAVEL","6,605.69","6,605.69"
"HON. DANIEL LIPINSKI","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","29,524.57","29,524.57"
"HON. DANIEL LIPINSKI","2015","2015Q1","PRINTING AND REPRODUCTION","40.00","40.00"
"HON. DANIEL LIPINSKI","2015","2015Q1","OTHER SERVICES","12,270.00","12,270.00"
"HON. DANIEL LIPINSKI","2015","2015Q1","SUPPLIES AND MATERIALS","3,288.69","3,288.69"
"HON. DANIEL LIPINSKI","2015","2015Q1","EQUIPMENT","947.04","947.04"
"HON. FRANK A. LOBIONDO","2015","2015Q1","FRANKED MAIL","353.56","353.56"
"HON. FRANK A. LOBIONDO","2015","2015Q1","PERSONNEL COMPENSATION","241,592.67","241,592.67"
"HON. FRANK A. LOBIONDO","2015","2015Q1","TRAVEL","4,720.97","4,720.97"
"HON. FRANK A. LOBIONDO","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","14,932.52","14,932.52"
"HON. FRANK A. LOBIONDO","2015","2015Q1","PRINTING AND REPRODUCTION","413.40","413.40"
"HON. FRANK A. LOBIONDO","2015","2015Q1","OTHER SERVICES","8,580.00","8,580.00"
"HON. FRANK A. LOBIONDO","2015","2015Q1","SUPPLIES AND MATERIALS","1,473.81","1,473.81"
"HON. FRANK A. LOBIONDO","2015","2015Q1","EQUIPMENT","735.00","735.00"
"HON. DAVID LOEBSACK","2015","2015Q1","FRANKED MAIL","378.81","378.81"
"HON. DAVID LOEBSACK","2015","2015Q1","PERSONNEL COMPENSATION","247,092.58","247,092.58"
"HON. DAVID LOEBSACK","2015","2015Q1","TRAVEL","5,780.15","5,780.15"
"HON. DAVID LOEBSACK","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","18,520.52","18,520.52"
"HON. DAVID LOEBSACK","2015","2015Q1","PRINTING AND REPRODUCTION","51.90","51.90"
"HON. DAVID LOEBSACK","2015","2015Q1","OTHER SERVICES","6,229.68","6,229.68"
"HON. DAVID LOEBSACK","2015","2015Q1","SUPPLIES AND MATERIALS","628.92","628.92"
"HON. DAVID LOEBSACK","2015","2015Q1","EQUIPMENT","823.77","823.77"
"HON. ZOE LOFGREN","2015","2015Q1","FRANKED MAIL","93.16","93.16"
"HON. ZOE LOFGREN","2015","2015Q1","PERSONNEL COMPENSATION","238,220.98","238,220.98"
"HON. ZOE LOFGREN","2015","2015Q1","TRAVEL","4,270.84","4,270.84"
"HON. ZOE LOFGREN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","19,382.64","19,382.64"
"HON. ZOE LOFGREN","2015","2015Q1","PRINTING AND REPRODUCTION","667.85","667.85"
"HON. ZOE LOFGREN","2015","2015Q1","OTHER SERVICES","14,099.93","14,099.93"
"HON. ZOE LOFGREN","2015","2015Q1","SUPPLIES AND MATERIALS","1,702.86","1,702.86"
"HON. ZOE LOFGREN","2015","2015Q1","EQUIPMENT","1,249.74","1,249.74"
"HON. BILLY LONG","2015","2015Q1","FRANKED MAIL","570.26","570.26"
"HON. BILLY LONG","2015","2015Q1","PERSONNEL COMPENSATION","217,717.13","217,717.13"
"HON. BILLY LONG","2015","2015Q1","TRAVEL","3,765.88","3,765.88"
"HON. BILLY LONG","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,138.54","15,138.54"
"HON. BILLY LONG","2015","2015Q1","PRINTING AND REPRODUCTION","645.56","645.56"
"HON. BILLY LONG","2015","2015Q1","OTHER SERVICES","13,567.50","13,567.50"
"HON. BILLY LONG","2015","2015Q1","SUPPLIES AND MATERIALS","1,600.60","1,600.60"
"HON. BILLY LONG","2015","2015Q1","EQUIPMENT","1,339.99","1,339.99"
"HON. BARRY LOUDERMILK","2015","2015Q1","FRANKED MAIL","-42.35","-42.35"
"HON. BARRY LOUDERMILK","2015","2015Q1","PERSONNEL COMPENSATION","168,544.45","168,544.45"
"HON. BARRY LOUDERMILK","2015","2015Q1","TRAVEL","8,476.71","8,476.71"
"HON. BARRY LOUDERMILK","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","19,922.50","19,922.50"
"HON. BARRY LOUDERMILK","2015","2015Q1","PRINTING AND REPRODUCTION","5,928.47","5,928.47"
"HON. BARRY LOUDERMILK","2015","2015Q1","OTHER SERVICES","25,008.69","25,008.69"
"HON. BARRY LOUDERMILK","2015","2015Q1","SUPPLIES AND MATERIALS","47,199.63","47,199.63"
"HON. BARRY LOUDERMILK","2015","2015Q1","EQUIPMENT","12,252.15","12,252.15"
"HON. MIA B. LOVE","2015","2015Q1","FRANKED MAIL","21,911.60","21,911.60"
"HON. MIA B. LOVE","2015","2015Q1","PERSONNEL COMPENSATION","153,714.98","153,714.98"
"HON. MIA B. LOVE","2015","2015Q1","TRAVEL","17,996.26","17,996.26"
"HON. MIA B. LOVE","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","18,483.85","18,483.85"
"HON. MIA B. LOVE","2015","2015Q1","PRINTING AND REPRODUCTION","1,144.96","1,144.96"
"HON. MIA B. LOVE","2015","2015Q1","OTHER SERVICES","6,585.00","6,585.00"
"HON. MIA B. LOVE","2015","2015Q1","SUPPLIES AND MATERIALS","5,676.60","5,676.60"
"HON. MIA B. LOVE","2015","2015Q1","EQUIPMENT","2,099.27","2,099.27"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","FRANKED MAIL","660.58","660.58"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","PERSONNEL COMPENSATION","237,204.92","237,204.92"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","TRAVEL","3,031.83","3,031.83"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","21,809.20","21,809.20"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","PRINTING AND REPRODUCTION","471.36","471.36"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","OTHER SERVICES","14,375.00","14,375.00"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","SUPPLIES AND MATERIALS","6,860.25","6,860.25"
"HON. ALAN S. LOWENTHAL","2015","2015Q1","EQUIPMENT","480.00","480.00"
"HON. NITA N. LOWEY","2015","2015Q1","FRANKED MAIL","928.44","928.44"
"HON. NITA N. LOWEY","2015","2015Q1","PERSONNEL COMPENSATION","206,186.02","206,186.02"
"HON. NITA N. LOWEY","2015","2015Q1","TRAVEL","3,125.42","3,125.42"
"HON. NITA N. LOWEY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","31,538.88","31,538.88"
"HON. NITA N. LOWEY","2015","2015Q1","PRINTING AND REPRODUCTION","143.40","143.40"
"HON. NITA N. LOWEY","2015","2015Q1","OTHER SERVICES","11,655.00","11,655.00"
"HON. NITA N. LOWEY","2015","2015Q1","SUPPLIES AND MATERIALS","1,872.15","1,872.15"
"HON. NITA N. LOWEY","2015","2015Q1","EQUIPMENT","925.80","925.80"
"HON. FRANK D. LUCAS","2015","2015Q1","FRANKED MAIL","297.81","297.81"
"HON. FRANK D. LUCAS","2015","2015Q1","PERSONNEL COMPENSATION","215,323.11","215,323.11"
"HON. FRANK D. LUCAS","2015","2015Q1","TRAVEL","19,696.51","19,696.51"
"HON. FRANK D. LUCAS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","20,708.68","20,708.68"
"HON. FRANK D. LUCAS","2015","2015Q1","PRINTING AND REPRODUCTION","471.21","471.21"
"HON. FRANK D. LUCAS","2015","2015Q1","OTHER SERVICES","5,138.54","5,138.54"
"HON. FRANK D. LUCAS","2015","2015Q1","SUPPLIES AND MATERIALS","3,088.55","3,088.55"
"HON. FRANK D. LUCAS","2015","2015Q1","EQUIPMENT","360.00","360.00"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","FRANKED MAIL","914.20","914.20"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","PERSONNEL COMPENSATION","208,877.80","208,877.80"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","TRAVEL","6,521.65","6,521.65"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,538.20","15,538.20"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","PRINTING AND REPRODUCTION","332.63","332.63"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","OTHER SERVICES","9,880.98","9,880.98"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","SUPPLIES AND MATERIALS","568.37","568.37"
"HON. BLAINE LUETKEMEYER","2015","2015Q1","EQUIPMENT","138.00","138.00"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","FRANKED MAIL","134.92","134.92"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","PERSONNEL COMPENSATION","232,626.66","232,626.66"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","TRAVEL","4,143.22","4,143.22"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","16,142.92","16,142.92"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","PRINTING AND REPRODUCTION","1,523.20","1,523.20"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","OTHER SERVICES","10,916.00","10,916.00"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","SUPPLIES AND MATERIALS","3,610.21","3,610.21"
"HON. MICHELLE LUJAN GRISHAM","2015","2015Q1","EQUIPMENT","900.00","900.00"
"HON. BEN RAY LUJAN","2015","2015Q1","FRANKED MAIL","-98.39","-98.39"
"HON. BEN RAY LUJAN","2015","2015Q1","PERSONNEL COMPENSATION","252,455.96","252,455.96"
"HON. BEN RAY LUJAN","2015","2015Q1","TRAVEL","10,833.47","10,833.47"
"HON. BEN RAY LUJAN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","9,325.81","9,325.81"
"HON. BEN RAY LUJAN","2015","2015Q1","PRINTING AND REPRODUCTION","224.65","224.65"
"HON. BEN RAY LUJAN","2015","2015Q1","OTHER SERVICES","11,375.00","11,375.00"
"HON. BEN RAY LUJAN","2015","2015Q1","SUPPLIES AND MATERIALS","397.37","397.37"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","FRANKED MAIL","222.26","222.26"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","PERSONNEL COMPENSATION","227,951.17","227,951.17"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","TRAVEL","11,537.44","11,537.44"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","10,828.74","10,828.74"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","PRINTING AND REPRODUCTION","334.79","334.79"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","OTHER SERVICES","12,839.78","12,839.78"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","SUPPLIES AND MATERIALS","8,613.05","8,613.05"
"HON. CYNTHIA M. LUMMIS","2015","2015Q1","EQUIPMENT","78.00","78.00"
"HON. STEPHEN F. LYNCH","2015","2015Q1","FRANKED MAIL","349.34","349.34"
"HON. STEPHEN F. LYNCH","2015","2015Q1","PERSONNEL COMPENSATION","235,409.73","235,409.73"
"HON. STEPHEN F. LYNCH","2015","2015Q1","TRAVEL","830.20","830.20"
"HON. STEPHEN F. LYNCH","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","37,308.85","37,308.85"
"HON. STEPHEN F. LYNCH","2015","2015Q1","PRINTING AND REPRODUCTION","493.80","493.80"
"HON. STEPHEN F. LYNCH","2015","2015Q1","OTHER SERVICES","10,965.00","10,965.00"
"HON. STEPHEN F. LYNCH","2015","2015Q1","SUPPLIES AND MATERIALS","1,498.62","1,498.62"
"HON. STEPHEN F. LYNCH","2015","2015Q1","EQUIPMENT","1,352.50","1,352.50"
"HON. THOMAS MACARTHUR","2015","2015Q1","FRANKED MAIL","1,359.22","1,359.22"
"HON. THOMAS MACARTHUR","2015","2015Q1","PERSONNEL COMPENSATION","191,756.10","191,756.10"
"HON. THOMAS MACARTHUR","2015","2015Q1","TRAVEL","2,502.44","2,502.44"
"HON. THOMAS MACARTHUR","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","9,977.49","9,977.49"
"HON. THOMAS MACARTHUR","2015","2015Q1","PRINTING AND REPRODUCTION","15,437.06","15,437.06"
"HON. THOMAS MACARTHUR","2015","2015Q1","OTHER SERVICES","9,675.00","9,675.00"
"HON. THOMAS MACARTHUR","2015","2015Q1","SUPPLIES AND MATERIALS","13,489.69","13,489.69"
"HON. THOMAS MACARTHUR","2015","2015Q1","EQUIPMENT","3,701.22","3,701.22"
"HON. CAROLYN B. MALONEY","2015","2015Q1","FRANKED MAIL","28.26","28.26"
"HON. CAROLYN B. MALONEY","2015","2015Q1","PERSONNEL COMPENSATION","260,373.79","260,373.79"
"HON. CAROLYN B. MALONEY","2015","2015Q1","TRAVEL","4,782.56","4,782.56"
"HON. CAROLYN B. MALONEY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","6,969.84","6,969.84"
"HON. CAROLYN B. MALONEY","2015","2015Q1","PRINTING AND REPRODUCTION","549.64","549.64"
"HON. CAROLYN B. MALONEY","2015","2015Q1","OTHER SERVICES","8,652.56","8,652.56"
"HON. CAROLYN B. MALONEY","2015","2015Q1","SUPPLIES AND MATERIALS","7,734.56","7,734.56"
"HON. CAROLYN B. MALONEY","2015","2015Q1","EQUIPMENT","510.00","510.00"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","FRANKED MAIL","174.58","174.58"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","PERSONNEL COMPENSATION","224,783.04","224,783.04"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","TRAVEL","2,728.13","2,728.13"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","3,426.68","3,426.68"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","PRINTING AND REPRODUCTION","8.00","8.00"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","OTHER SERVICES","11,250.00","11,250.00"
"HON. SEAN PATRICK MALONEY","2015","2015Q1","SUPPLIES AND MATERIALS","5,896.97","5,896.97"
"HON. KENNY MARCHANT","2015","2015Q1","FRANKED MAIL","-18.20","-18.20"
"HON. KENNY MARCHANT","2015","2015Q1","PERSONNEL COMPENSATION","207,929.76","207,929.76"
"HON. KENNY MARCHANT","2015","2015Q1","TRAVEL","7,132.68","7,132.68"
"HON. KENNY MARCHANT","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","27,445.32","27,445.32"
"HON. KENNY MARCHANT","2015","2015Q1","PRINTING AND REPRODUCTION","1,175.21","1,175.21"
"HON. KENNY MARCHANT","2015","2015Q1","OTHER SERVICES","14,111.26","14,111.26"
"HON. KENNY MARCHANT","2015","2015Q1","SUPPLIES AND MATERIALS","8,482.58","8,482.58"
"HON. KENNY MARCHANT","2015","2015Q1","EQUIPMENT","3,846.27","3,846.27"
"HON. TOM MARINO","2015","2015Q1","FRANKED MAIL","16,469.23","16,469.23"
"HON. TOM MARINO","2015","2015Q1","PERSONNEL COMPENSATION","222,444.41","222,444.41"
"HON. TOM MARINO","2015","2015Q1","TRAVEL","8,473.16","8,473.16"
"HON. TOM MARINO","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","10,020.13","10,020.13"
"HON. TOM MARINO","2015","2015Q1","PRINTING AND REPRODUCTION","2,831.78","2,831.78"
"HON. TOM MARINO","2015","2015Q1","OTHER SERVICES","10,140.00","10,140.00"
"HON. TOM MARINO","2015","2015Q1","SUPPLIES AND MATERIALS","1,904.32","1,904.32"
"HON. TOM MARINO","2015","2015Q1","EQUIPMENT","1,074.48","1,074.48"
"HON. THOMAS MASSIE","2015","2015Q1","FRANKED MAIL","291.25","291.25"
"HON. THOMAS MASSIE","2015","2015Q1","PERSONNEL COMPENSATION","236,032.33","236,032.33"
"HON. THOMAS MASSIE","2015","2015Q1","TRAVEL","11,805.76","11,805.76"
"HON. THOMAS MASSIE","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","10,018.07","10,018.07"
"HON. THOMAS MASSIE","2015","2015Q1","PRINTING AND REPRODUCTION","180.05","180.05"
"HON. THOMAS MASSIE","2015","2015Q1","OTHER SERVICES","6,249.00","6,249.00"
"HON. THOMAS MASSIE","2015","2015Q1","SUPPLIES AND MATERIALS","1,087.39","1,087.39"
"HON. THOMAS MASSIE","2015","2015Q1","EQUIPMENT","590.37","590.37"
"HON. DORIS MATSUI","2015","2015Q1","FRANKED MAIL","669.09","669.09"
"HON. DORIS MATSUI","2015","2015Q1","PERSONNEL COMPENSATION","224,290.90","224,290.90"
"HON. DORIS MATSUI","2015","2015Q1","TRAVEL","6,366.00","6,366.00"
"HON. DORIS MATSUI","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","29,772.40","29,772.40"
"HON. DORIS MATSUI","2015","2015Q1","PRINTING AND REPRODUCTION","24.00","24.00"
"HON. DORIS MATSUI","2015","2015Q1","OTHER SERVICES","13,830.63","13,830.63"
"HON. DORIS MATSUI","2015","2015Q1","SUPPLIES AND MATERIALS","346.74","346.74"
"HON. DORIS MATSUI","2015","2015Q1","EQUIPMENT","637.23","637.23"
"HON. KEVIN MCCARTHY","2015","2015Q1","FRANKED MAIL","1,141.71","1,141.71"
"HON. KEVIN MCCARTHY","2015","2015Q1","PERSONNEL COMPENSATION","203,866.68","203,866.68"
