"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JIM COSTA","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","82,453.29","47,961.10"
"HON. JIM COSTA","2014","2014Q2","PRINTING AND REPRODUCTION","1,415.72","1,277.52"
"HON. JIM COSTA","2014","2014Q2","OTHER SERVICES","9,240.00","4,650.00"
"HON. JIM COSTA","2014","2014Q2","SUPPLIES AND MATERIALS","4,846.18","3,806.87"
"HON. JIM COSTA","2014","2014Q2","EQUIPMENT","888.00","444.00"
"HON. TOM COTTON","2014","2014Q2","FRANKED MAIL","2,616.45","1,236.52"
"HON. TOM COTTON","2014","2014Q2","PERSONNEL COMPENSATION","463,136.33","238,811.33"
"HON. TOM COTTON","2014","2014Q2","TRAVEL","33,284.31","17,758.37"
"HON. TOM COTTON","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","32,949.86","17,313.80"
"HON. TOM COTTON","2014","2014Q2","PRINTING AND REPRODUCTION","282.10","129.40"
"HON. TOM COTTON","2014","2014Q2","OTHER SERVICES","16,836.35","9,319.95"
"HON. TOM COTTON","2014","2014Q2","SUPPLIES AND MATERIALS","9,505.02","4,140.60"
"HON. TOM COTTON","2014","2014Q2","EQUIPMENT","6,586.76","5,305.88"
"HON. JOE COURTNEY","2014","2014Q2","FRANKED MAIL","1,113.61","614.18"
"HON. JOE COURTNEY","2014","2014Q2","PERSONNEL COMPENSATION","477,778.92","241,669.61"
"HON. JOE COURTNEY","2014","2014Q2","TRAVEL","22,292.09","11,904.05"
"HON. JOE COURTNEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","46,227.99","23,802.21"
"HON. JOE COURTNEY","2014","2014Q2","PRINTING AND REPRODUCTION","514.19","169.74"
"HON. JOE COURTNEY","2014","2014Q2","OTHER SERVICES","16,161.50","8,924.50"
"HON. JOE COURTNEY","2014","2014Q2","SUPPLIES AND MATERIALS","9,507.78","4,501.31"
"HON. JOE COURTNEY","2014","2014Q2","EQUIPMENT","2,163.00","1,081.50"
"HON. KEVIN CRAMER","2014","2014Q2","FRANKED MAIL","2,060.49","738.39"
"HON. KEVIN CRAMER","2014","2014Q2","PERSONNEL COMPENSATION","347,567.94","177,522.80"
"HON. KEVIN CRAMER","2014","2014Q2","TRAVEL","17,462.04","10,752.61"
"HON. KEVIN CRAMER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","36,978.70","20,631.52"
"HON. KEVIN CRAMER","2014","2014Q2","PRINTING AND REPRODUCTION","1,005.77","865.86"
"HON. KEVIN CRAMER","2014","2014Q2","OTHER SERVICES","10,521.17","6,169.38"
"HON. KEVIN CRAMER","2014","2014Q2","SUPPLIES AND MATERIALS","5,627.15","3,474.03"
"HON. KEVIN CRAMER","2014","2014Q2","EQUIPMENT","1,812.91","1,178.78"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","FRANKED MAIL","2,080.59","1,562.20"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","PERSONNEL COMPENSATION","446,137.45","237,125.03"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","TRAVEL","29,625.40","19,626.86"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","41,468.32","20,998.92"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","PRINTING AND REPRODUCTION","2,594.68","1,248.80"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","OTHER SERVICES","25,900.00","15,000.00"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","SUPPLIES AND MATERIALS","11,576.88","3,816.29"
"HON. ERIC A. ""RICK"" CRAWFORD","2014","2014Q2","EQUIPMENT","831.24","415.62"
"HON. ANDER CRENSHAW","2014","2014Q2","FRANKED MAIL","44,859.88","40,220.50"
"HON. ANDER CRENSHAW","2014","2014Q2","PERSONNEL COMPENSATION","405,348.69","205,270.18"
"HON. ANDER CRENSHAW","2014","2014Q2","TRAVEL","23,031.86","15,690.24"
"HON. ANDER CRENSHAW","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","43,564.69","29,894.61"
"HON. ANDER CRENSHAW","2014","2014Q2","PRINTING AND REPRODUCTION","78,328.70","77,699.90"
"HON. ANDER CRENSHAW","2014","2014Q2","OTHER SERVICES","57,897.20","26,563.20"
"HON. ANDER CRENSHAW","2014","2014Q2","SUPPLIES AND MATERIALS","6,822.04","3,418.80"
"HON. ANDER CRENSHAW","2014","2014Q2","EQUIPMENT","4,231.00","3,055.00"
"HON. JOSEPH CROWLEY","2014","2014Q2","FRANKED MAIL","11,459.67","10,859.03"
"HON. JOSEPH CROWLEY","2014","2014Q2","PERSONNEL COMPENSATION","429,418.47","216,907.40"
"HON. JOSEPH CROWLEY","2014","2014Q2","TRAVEL","6,326.69","4,354.47"
"HON. JOSEPH CROWLEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","71,254.83","36,461.83"
"HON. JOSEPH CROWLEY","2014","2014Q2","PRINTING AND REPRODUCTION","21,511.38","20,182.23"
"HON. JOSEPH CROWLEY","2014","2014Q2","OTHER SERVICES","11,910.00","6,255.00"
"HON. JOSEPH CROWLEY","2014","2014Q2","SUPPLIES AND MATERIALS","6,528.62","3,495.70"
"HON. JOSEPH CROWLEY","2014","2014Q2","EQUIPMENT","4,080.80","2,971.40"
"HON. HENRY CUELLAR","2014","2014Q2","FRANKED MAIL","15,730.26","12,586.06"
"HON. HENRY CUELLAR","2014","2014Q2","PERSONNEL COMPENSATION","354,498.67","183,528.09"
"HON. HENRY CUELLAR","2014","2014Q2","TRAVEL","36,729.47","22,254.37"
"HON. HENRY CUELLAR","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","57,297.27","32,470.63"
"HON. HENRY CUELLAR","2014","2014Q2","PRINTING AND REPRODUCTION","37,736.75","36,846.54"
"HON. HENRY CUELLAR","2014","2014Q2","OTHER SERVICES","18,673.23","10,830.94"
"HON. HENRY CUELLAR","2014","2014Q2","SUPPLIES AND MATERIALS","11,883.52","7,486.36"
"HON. HENRY CUELLAR","2014","2014Q2","EQUIPMENT","312.00","156.00"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","FRANKED MAIL","336.74","279.44"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","PERSONNEL COMPENSATION","347,659.55","177,971.64"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","TRAVEL","31,166.66","14,284.47"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","54,297.71","29,906.85"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","PRINTING AND REPRODUCTION","668.09","480.74"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","OTHER SERVICES","9,861.08","5,450.00"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","SUPPLIES AND MATERIALS","12,721.37","9,674.83"
"HON. JOHN ABNEY CULBERSON","2014","2014Q2","EQUIPMENT","3,241.71","480.00"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","FRANKED MAIL","1,350.26","634.58"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","PERSONNEL COMPENSATION","471,835.44","235,407.47"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","TRAVEL","1,808.82","1,340.02"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","75,541.74","44,189.72"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","PRINTING AND REPRODUCTION","577.80","388.50"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","OTHER SERVICES","19,227.10","9,592.42"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","SUPPLIES AND MATERIALS","17,343.59","5,100.42"
"HON. ELIJAH E. CUMMINGS","2014","2014Q2","EQUIPMENT","1,260.00","630.00"
"HON. STEVE DAINES","2014","2014Q2","FRANKED MAIL","17,688.61","12,705.68"
"HON. STEVE DAINES","2014","2014Q2","PERSONNEL COMPENSATION","432,972.23","218,955.00"
"HON. STEVE DAINES","2014","2014Q2","TRAVEL","85,035.82","47,035.97"
"HON. STEVE DAINES","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","71,118.69","24,052.82"
"HON. STEVE DAINES","2014","2014Q2","PRINTING AND REPRODUCTION","22,609.62","16,916.00"
"HON. STEVE DAINES","2014","2014Q2","OTHER SERVICES","16,887.79","8,572.79"
"HON. STEVE DAINES","2014","2014Q2","SUPPLIES AND MATERIALS","5,938.21","3,128.47"
"HON. STEVE DAINES","2014","2014Q2","EQUIPMENT","831.48","415.74"
"HON. DANNY K. DAVIS","2014","2014Q2","FRANKED MAIL","21.46","17.99"
"HON. DANNY K. DAVIS","2014","2014Q2","PERSONNEL COMPENSATION","487,167.62","248,240.18"
"HON. DANNY K. DAVIS","2014","2014Q2","TRAVEL","13,205.92","9,939.01"
"HON. DANNY K. DAVIS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","36,911.58","19,509.18"
"HON. DANNY K. DAVIS","2014","2014Q2","PRINTING AND REPRODUCTION","1,142.55","203.95"
"HON. DANNY K. DAVIS","2014","2014Q2","OTHER SERVICES","20,504.57","10,679.57"
"HON. DANNY K. DAVIS","2014","2014Q2","SUPPLIES AND MATERIALS","5,516.65","4,335.03"
"HON. DANNY K. DAVIS","2014","2014Q2","EQUIPMENT","12,982.64","12,237.17"
"HON. RODNEY DAVIS","2014","2014Q2","FRANKED MAIL","27,144.19","22,377.90"
"HON. RODNEY DAVIS","2014","2014Q2","PERSONNEL COMPENSATION","380,061.08","199,444.44"
"HON. RODNEY DAVIS","2014","2014Q2","TRAVEL","28,953.45","20,108.14"
"HON. RODNEY DAVIS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","40,660.95","25,123.64"
"HON. RODNEY DAVIS","2014","2014Q2","PRINTING AND REPRODUCTION","9,276.03","8,953.30"
"HON. RODNEY DAVIS","2014","2014Q2","OTHER SERVICES","16,247.58","12,677.58"
"HON. RODNEY DAVIS","2014","2014Q2","SUPPLIES AND MATERIALS","9,683.29","8,039.49"
"HON. RODNEY DAVIS","2014","2014Q2","EQUIPMENT","5,011.63","4,290.50"
"HON. SUSAN A. DAVIS","2014","2014Q2","FRANKED MAIL","13,757.68","13,581.16"
"HON. SUSAN A. DAVIS","2014","2014Q2","PERSONNEL COMPENSATION","479,920.29","243,168.47"
"HON. SUSAN A. DAVIS","2014","2014Q2","TRAVEL","16,038.71","7,506.17"
"HON. SUSAN A. DAVIS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","38,101.24","20,531.75"
"HON. SUSAN A. DAVIS","2014","2014Q2","PRINTING AND REPRODUCTION","37,360.98","228.66"
"HON. SUSAN A. DAVIS","2014","2014Q2","OTHER SERVICES","15,915.00","9,810.00"
"HON. SUSAN A. DAVIS","2014","2014Q2","SUPPLIES AND MATERIALS","14,957.57","12,522.49"
"HON. SUSAN A. DAVIS","2014","2014Q2","EQUIPMENT","618.00","309.00"
"HON. PETER A. DEFAZIO","2014","2014Q2","FRANKED MAIL","1,817.75","1,254.51"
"HON. PETER A. DEFAZIO","2014","2014Q2","PERSONNEL COMPENSATION","443,209.52","227,007.27"
"HON. PETER A. DEFAZIO","2014","2014Q2","TRAVEL","35,854.96","17,729.87"
"HON. PETER A. DEFAZIO","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","37,746.50","22,012.59"
"HON. PETER A. DEFAZIO","2014","2014Q2","PRINTING AND REPRODUCTION","1,570.05","1,482.25"
"HON. PETER A. DEFAZIO","2014","2014Q2","OTHER SERVICES","17,568.28","8,946.49"
"HON. PETER A. DEFAZIO","2014","2014Q2","SUPPLIES AND MATERIALS","3,513.57","2,332.11"
"HON. PETER A. DEFAZIO","2014","2014Q2","EQUIPMENT","1,999.18","1,499.59"
"HON. DIANA DEGETTE","2014","2014Q2","FRANKED MAIL","595.06","333.18"
"HON. DIANA DEGETTE","2014","2014Q2","PERSONNEL COMPENSATION","513,682.30","265,909.67"
"HON. DIANA DEGETTE","2014","2014Q2","TRAVEL","20,793.72","8,742.63"
"HON. DIANA DEGETTE","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","39,880.37","25,182.05"
"HON. DIANA DEGETTE","2014","2014Q2","PRINTING AND REPRODUCTION","1,361.04","863.54"
"HON. DIANA DEGETTE","2014","2014Q2","OTHER SERVICES","11,026.17","7,175.88"
"HON. DIANA DEGETTE","2014","2014Q2","SUPPLIES AND MATERIALS","7,080.10","4,370.67"
"HON. DIANA DEGETTE","2014","2014Q2","EQUIPMENT","2,251.02","1,443.72"
"HON. JOHN K. DELANEY","2014","2014Q2","FRANKED MAIL","5,362.75","2,804.95"
"HON. JOHN K. DELANEY","2014","2014Q2","PERSONNEL COMPENSATION","417,597.30","212,700.02"
"HON. JOHN K. DELANEY","2014","2014Q2","TRAVEL","9,101.36","6,046.51"
"HON. JOHN K. DELANEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","55,473.25","28,522.05"
"HON. JOHN K. DELANEY","2014","2014Q2","PRINTING AND REPRODUCTION","1,619.85","1,510.00"
"HON. JOHN K. DELANEY","2014","2014Q2","OTHER SERVICES","20,994.67","12,831.37"
"HON. JOHN K. DELANEY","2014","2014Q2","SUPPLIES AND MATERIALS","13,095.52","8,913.55"
"HON. JOHN K. DELANEY","2014","2014Q2","EQUIPMENT","6,803.88","3,401.94"
"HON. ROSA L. DELAURO","2014","2014Q2","FRANKED MAIL","707.08","659.64"
"HON. ROSA L. DELAURO","2014","2014Q2","PERSONNEL COMPENSATION","507,765.04","250,753.55"
"HON. ROSA L. DELAURO","2014","2014Q2","TRAVEL","12,742.10","9,030.55"
"HON. ROSA L. DELAURO","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","39,202.23","20,953.03"
"HON. ROSA L. DELAURO","2014","2014Q2","PRINTING AND REPRODUCTION","653.69","558.69"
"HON. ROSA L. DELAURO","2014","2014Q2","OTHER SERVICES","19,510.00","11,455.00"
"HON. ROSA L. DELAURO","2014","2014Q2","SUPPLIES AND MATERIALS","4,841.07","3,980.77"
"HON. ROSA L. DELAURO","2014","2014Q2","EQUIPMENT","1,153.98","576.99"
"HON. SUZAN K. DELBENE","2014","2014Q2","FRANKED MAIL","28,765.78","28,188.01"
"HON. SUZAN K. DELBENE","2014","2014Q2","PERSONNEL COMPENSATION","386,756.67","191,124.99"
"HON. SUZAN K. DELBENE","2014","2014Q2","TRAVEL","27,509.85","20,204.84"
"HON. SUZAN K. DELBENE","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","40,414.74","26,479.48"
"HON. SUZAN K. DELBENE","2014","2014Q2","PRINTING AND REPRODUCTION","37,502.28","37,500.00"
"HON. SUZAN K. DELBENE","2014","2014Q2","OTHER SERVICES","19,625.00","5,655.00"
"HON. SUZAN K. DELBENE","2014","2014Q2","SUPPLIES AND MATERIALS","4,511.07","2,978.65"
"HON. SUZAN K. DELBENE","2014","2014Q2","EQUIPMENT","1,709.13","1,563.39"
"HON. JEFF DENHAM","2014","2014Q2","FRANKED MAIL","38,541.95","24,772.94"
"HON. JEFF DENHAM","2014","2014Q2","PERSONNEL COMPENSATION","414,186.12","207,908.19"
"HON. JEFF DENHAM","2014","2014Q2","TRAVEL","21,343.20","15,650.30"
"HON. JEFF DENHAM","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","31,945.75","19,861.80"
"HON. JEFF DENHAM","2014","2014Q2","PRINTING AND REPRODUCTION","24,207.17","23,330.57"
"HON. JEFF DENHAM","2014","2014Q2","OTHER SERVICES","18,270.22","10,473.11"
"HON. JEFF DENHAM","2014","2014Q2","SUPPLIES AND MATERIALS","7,762.33","3,198.90"
"HON. JEFF DENHAM","2014","2014Q2","EQUIPMENT","2,082.66","1,041.33"
"HON. CHARLES W. DENT","2014","2014Q2","FRANKED MAIL","3,621.35","3,202.94"
"HON. CHARLES W. DENT","2014","2014Q2","PERSONNEL COMPENSATION","428,739.33","214,369.47"
"HON. CHARLES W. DENT","2014","2014Q2","TRAVEL","13,853.62","10,070.48"
"HON. CHARLES W. DENT","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","66,450.78","27,688.92"
"HON. CHARLES W. DENT","2014","2014Q2","PRINTING AND REPRODUCTION","950.75","816.80"
"HON. CHARLES W. DENT","2014","2014Q2","OTHER SERVICES","14,059.52","7,239.52"
"HON. CHARLES W. DENT","2014","2014Q2","SUPPLIES AND MATERIALS","6,344.09","4,220.94"
"HON. CHARLES W. DENT","2014","2014Q2","EQUIPMENT","1,630.83","891.89"
"HON. RON DESANTIS","2014","2014Q2","FRANKED MAIL","903.79","534.37"
"HON. RON DESANTIS","2014","2014Q2","PERSONNEL COMPENSATION","417,168.13","209,295.91"
"HON. RON DESANTIS","2014","2014Q2","TRAVEL","28,544.52","12,586.85"
"HON. RON DESANTIS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","16,682.73","9,745.23"
"HON. RON DESANTIS","2014","2014Q2","PRINTING AND REPRODUCTION","8,006.82","7,796.90"
"HON. RON DESANTIS","2014","2014Q2","OTHER SERVICES","9,425.00","5,655.00"
"HON. RON DESANTIS","2014","2014Q2","SUPPLIES AND MATERIALS","3,292.59","1,636.29"
"HON. RON DESANTIS","2014","2014Q2","EQUIPMENT","1,736.25","925.63"
"HON. SCOTT DESJARLAIS","2014","2014Q2","FRANKED MAIL","35,091.28","31,885.90"
"HON. SCOTT DESJARLAIS","2014","2014Q2","PERSONNEL COMPENSATION","316,792.58","162,233.39"
"HON. SCOTT DESJARLAIS","2014","2014Q2","TRAVEL","33,975.87","25,567.07"
"HON. SCOTT DESJARLAIS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","47,641.68","31,528.18"
"HON. SCOTT DESJARLAIS","2014","2014Q2","PRINTING AND REPRODUCTION","1,122.54","785.17"
"HON. SCOTT DESJARLAIS","2014","2014Q2","OTHER SERVICES","9,689.18","5,787.09"
"HON. SCOTT DESJARLAIS","2014","2014Q2","SUPPLIES AND MATERIALS","7,129.24","3,457.91"
"HON. SCOTT DESJARLAIS","2014","2014Q2","EQUIPMENT","5,492.77","3,387.28"
"HON. THEODORE E. DEUTCH","2014","2014Q2","FRANKED MAIL","21,823.87","20,901.45"
"HON. THEODORE E. DEUTCH","2014","2014Q2","PERSONNEL COMPENSATION","501,662.59","251,277.72"
"HON. THEODORE E. DEUTCH","2014","2014Q2","TRAVEL","18,021.28","10,145.92"
"HON. THEODORE E. DEUTCH","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","28,138.45","15,962.60"
"HON. THEODORE E. DEUTCH","2014","2014Q2","PRINTING AND REPRODUCTION","28,784.37","28,236.87"
"HON. THEODORE E. DEUTCH","2014","2014Q2","OTHER SERVICES","16,416.40","9,868.42"
"HON. THEODORE E. DEUTCH","2014","2014Q2","SUPPLIES AND MATERIALS","16,816.02","6,770.45"
"HON. THEODORE E. DEUTCH","2014","2014Q2","EQUIPMENT","1,720.68","1,660.68"
"HON. MARIO DIAZ-BALART","2014","2014Q2","FRANKED MAIL","12,816.65","11,875.74"
"HON. MARIO DIAZ-BALART","2014","2014Q2","PERSONNEL COMPENSATION","459,105.49","261,472.19"
"HON. MARIO DIAZ-BALART","2014","2014Q2","TRAVEL","26,588.94","15,700.00"
"HON. MARIO DIAZ-BALART","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","65,408.10","34,275.11"
"HON. MARIO DIAZ-BALART","2014","2014Q2","PRINTING AND REPRODUCTION","15,536.21","15,536.21"
"HON. MARIO DIAZ-BALART","2014","2014Q2","OTHER SERVICES","22,060.32","11,537.85"
"HON. MARIO DIAZ-BALART","2014","2014Q2","SUPPLIES AND MATERIALS","3,447.19","1,922.58"
"HON. MARIO DIAZ-BALART","2014","2014Q2","EQUIPMENT","1,511.64","755.82"
"HON. JOHN D. DINGELL","2014","2014Q2","FRANKED MAIL","554.04","457.54"
"HON. JOHN D. DINGELL","2014","2014Q2","PERSONNEL COMPENSATION","478,173.51","240,161.10"
"HON. JOHN D. DINGELL","2014","2014Q2","TRAVEL","9,157.91","5,314.29"
"HON. JOHN D. DINGELL","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","49,722.28","30,096.45"
"HON. JOHN D. DINGELL","2014","2014Q2","PRINTING AND REPRODUCTION","223.50","108.50"
"HON. JOHN D. DINGELL","2014","2014Q2","OTHER SERVICES","10,012.34","6,154.56"
"HON. JOHN D. DINGELL","2014","2014Q2","SUPPLIES AND MATERIALS","3,213.30","1,426.95"
"HON. JOHN D. DINGELL","2014","2014Q2","EQUIPMENT","1,775.10","1,137.03"
"HON. LLOYD DOGGETT","2014","2014Q2","FRANKED MAIL","3,190.16","1,571.73"
"HON. LLOYD DOGGETT","2014","2014Q2","PERSONNEL COMPENSATION","418,950.55","212,244.79"
"HON. LLOYD DOGGETT","2014","2014Q2","TRAVEL","10,410.00","8,447.38"
"HON. LLOYD DOGGETT","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","65,131.39","35,183.49"
"HON. LLOYD DOGGETT","2014","2014Q2","PRINTING AND REPRODUCTION","10,737.00","10,680.70"
"HON. LLOYD DOGGETT","2014","2014Q2","OTHER SERVICES","25,930.49","12,974.32"
"HON. LLOYD DOGGETT","2014","2014Q2","SUPPLIES AND MATERIALS","3,894.70","1,896.37"
"HON. LLOYD DOGGETT","2014","2014Q2","EQUIPMENT","2,936.73","1,320.15"
"HON. MICHAEL F. DOYLE","2014","2014Q2","FRANKED MAIL","1,655.68","1,034.87"
"HON. MICHAEL F. DOYLE","2014","2014Q2","PERSONNEL COMPENSATION","454,667.77","229,912.55"
"HON. MICHAEL F. DOYLE","2014","2014Q2","TRAVEL","15,493.50","10,350.50"
"HON. MICHAEL F. DOYLE","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","48,296.74","25,133.99"
"HON. MICHAEL F. DOYLE","2014","2014Q2","PRINTING AND REPRODUCTION","76.00","38.00"
"HON. MICHAEL F. DOYLE","2014","2014Q2","OTHER SERVICES","9,425.00","5,655.00"
"HON. MICHAEL F. DOYLE","2014","2014Q2","SUPPLIES AND MATERIALS","3,501.78","2,294.07"
"HON. MICHAEL F. DOYLE","2014","2014Q2","EQUIPMENT","4,085.22","2,042.61"
"HON. TAMMY DUCKWORTH","2014","2014Q2","FRANKED MAIL","1,331.90","500.14"
"HON. TAMMY DUCKWORTH","2014","2014Q2","PERSONNEL COMPENSATION","366,750.89","182,657.79"
"HON. TAMMY DUCKWORTH","2014","2014Q2","TRAVEL","16,361.56","11,702.89"
"HON. TAMMY DUCKWORTH","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","28,613.25","18,988.41"
"HON. TAMMY DUCKWORTH","2014","2014Q2","PRINTING AND REPRODUCTION","8,033.44","7,402.44"
"HON. TAMMY DUCKWORTH","2014","2014Q2","OTHER SERVICES","18,675.00","14,905.00"
"HON. TAMMY DUCKWORTH","2014","2014Q2","SUPPLIES AND MATERIALS","2,856.29","1,934.39"
"HON. TAMMY DUCKWORTH","2014","2014Q2","EQUIPMENT","2,138.12","926.49"
"HON. SEAN P. DUFFY","2014","2014Q2","FRANKED MAIL","45,944.16","17,711.00"
"HON. SEAN P. DUFFY","2014","2014Q2","PERSONNEL COMPENSATION","353,020.89","174,395.85"
"HON. SEAN P. DUFFY","2014","2014Q2","TRAVEL","35,324.64","23,719.55"
"HON. SEAN P. DUFFY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","47,315.66","16,846.91"
"HON. SEAN P. DUFFY","2014","2014Q2","PRINTING AND REPRODUCTION","51,112.48","50,762.68"
"HON. SEAN P. DUFFY","2014","2014Q2","OTHER SERVICES","21,073.56","7,198.06"
"HON. SEAN P. DUFFY","2014","2014Q2","SUPPLIES AND MATERIALS","7,193.50","5,732.39"
"HON. SEAN P. DUFFY","2014","2014Q2","EQUIPMENT","8,595.24","4,297.62"
"HON. JEFF DUNCAN","2014","2014Q2","FRANKED MAIL","1,727.35","1,255.81"
"HON. JEFF DUNCAN","2014","2014Q2","PERSONNEL COMPENSATION","419,135.89","226,388.04"
"HON. JEFF DUNCAN","2014","2014Q2","TRAVEL","47,201.08","27,698.68"
"HON. JEFF DUNCAN","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","27,120.84","17,689.76"
"HON. JEFF DUNCAN","2014","2014Q2","PRINTING AND REPRODUCTION","364.80","109.90"
"HON. JEFF DUNCAN","2014","2014Q2","OTHER SERVICES","9,815.00","5,925.00"
"HON. JEFF DUNCAN","2014","2014Q2","SUPPLIES AND MATERIALS","3,176.54","2,116.91"
"HON. JEFF DUNCAN","2014","2014Q2","EQUIPMENT","1,563.55","375.00"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","FRANKED MAIL","49,914.24","49,422.55"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","PERSONNEL COMPENSATION","445,251.15","225,740.02"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","TRAVEL","31,725.17","19,783.10"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","41,979.86","23,418.53"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","PRINTING AND REPRODUCTION","21,728.63","21,529.63"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","OTHER SERVICES","21,891.54","10,945.77"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","SUPPLIES AND MATERIALS","5,943.61","2,679.36"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q2","EQUIPMENT","1,341.00","670.50"
"HON. DONNA F. EDWARDS","2014","2014Q2","FRANKED MAIL","702.89","588.90"
"HON. DONNA F. EDWARDS","2014","2014Q2","PERSONNEL COMPENSATION","456,674.95","222,583.32"
"HON. DONNA F. EDWARDS","2014","2014Q2","TRAVEL","6,700.44","4,711.87"
"HON. DONNA F. EDWARDS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","71,189.33","37,928.47"
"HON. DONNA F. EDWARDS","2014","2014Q2","PRINTING AND REPRODUCTION","30,079.90","504.60"
"HON. DONNA F. EDWARDS","2014","2014Q2","OTHER SERVICES","21,264.80","10,886.39"
"HON. DONNA F. EDWARDS","2014","2014Q2","SUPPLIES AND MATERIALS","17,860.63","15,746.63"
"HON. DONNA F. EDWARDS","2014","2014Q2","EQUIPMENT","4,466.30","2,928.71"
"HON. KEITH ELLISON","2014","2014Q2","FRANKED MAIL","454.49","215.47"
"HON. KEITH ELLISON","2014","2014Q2","PERSONNEL COMPENSATION","467,715.23","237,425.27"
"HON. KEITH ELLISON","2014","2014Q2","TRAVEL","27,383.56","19,721.92"
"HON. KEITH ELLISON","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","32,880.33","16,344.35"
"HON. KEITH ELLISON","2014","2014Q2","PRINTING AND REPRODUCTION","605.50","450.50"
"HON. KEITH ELLISON","2014","2014Q2","OTHER SERVICES","15,938.29","8,752.80"
"HON. KEITH ELLISON","2014","2014Q2","SUPPLIES AND MATERIALS","4,930.13","3,197.61"
"HON. KEITH ELLISON","2014","2014Q2","EQUIPMENT","1,807.74","529.80"
"HON. RENEE L. ELLMERS","2014","2014Q2","FRANKED MAIL","62,000.71","168.65"
"HON. RENEE L. ELLMERS","2014","2014Q2","PERSONNEL COMPENSATION","446,638.07","225,281.49"
"HON. RENEE L. ELLMERS","2014","2014Q2","TRAVEL","38,625.04","22,445.07"
"HON. RENEE L. ELLMERS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","27,905.92","14,171.06"
"HON. RENEE L. ELLMERS","2014","2014Q2","PRINTING AND REPRODUCTION","59,097.88","17,855.73"
