"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. TOM MARINO","2012","2012Q2","SUPPLIES AND MATERIALS","2,808.94","2,319.60"
"HON. TOM MARINO","2012","2012Q2","EQUIPMENT","1,137.90","720.74"
"HON. EDWARD J. MARKEY","2012","2012Q2","FRANKED MAIL","397.49","291.07"
"HON. EDWARD J. MARKEY","2012","2012Q2","PERSONNEL COMPENSATION","570,693.63","289,930.85"
"HON. EDWARD J. MARKEY","2012","2012Q2","TRAVEL","3,010.21","1,890.41"
"HON. EDWARD J. MARKEY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","50,896.75","27,259.96"
"HON. EDWARD J. MARKEY","2012","2012Q2","PRINTING AND REPRODUCTION","579.79","499.89"
"HON. EDWARD J. MARKEY","2012","2012Q2","OTHER SERVICES","23,708.23","7,981.95"
"HON. EDWARD J. MARKEY","2012","2012Q2","SUPPLIES AND MATERIALS","9,186.60","2,863.45"
"HON. EDWARD J. MARKEY","2012","2012Q2","EQUIPMENT","1,144.50","300.00"
"HON. JIM MATHESON","2012","2012Q2","FRANKED MAIL","1,922.04","1,065.86"
"HON. JIM MATHESON","2012","2012Q2","PERSONNEL COMPENSATION","434,516.26","217,902.95"
"HON. JIM MATHESON","2012","2012Q2","TRAVEL","34,281.67","20,096.85"
"HON. JIM MATHESON","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","43,814.61","31,876.15"
"HON. JIM MATHESON","2012","2012Q2","PRINTING AND REPRODUCTION","3,624.12","2,657.62"
"HON. JIM MATHESON","2012","2012Q2","OTHER SERVICES","17,935.00","8,983.50"
"HON. JIM MATHESON","2012","2012Q2","SUPPLIES AND MATERIALS","3,363.69","1,925.60"
"HON. JIM MATHESON","2012","2012Q2","EQUIPMENT","1,848.98","528.00"
"HON. DORIS O. MATSUI","2012","2012Q2","FRANKED MAIL","13,897.43","13,111.68"
"HON. DORIS O. MATSUI","2012","2012Q2","PERSONNEL COMPENSATION","459,201.52","236,414.93"
"HON. DORIS O. MATSUI","2012","2012Q2","TRAVEL","17,166.15","11,328.72"
"HON. DORIS O. MATSUI","2012","2012Q2","TRANSPORTATION OF THINGS","50.00","0.00"
"HON. DORIS O. MATSUI","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","63,220.95","34,850.37"
"HON. DORIS O. MATSUI","2012","2012Q2","PRINTING AND REPRODUCTION","11,673.53","11,410.44"
"HON. DORIS O. MATSUI","2012","2012Q2","OTHER SERVICES","19,722.03","12,545.15"
"HON. DORIS O. MATSUI","2012","2012Q2","SUPPLIES AND MATERIALS","8,069.67","3,312.16"
"HON. DORIS O. MATSUI","2012","2012Q2","EQUIPMENT","1,313.46","656.73"
"HON. CAROLYN MCCARTHY","2012","2012Q2","FRANKED MAIL","30,006.52","15,382.14"
"HON. CAROLYN MCCARTHY","2012","2012Q2","PERSONNEL COMPENSATION","439,045.62","224,237.75"
"HON. CAROLYN MCCARTHY","2012","2012Q2","TRAVEL","4,545.64","2,771.59"
"HON. CAROLYN MCCARTHY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","46,780.95","25,519.39"
"HON. CAROLYN MCCARTHY","2012","2012Q2","PRINTING AND REPRODUCTION","56,982.11","56,951.01"
"HON. CAROLYN MCCARTHY","2012","2012Q2","OTHER SERVICES","14,087.78","14,087.78"
"HON. CAROLYN MCCARTHY","2012","2012Q2","SUPPLIES AND MATERIALS","4,418.85","3,310.42"
"HON. CAROLYN MCCARTHY","2012","2012Q2","EQUIPMENT","4,297.23","3,700.20"
"HON. KEVIN MCCARTHY","2012","2012Q2","FRANKED MAIL","30,348.56","4,628.83"
"HON. KEVIN MCCARTHY","2012","2012Q2","PERSONNEL COMPENSATION","431,823.47","209,000.00"
"HON. KEVIN MCCARTHY","2012","2012Q2","TRAVEL","32,454.96","20,741.77"
"HON. KEVIN MCCARTHY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","58,728.10","31,400.21"
"HON. KEVIN MCCARTHY","2012","2012Q2","PRINTING AND REPRODUCTION","60,346.01","54,683.38"
"HON. KEVIN MCCARTHY","2012","2012Q2","OTHER SERVICES","16,579.34","10,593.17"
"HON. KEVIN MCCARTHY","2012","2012Q2","SUPPLIES AND MATERIALS","8,691.42","4,529.55"
"HON. KEVIN MCCARTHY","2012","2012Q2","EQUIPMENT","1,979.70","989.85"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","FRANKED MAIL","1,169.73","842.61"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","PERSONNEL COMPENSATION","484,231.94","241,914.37"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","TRAVEL","43,065.03","26,553.48"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","54,014.41","30,754.52"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","PRINTING AND REPRODUCTION","485.18","258.82"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","OTHER SERVICES","13,916.48","7,936.79"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","SUPPLIES AND MATERIALS","7,095.04","3,772.70"
"HON. MICHAEL T. MCCAUL","2012","2012Q2","EQUIPMENT","1,132.20","566.10"
"HON. TOM MCCLINTOCK","2012","2012Q2","FRANKED MAIL","6,226.87","3,979.62"
"HON. TOM MCCLINTOCK","2012","2012Q2","PERSONNEL COMPENSATION","510,976.73","260,949.98"
"HON. TOM MCCLINTOCK","2012","2012Q2","TRAVEL","34,645.94","21,876.04"
"HON. TOM MCCLINTOCK","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","51,460.99","19,020.73"
"HON. TOM MCCLINTOCK","2012","2012Q2","PRINTING AND REPRODUCTION","6,170.07","3,651.07"
"HON. TOM MCCLINTOCK","2012","2012Q2","OTHER SERVICES","12,784.70","6,393.40"
"HON. TOM MCCLINTOCK","2012","2012Q2","SUPPLIES AND MATERIALS","7,082.90","3,475.73"
"HON. TOM MCCLINTOCK","2012","2012Q2","EQUIPMENT","2,097.12","1,437.06"
"HON. BETTY MCCOLLUM","2012","2012Q2","FRANKED MAIL","2,331.99","1,077.23"
"HON. BETTY MCCOLLUM","2012","2012Q2","PERSONNEL COMPENSATION","474,568.25","235,324.27"
"HON. BETTY MCCOLLUM","2012","2012Q2","TRAVEL","17,058.41","9,904.81"
"HON. BETTY MCCOLLUM","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","43,011.98","21,967.30"
"HON. BETTY MCCOLLUM","2012","2012Q2","PRINTING AND REPRODUCTION","1,807.72","156.50"
"HON. BETTY MCCOLLUM","2012","2012Q2","OTHER SERVICES","25,585.17","11,819.19"
"HON. BETTY MCCOLLUM","2012","2012Q2","SUPPLIES AND MATERIALS","10,565.76","3,733.26"
"HON. BETTY MCCOLLUM","2012","2012Q2","EQUIPMENT","3,252.78","2,249.38"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","FRANKED MAIL","11,463.02","7,150.82"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","PERSONNEL COMPENSATION","475,902.81","221,541.62"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","TRAVEL","46,048.83","28,736.50"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","57,329.04","34,167.28"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","PRINTING AND REPRODUCTION","2,681.81","1,995.82"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","OTHER SERVICES","14,772.50","8,413.50"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","SUPPLIES AND MATERIALS","8,082.24","4,310.65"
"HON. THADDEUS G. MCCOTTER","2012","2012Q2","EQUIPMENT","2,518.30","1,045.02"
"HON. JIM MCDERMOTT","2012","2012Q2","FRANKED MAIL","712.05","280.50"
"HON. JIM MCDERMOTT","2012","2012Q2","PERSONNEL COMPENSATION","592,314.49","297,452.78"
"HON. JIM MCDERMOTT","2012","2012Q2","TRAVEL","22,117.90","11,588.71"
"HON. JIM MCDERMOTT","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","52,928.64","27,080.53"
"HON. JIM MCDERMOTT","2012","2012Q2","PRINTING AND REPRODUCTION","132.70","92.10"
"HON. JIM MCDERMOTT","2012","2012Q2","OTHER SERVICES","19,369.00","-4,036.50"
"HON. JIM MCDERMOTT","2012","2012Q2","SUPPLIES AND MATERIALS","2,735.03","1,097.84"
"HON. JIM MCDERMOTT","2012","2012Q2","EQUIPMENT","198.00","99.00"
"HON. JAMES P. MCGOVERN","2012","2012Q2","FRANKED MAIL","1,173.54","995.86"
"HON. JAMES P. MCGOVERN","2012","2012Q2","PERSONNEL COMPENSATION","517,933.62","264,472.01"
"HON. JAMES P. MCGOVERN","2012","2012Q2","TRAVEL","14,254.01","11,893.36"
"HON. JAMES P. MCGOVERN","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","66,600.07","35,024.97"
"HON. JAMES P. MCGOVERN","2012","2012Q2","PRINTING AND REPRODUCTION","443.30","428.80"
"HON. JAMES P. MCGOVERN","2012","2012Q2","OTHER SERVICES","12,912.00","6,553.50"
"HON. JAMES P. MCGOVERN","2012","2012Q2","SUPPLIES AND MATERIALS","11,404.28","8,135.06"
"HON. JAMES P. MCGOVERN","2012","2012Q2","EQUIPMENT","1,899.00","1,158.00"
"HON. PATRICK T. MCHENRY","2012","2012Q2","FRANKED MAIL","28,768.09","1,376.89"
"HON. PATRICK T. MCHENRY","2012","2012Q2","PERSONNEL COMPENSATION","453,155.60","235,094.38"
"HON. PATRICK T. MCHENRY","2012","2012Q2","TRAVEL","22,702.48","16,178.04"
"HON. PATRICK T. MCHENRY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","34,068.66","14,832.96"
"HON. PATRICK T. MCHENRY","2012","2012Q2","PRINTING AND REPRODUCTION","23,741.54","180.85"
"HON. PATRICK T. MCHENRY","2012","2012Q2","OTHER SERVICES","15,000.00","7,500.00"
"HON. PATRICK T. MCHENRY","2012","2012Q2","SUPPLIES AND MATERIALS","8,651.57","5,052.57"
"HON. PATRICK T. MCHENRY","2012","2012Q2","EQUIPMENT","1,922.22","961.11"
"HON. MIKE MCINTYRE","2012","2012Q2","FRANKED MAIL","1,360.15","783.09"
"HON. MIKE MCINTYRE","2012","2012Q2","PERSONNEL COMPENSATION","540,712.71","276,716.89"
"HON. MIKE MCINTYRE","2012","2012Q2","TRAVEL","19,087.27","12,195.53"
"HON. MIKE MCINTYRE","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","34,867.99","20,317.61"
"HON. MIKE MCINTYRE","2012","2012Q2","PRINTING AND REPRODUCTION","716.55","557.30"
"HON. MIKE MCINTYRE","2012","2012Q2","OTHER SERVICES","20,400.00","10,200.00"
"HON. MIKE MCINTYRE","2012","2012Q2","SUPPLIES AND MATERIALS","8,504.02","6,709.73"
"HON. MIKE MCINTYRE","2012","2012Q2","EQUIPMENT","2,758.86","2,068.53"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","FRANKED MAIL","13,042.18","12,489.42"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","PERSONNEL COMPENSATION","441,302.39","226,516.68"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","TRAVEL","30,271.25","18,246.97"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","57,819.38","30,567.91"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","PRINTING AND REPRODUCTION","18,446.80","18,102.70"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","OTHER SERVICES","41,020.55","35,414.67"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","SUPPLIES AND MATERIALS","9,411.15","6,197.55"
"HON. HOWARD P. ""BUCK"" MCKEON","2012","2012Q2","EQUIPMENT","2,669.89","1,011.90"
"HON. DAVID B. MCKINLEY","2012","2012Q2","FRANKED MAIL","27,155.22","1,192.52"
"HON. DAVID B. MCKINLEY","2012","2012Q2","PERSONNEL COMPENSATION","316,754.36","148,380.57"
"HON. DAVID B. MCKINLEY","2012","2012Q2","TRAVEL","27,363.09","16,760.04"
"HON. DAVID B. MCKINLEY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","46,091.13","25,034.82"
"HON. DAVID B. MCKINLEY","2012","2012Q2","PRINTING AND REPRODUCTION","12,087.42","11,657.00"
"HON. DAVID B. MCKINLEY","2012","2012Q2","OTHER SERVICES","8,898.61","8,443.94"
"HON. DAVID B. MCKINLEY","2012","2012Q2","SUPPLIES AND MATERIALS","10,383.02","7,042.48"
"HON. DAVID B. MCKINLEY","2012","2012Q2","EQUIPMENT","1,379.41","662.41"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","FRANKED MAIL","32,512.42","31,607.69"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","PERSONNEL COMPENSATION","452,542.57","235,246.08"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","TRAVEL","47,490.02","24,194.94"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","41,087.11","21,428.45"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","PRINTING AND REPRODUCTION","45,497.70","44,311.30"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","OTHER SERVICES","17,787.12","11,176.28"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","SUPPLIES AND MATERIALS","3,692.11","1,770.41"
"HON. CATHY MCMORRIS RODGERS","2012","2012Q2","EQUIPMENT","6,419.41","5,741.88"
"HON. JERRY MCNERNEY","2012","2012Q2","FRANKED MAIL","1,815.15","741.48"
"HON. JERRY MCNERNEY","2012","2012Q2","PERSONNEL COMPENSATION","436,547.38","221,158.37"
"HON. JERRY MCNERNEY","2012","2012Q2","TRAVEL","28,637.33","17,413.08"
"HON. JERRY MCNERNEY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","52,230.09","25,913.31"
"HON. JERRY MCNERNEY","2012","2012Q2","PRINTING AND REPRODUCTION","420.76","420.76"
"HON. JERRY MCNERNEY","2012","2012Q2","OTHER SERVICES","13,521.00","7,030.50"
"HON. JERRY MCNERNEY","2012","2012Q2","SUPPLIES AND MATERIALS","2,393.83","1,103.30"
"HON. JERRY MCNERNEY","2012","2012Q2","EQUIPMENT","2,040.00","1,020.00"
"HON. PATRICK MEEHAN","2012","2012Q2","FRANKED MAIL","27,379.18","25,580.73"
"HON. PATRICK MEEHAN","2012","2012Q2","PERSONNEL COMPENSATION","368,799.13","187,916.65"
"HON. PATRICK MEEHAN","2012","2012Q2","TRAVEL","10,619.82","6,842.17"
"HON. PATRICK MEEHAN","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","42,245.13","26,639.65"
"HON. PATRICK MEEHAN","2012","2012Q2","PRINTING AND REPRODUCTION","23,967.30","22,609.84"
"HON. PATRICK MEEHAN","2012","2012Q2","OTHER SERVICES","8,900.00","5,340.00"
"HON. PATRICK MEEHAN","2012","2012Q2","SUPPLIES AND MATERIALS","10,124.71","7,952.73"
"HON. PATRICK MEEHAN","2012","2012Q2","EQUIPMENT","1,511.24","991.45"
"HON. GREGORY W. MEEKS","2012","2012Q2","FRANKED MAIL","700.70","200.72"
"HON. GREGORY W. MEEKS","2012","2012Q2","PERSONNEL COMPENSATION","457,791.05","234,898.26"
"HON. GREGORY W. MEEKS","2012","2012Q2","TRAVEL","9,089.52","5,749.08"
"HON. GREGORY W. MEEKS","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","83,947.53","45,145.43"
"HON. GREGORY W. MEEKS","2012","2012Q2","PRINTING AND REPRODUCTION","1,876.00","1,359.00"
"HON. GREGORY W. MEEKS","2012","2012Q2","OTHER SERVICES","13,367.63","8,027.63"
"HON. GREGORY W. MEEKS","2012","2012Q2","SUPPLIES AND MATERIALS","9,991.77","7,542.65"
"HON. GREGORY W. MEEKS","2012","2012Q2","EQUIPMENT","1,306.52","643.08"
"HON. JOHN L. MICA","2012","2012Q2","FRANKED MAIL","39,620.30","38,398.91"
"HON. JOHN L. MICA","2012","2012Q2","PERSONNEL COMPENSATION","446,688.25","226,018.34"
"HON. JOHN L. MICA","2012","2012Q2","TRAVEL","18,789.73","12,171.01"
"HON. JOHN L. MICA","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","58,394.55","39,884.43"
"HON. JOHN L. MICA","2012","2012Q2","PRINTING AND REPRODUCTION","36,999.15","35,962.65"
"HON. JOHN L. MICA","2012","2012Q2","OTHER SERVICES","20,345.00","11,605.00"
"HON. JOHN L. MICA","2012","2012Q2","SUPPLIES AND MATERIALS","9,254.36","5,273.78"
"HON. JOHN L. MICA","2012","2012Q2","EQUIPMENT","2,250.48","1,125.24"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","FRANKED MAIL","2,204.64","991.14"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","PERSONNEL COMPENSATION","511,822.64","259,845.14"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","TRAVEL","34,325.43","22,838.18"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","51,561.96","27,777.47"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","PRINTING AND REPRODUCTION","628.10","352.47"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","OTHER SERVICES","13,591.00","6,460.00"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","SUPPLIES AND MATERIALS","6,522.47","3,559.08"
"HON. MICHAEL H. MICHAUD","2012","2012Q2","EQUIPMENT","1,295.50","667.75"
"HON. BRAD MILLER","2012","2012Q2","FRANKED MAIL","764.31","403.88"
"HON. BRAD MILLER","2012","2012Q2","PERSONNEL COMPENSATION","561,160.71","272,806.18"
"HON. BRAD MILLER","2012","2012Q2","TRAVEL","11,681.50","5,671.13"
"HON. BRAD MILLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","43,747.13","23,678.08"
"HON. BRAD MILLER","2012","2012Q2","PRINTING AND REPRODUCTION","78.60","62.00"
"HON. BRAD MILLER","2012","2012Q2","OTHER SERVICES","12,559.00","6,298.50"
"HON. BRAD MILLER","2012","2012Q2","SUPPLIES AND MATERIALS","4,583.34","1,623.14"
"HON. BRAD MILLER","2012","2012Q2","EQUIPMENT","2,025.48","1,012.74"
"HON. CANDICE S. MILLER","2012","2012Q2","FRANKED MAIL","3,009.50","2,340.86"
"HON. CANDICE S. MILLER","2012","2012Q2","PERSONNEL COMPENSATION","454,463.26","227,216.64"
"HON. CANDICE S. MILLER","2012","2012Q2","TRAVEL","35,921.31","21,822.92"
"HON. CANDICE S. MILLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","52,066.06","30,096.46"
"HON. CANDICE S. MILLER","2012","2012Q2","PRINTING AND REPRODUCTION","26,962.47","26,605.70"
"HON. CANDICE S. MILLER","2012","2012Q2","OTHER SERVICES","10,742.00","6,485.00"
"HON. CANDICE S. MILLER","2012","2012Q2","SUPPLIES AND MATERIALS","9,901.42","4,685.81"
"HON. CANDICE S. MILLER","2012","2012Q2","EQUIPMENT","944.91","295.37"
"HON. GARY G. MILLER","2012","2012Q2","FRANKED MAIL","3,628.72","1,134.47"
"HON. GARY G. MILLER","2012","2012Q2","PERSONNEL COMPENSATION","406,565.59","207,529.57"
"HON. GARY G. MILLER","2012","2012Q2","TRAVEL","47,610.03","36,119.77"
"HON. GARY G. MILLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","51,005.04","26,033.49"
"HON. GARY G. MILLER","2012","2012Q2","PRINTING AND REPRODUCTION","6.40","6.40"
"HON. GARY G. MILLER","2012","2012Q2","OTHER SERVICES","14,136.97","6,883.47"
"HON. GARY G. MILLER","2012","2012Q2","SUPPLIES AND MATERIALS","9,434.90","5,716.15"
"HON. GARY G. MILLER","2012","2012Q2","EQUIPMENT","4,004.64","2,382.69"
"HON. GEORGE MILLER","2012","2012Q2","FRANKED MAIL","2,399.60","862.42"
"HON. GEORGE MILLER","2012","2012Q2","PERSONNEL COMPENSATION","514,379.96","259,621.15"
"HON. GEORGE MILLER","2012","2012Q2","TRAVEL","26,054.53","12,888.38"
"HON. GEORGE MILLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","61,763.00","31,666.74"
"HON. GEORGE MILLER","2012","2012Q2","PRINTING AND REPRODUCTION","917.17","474.50"
"HON. GEORGE MILLER","2012","2012Q2","OTHER SERVICES","12,330.23","6,718.92"
"HON. GEORGE MILLER","2012","2012Q2","SUPPLIES AND MATERIALS","8,305.26","4,715.58"
"HON. GEORGE MILLER","2012","2012Q2","EQUIPMENT","4,738.67","1,091.10"
"HON. JEFF MILLER","2012","2012Q2","FRANKED MAIL","3,292.41","2,338.50"
"HON. JEFF MILLER","2012","2012Q2","PERSONNEL COMPENSATION","411,490.66","209,500.00"
"HON. JEFF MILLER","2012","2012Q2","TRAVEL","15,897.01","12,188.51"
"HON. JEFF MILLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","66,428.84","34,497.09"
"HON. JEFF MILLER","2012","2012Q2","PRINTING AND REPRODUCTION","823.05","503.70"
"HON. JEFF MILLER","2012","2012Q2","OTHER SERVICES","28,953.14","15,250.94"
"HON. JEFF MILLER","2012","2012Q2","SUPPLIES AND MATERIALS","8,026.66","2,823.67"
"HON. JEFF MILLER","2012","2012Q2","EQUIPMENT","2,199.23","997.50"
"HON. GWEN MOORE","2012","2012Q2","FRANKED MAIL","2,100.92","966.97"
"HON. GWEN MOORE","2012","2012Q2","PERSONNEL COMPENSATION","556,384.67","285,303.36"
"HON. GWEN MOORE","2012","2012Q2","TRAVEL","9,533.60","5,969.11"
"HON. GWEN MOORE","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","32,242.12","17,439.69"
"HON. GWEN MOORE","2012","2012Q2","PRINTING AND REPRODUCTION","847.40","140.75"
"HON. GWEN MOORE","2012","2012Q2","OTHER SERVICES","27,777.80","20,552.44"
"HON. GWEN MOORE","2012","2012Q2","SUPPLIES AND MATERIALS","26,827.82","4,381.60"
"HON. GWEN MOORE","2012","2012Q2","EQUIPMENT","1,481.40","740.70"
"HON. JAMES P. MORAN","2012","2012Q2","FRANKED MAIL","14,281.92","14,242.05"
"HON. JAMES P. MORAN","2012","2012Q2","PERSONNEL COMPENSATION","438,285.04","219,843.51"
"HON. JAMES P. MORAN","2012","2012Q2","TRAVEL","1,254.83","1,142.75"
"HON. JAMES P. MORAN","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","44,677.65","24,649.19"
"HON. JAMES P. MORAN","2012","2012Q2","PRINTING AND REPRODUCTION","26,353.07","2,015.27"
"HON. JAMES P. MORAN","2012","2012Q2","OTHER SERVICES","21,530.00","11,135.00"
"HON. JAMES P. MORAN","2012","2012Q2","SUPPLIES AND MATERIALS","12,993.22","9,602.38"
"HON. JAMES P. MORAN","2012","2012Q2","EQUIPMENT","5,275.50","2,283.75"
"HON. MICK MULVANEY","2012","2012Q2","FRANKED MAIL","5,579.82","3,140.69"
"HON. MICK MULVANEY","2012","2012Q2","PERSONNEL COMPENSATION","411,380.44","204,127.11"
"HON. MICK MULVANEY","2012","2012Q2","TRAVEL","19,492.87","10,194.49"
"HON. MICK MULVANEY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","31,638.40","22,749.27"
"HON. MICK MULVANEY","2012","2012Q2","PRINTING AND REPRODUCTION","7,564.86","4,134.86"
"HON. MICK MULVANEY","2012","2012Q2","OTHER SERVICES","10,687.91","7,042.91"
"HON. MICK MULVANEY","2012","2012Q2","SUPPLIES AND MATERIALS","6,234.22","1,962.93"
"HON. MICK MULVANEY","2012","2012Q2","EQUIPMENT","2,641.86","1,649.14"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","FRANKED MAIL","52,603.96","31,338.95"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","PERSONNEL COMPENSATION","465,073.24","236,037.55"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","TRAVEL","32,260.99","19,059.31"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","35,050.73","18,465.66"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","PRINTING AND REPRODUCTION","64,750.21","42,205.31"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","OTHER SERVICES","20,171.66","10,126.80"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","SUPPLIES AND MATERIALS","9,402.49","7,016.99"
"HON. CHRISTOPHER S. MURPHY","2012","2012Q2","EQUIPMENT","1,907.10","264.30"
"HON. TIM MURPHY","2012","2012Q2","FRANKED MAIL","54,453.06","2,671.67"
"HON. TIM MURPHY","2012","2012Q2","PERSONNEL COMPENSATION","420,432.77","211,943.30"
"HON. TIM MURPHY","2012","2012Q2","TRAVEL","34,864.46","23,111.85"
"HON. TIM MURPHY","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","41,553.02","18,792.58"
"HON. TIM MURPHY","2012","2012Q2","PRINTING AND REPRODUCTION","32,523.65","1,339.65"
"HON. TIM MURPHY","2012","2012Q2","OTHER SERVICES","11,666.48","6,876.49"
"HON. TIM MURPHY","2012","2012Q2","SUPPLIES AND MATERIALS","5,224.66","3,981.52"
"HON. TIM MURPHY","2012","2012Q2","EQUIPMENT","1,614.00","807.00"
"HON. SUE WILKINS MYRICK","2012","2012Q2","FRANKED MAIL","1,367.12","804.40"
"HON. SUE WILKINS MYRICK","2012","2012Q2","PERSONNEL COMPENSATION","471,677.96","239,010.35"
"HON. SUE WILKINS MYRICK","2012","2012Q2","TRAVEL","22,151.69","10,249.54"
"HON. SUE WILKINS MYRICK","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","68,963.08","33,787.84"
"HON. SUE WILKINS MYRICK","2012","2012Q2","PRINTING AND REPRODUCTION","915.28","218.03"
"HON. SUE WILKINS MYRICK","2012","2012Q2","OTHER SERVICES","13,290.37","6,451.50"
"HON. SUE WILKINS MYRICK","2012","2012Q2","SUPPLIES AND MATERIALS","6,708.14","2,831.66"
"HON. SUE WILKINS MYRICK","2012","2012Q2","EQUIPMENT","2,000.76","963.51"
"HON. JERROLD NADLER","2012","2012Q2","FRANKED MAIL","383.94","196.91"
"HON. JERROLD NADLER","2012","2012Q2","PERSONNEL COMPENSATION","615,128.13","309,029.38"
"HON. JERROLD NADLER","2012","2012Q2","TRAVEL","5,820.27","3,694.29"
"HON. JERROLD NADLER","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","86,250.31","45,510.50"
"HON. JERROLD NADLER","2012","2012Q2","PRINTING AND REPRODUCTION","326.50","156.50"
"HON. JERROLD NADLER","2012","2012Q2","OTHER SERVICES","16,121.50","9,338.08"
"HON. JERROLD NADLER","2012","2012Q2","SUPPLIES AND MATERIALS","2,822.06","1,680.72"
"HON. JERROLD NADLER","2012","2012Q2","EQUIPMENT","2,127.06","1,068.53"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","FRANKED MAIL","6,535.45","6,076.44"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","PERSONNEL COMPENSATION","482,625.50","248,567.06"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","TRAVEL","10,067.84","6,814.47"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","RENT, COMMUNICATION, UTILITIES","51,856.97","27,873.30"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","PRINTING AND REPRODUCTION","11,864.96","9,366.06"
"HON. GRACE F. NAPOLITANO","2012","2012Q2","OTHER SERVICES","23,755.24","12,176.60"
