"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. RODNEY DAVIS","2014","2014Q4","OTHER SERVICES","29,075.08","6,755.00"
"HON. RODNEY DAVIS","2014","2014Q4","SUPPLIES AND MATERIALS","18,865.05","1,801.32"
"HON. RODNEY DAVIS","2014","2014Q4","EQUIPMENT","12,706.23","6,232.10"
"HON. SUSAN A. DAVIS","2014","2014Q4","FRANKED MAIL","34,003.25","1,297.47"
"HON. SUSAN A. DAVIS","2014","2014Q4","PERSONNEL COMPENSATION","981,634.98","256,393.46"
"HON. SUSAN A. DAVIS","2014","2014Q4","TRAVEL","29,471.78","5,652.37"
"HON. SUSAN A. DAVIS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","76,287.43","18,191.39"
"HON. SUSAN A. DAVIS","2014","2014Q4","PRINTING AND REPRODUCTION","64,830.53","153.04"
"HON. SUSAN A. DAVIS","2014","2014Q4","OTHER SERVICES","31,760.00","7,910.00"
"HON. SUSAN A. DAVIS","2014","2014Q4","SUPPLIES AND MATERIALS","24,305.02","4,325.85"
"HON. SUSAN A. DAVIS","2014","2014Q4","EQUIPMENT","1,236.00","309.00"
"HON. PETER A. DEFAZIO","2014","2014Q4","FRANKED MAIL","41,426.11","899.48"
"HON. PETER A. DEFAZIO","2014","2014Q4","PERSONNEL COMPENSATION","920,042.07","244,932.64"
"HON. PETER A. DEFAZIO","2014","2014Q4","TRAVEL","65,959.61","11,099.62"
"HON. PETER A. DEFAZIO","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","85,425.85","21,442.81"
"HON. PETER A. DEFAZIO","2014","2014Q4","PRINTING AND REPRODUCTION","42,149.06","317.40"
"HON. PETER A. DEFAZIO","2014","2014Q4","OTHER SERVICES","35,218.51","8,693.69"
"HON. PETER A. DEFAZIO","2014","2014Q4","SUPPLIES AND MATERIALS","31,911.93","25,045.32"
"HON. PETER A. DEFAZIO","2014","2014Q4","EQUIPMENT","4,168.80","1,229.58"
"HON. DIANA DEGETTE","2014","2014Q4","FRANKED MAIL","1,710.65","568.48"
"HON. DIANA DEGETTE","2014","2014Q4","PERSONNEL COMPENSATION","1,053,129.46","281,302.74"
"HON. DIANA DEGETTE","2014","2014Q4","TRAVEL","34,841.74","7,146.13"
"HON. DIANA DEGETTE","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","91,124.27","26,861.18"
"HON. DIANA DEGETTE","2014","2014Q4","PRINTING AND REPRODUCTION","1,780.79","309.75"
"HON. DIANA DEGETTE","2014","2014Q4","OTHER SERVICES","22,619.25","5,786.55"
"HON. DIANA DEGETTE","2014","2014Q4","SUPPLIES AND MATERIALS","15,287.01","6,328.89"
"HON. DIANA DEGETTE","2014","2014Q4","EQUIPMENT","11,635.30","6,709.69"
"HON. JOHN K. DELANEY","2014","2014Q4","FRANKED MAIL","11,690.75","1,807.77"
"HON. JOHN K. DELANEY","2014","2014Q4","PERSONNEL COMPENSATION","913,028.33","278,639.34"
"HON. JOHN K. DELANEY","2014","2014Q4","TRAVEL","17,249.66","4,493.48"
"HON. JOHN K. DELANEY","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","113,905.82","28,064.26"
"HON. JOHN K. DELANEY","2014","2014Q4","PRINTING AND REPRODUCTION","3,701.20","1,391.60"
"HON. JOHN K. DELANEY","2014","2014Q4","OTHER SERVICES","38,624.49","8,815.33"
"HON. JOHN K. DELANEY","2014","2014Q4","SUPPLIES AND MATERIALS","20,552.30","1,813.96"
"HON. JOHN K. DELANEY","2014","2014Q4","EQUIPMENT","14,065.10","3,859.28"
"HON. ROSA L. DELAURO","2014","2014Q4","FRANKED MAIL","1,294.15","331.65"
"HON. ROSA L. DELAURO","2014","2014Q4","PERSONNEL COMPENSATION","993,510.11","236,347.35"
"HON. ROSA L. DELAURO","2014","2014Q4","TRAVEL","26,233.62","8,176.43"
"HON. ROSA L. DELAURO","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","93,697.48","22,729.51"
"HON. ROSA L. DELAURO","2014","2014Q4","PRINTING AND REPRODUCTION","1,600.05","340.41"
"HON. ROSA L. DELAURO","2014","2014Q4","OTHER SERVICES","40,020.00","10,255.00"
"HON. ROSA L. DELAURO","2014","2014Q4","SUPPLIES AND MATERIALS","17,124.80","10,026.31"
"HON. ROSA L. DELAURO","2014","2014Q4","EQUIPMENT","2,307.96","576.99"
"HON. SUZAN K. DELBENE","2014","2014Q4","FRANKED MAIL","30,097.14","163.83"
"HON. SUZAN K. DELBENE","2014","2014Q4","PERSONNEL COMPENSATION","771,251.10","193,452.77"
"HON. SUZAN K. DELBENE","2014","2014Q4","TRAVEL","66,406.66","21,123.57"
"HON. SUZAN K. DELBENE","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","69,058.70","13,987.49"
"HON. SUZAN K. DELBENE","2014","2014Q4","PRINTING AND REPRODUCTION","37,740.98","130.20"
"HON. SUZAN K. DELBENE","2014","2014Q4","OTHER SERVICES","30,935.00","5,655.00"
"HON. SUZAN K. DELBENE","2014","2014Q4","SUPPLIES AND MATERIALS","11,012.77","4,973.65"
"HON. SUZAN K. DELBENE","2014","2014Q4","EQUIPMENT","3,222.34","733.74"
"HON. JEFF DENHAM","2014","2014Q4","FRANKED MAIL","86,661.90","21,774.76"
"HON. JEFF DENHAM","2014","2014Q4","PERSONNEL COMPENSATION","864,274.46","233,596.81"
"HON. JEFF DENHAM","2014","2014Q4","TRAVEL","44,594.44","14,666.17"
"HON. JEFF DENHAM","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","67,571.78","17,407.97"
"HON. JEFF DENHAM","2014","2014Q4","PRINTING AND REPRODUCTION","59,366.74","33,575.51"
"HON. JEFF DENHAM","2014","2014Q4","OTHER SERVICES","38,823.64","10,280.31"
"HON. JEFF DENHAM","2014","2014Q4","SUPPLIES AND MATERIALS","36,940.54","25,159.72"
"HON. JEFF DENHAM","2014","2014Q4","EQUIPMENT","4,165.32","1,041.33"
"HON. CHARLES W. DENT","2014","2014Q4","FRANKED MAIL","12,022.49","1,961.88"
"HON. CHARLES W. DENT","2014","2014Q4","PERSONNEL COMPENSATION","887,072.72","240,791.69"
"HON. CHARLES W. DENT","2014","2014Q4","TRAVEL","26,745.87","7,335.80"
"HON. CHARLES W. DENT","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","102,582.41","21,191.32"
"HON. CHARLES W. DENT","2014","2014Q4","PRINTING AND REPRODUCTION","2,564.19","1,297.19"
"HON. CHARLES W. DENT","2014","2014Q4","OTHER SERVICES","27,674.10","6,344.42"
"HON. CHARLES W. DENT","2014","2014Q4","SUPPLIES AND MATERIALS","22,234.26","12,038.39"
"HON. CHARLES W. DENT","2014","2014Q4","EQUIPMENT","2,368.83","369.00"
"HON. RON DESANTIS","2014","2014Q4","FRANKED MAIL","26,236.37","774.01"
"HON. RON DESANTIS","2014","2014Q4","PERSONNEL COMPENSATION","926,064.64","261,411.04"
"HON. RON DESANTIS","2014","2014Q4","TRAVEL","61,874.41","22,514.27"
"HON. RON DESANTIS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","39,805.71","9,096.33"
"HON. RON DESANTIS","2014","2014Q4","PRINTING AND REPRODUCTION","30,432.27","3,258.67"
"HON. RON DESANTIS","2014","2014Q4","OTHER SERVICES","21,860.00","6,780.00"
"HON. RON DESANTIS","2014","2014Q4","SUPPLIES AND MATERIALS","14,327.61","9,793.98"
"HON. RON DESANTIS","2014","2014Q4","EQUIPMENT","3,357.46","904.93"
"HON. SCOTT DESJARLAIS","2014","2014Q4","FRANKED MAIL","45,959.85","2,970.67"
"HON. SCOTT DESJARLAIS","2014","2014Q4","PERSONNEL COMPENSATION","635,029.04","165,816.69"
"HON. SCOTT DESJARLAIS","2014","2014Q4","TRAVEL","74,429.40","21,660.77"
"HON. SCOTT DESJARLAIS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","98,808.66","19,629.95"
"HON. SCOTT DESJARLAIS","2014","2014Q4","PRINTING AND REPRODUCTION","134,283.15","606.67"
"HON. SCOTT DESJARLAIS","2014","2014Q4","OTHER SERVICES","29,452.24","13,413.97"
"HON. SCOTT DESJARLAIS","2014","2014Q4","SUPPLIES AND MATERIALS","35,348.15","25,002.07"
"HON. SCOTT DESJARLAIS","2014","2014Q4","EQUIPMENT","9,499.33","2,003.28"
"HON. THEODORE E. DEUTCH","2014","2014Q4","FRANKED MAIL","23,837.84","929.64"
"HON. THEODORE E. DEUTCH","2014","2014Q4","PERSONNEL COMPENSATION","1,036,551.37","283,611.06"
"HON. THEODORE E. DEUTCH","2014","2014Q4","TRAVEL","25,006.85","3,053.39"
"HON. THEODORE E. DEUTCH","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","58,609.68","14,929.99"
"HON. THEODORE E. DEUTCH","2014","2014Q4","PRINTING AND REPRODUCTION","50,737.20","515.41"
"HON. THEODORE E. DEUTCH","2014","2014Q4","OTHER SERVICES","29,998.30","7,112.52"
"HON. THEODORE E. DEUTCH","2014","2014Q4","SUPPLIES AND MATERIALS","25,434.23","4,088.83"
"HON. THEODORE E. DEUTCH","2014","2014Q4","EQUIPMENT","5,454.80","2,364.74"
"HON. MARIO DIAZ-BALART","2014","2014Q4","FRANKED MAIL","22,674.26","1,328.72"
"HON. MARIO DIAZ-BALART","2014","2014Q4","PERSONNEL COMPENSATION","871,424.84","206,541.62"
"HON. MARIO DIAZ-BALART","2014","2014Q4","TRAVEL","61,617.44","18,876.55"
"HON. MARIO DIAZ-BALART","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","133,960.19","35,880.17"
"HON. MARIO DIAZ-BALART","2014","2014Q4","PRINTING AND REPRODUCTION","19,436.53","3,163.72"
"HON. MARIO DIAZ-BALART","2014","2014Q4","OTHER SERVICES","44,175.33","11,515.07"
"HON. MARIO DIAZ-BALART","2014","2014Q4","SUPPLIES AND MATERIALS","26,494.55","18,025.93"
"HON. MARIO DIAZ-BALART","2014","2014Q4","EQUIPMENT","3,023.28","755.82"
"HON. JOHN D. DINGELL","2014","2014Q4","FRANKED MAIL","1,764.50","866.73"
"HON. JOHN D. DINGELL","2014","2014Q4","PERSONNEL COMPENSATION","1,004,171.79","295,882.17"
"HON. JOHN D. DINGELL","2014","2014Q4","TRAVEL","24,592.73","6,332.21"
"HON. JOHN D. DINGELL","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","107,283.28","28,330.49"
"HON. JOHN D. DINGELL","2014","2014Q4","PRINTING AND REPRODUCTION","1,608.37","1,130.58"
"HON. JOHN D. DINGELL","2014","2014Q4","OTHER SERVICES","28,997.90","13,242.78"
"HON. JOHN D. DINGELL","2014","2014Q4","SUPPLIES AND MATERIALS","6,083.92","1,668.93"
"HON. JOHN D. DINGELL","2014","2014Q4","EQUIPMENT","8,540.57","5,378.96"
"HON. LLOYD DOGGETT","2014","2014Q4","FRANKED MAIL","31,375.08","3,717.16"
"HON. LLOYD DOGGETT","2014","2014Q4","PERSONNEL COMPENSATION","858,218.71","227,269.42"
"HON. LLOYD DOGGETT","2014","2014Q4","TRAVEL","25,155.73","9,251.31"
"HON. LLOYD DOGGETT","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","131,401.33","33,392.06"
"HON. LLOYD DOGGETT","2014","2014Q4","PRINTING AND REPRODUCTION","28,282.27","3,647.52"
"HON. LLOYD DOGGETT","2014","2014Q4","OTHER SERVICES","52,812.17","13,436.15"
"HON. LLOYD DOGGETT","2014","2014Q4","SUPPLIES AND MATERIALS","17,839.53","12,513.41"
"HON. LLOYD DOGGETT","2014","2014Q4","EQUIPMENT","13,584.91","9,457.48"
"HON. MICHAEL F. DOYLE","2014","2014Q4","FRANKED MAIL","2,664.28","513.49"
"HON. MICHAEL F. DOYLE","2014","2014Q4","PERSONNEL COMPENSATION","954,526.21","266,279.22"
"HON. MICHAEL F. DOYLE","2014","2014Q4","TRAVEL","23,911.80","4,167.30"
"HON. MICHAEL F. DOYLE","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","95,575.28","24,063.73"
"HON. MICHAEL F. DOYLE","2014","2014Q4","PRINTING AND REPRODUCTION","756.38","206.88"
"HON. MICHAEL F. DOYLE","2014","2014Q4","OTHER SERVICES","20,735.00","5,655.00"
"HON. MICHAEL F. DOYLE","2014","2014Q4","SUPPLIES AND MATERIALS","5,711.92","1,013.39"
"HON. MICHAEL F. DOYLE","2014","2014Q4","EQUIPMENT","8,170.44","2,042.61"
"HON. TAMMY DUCKWORTH","2014","2014Q4","FRANKED MAIL","39,256.61","511.58"
"HON. TAMMY DUCKWORTH","2014","2014Q4","PERSONNEL COMPENSATION","793,236.37","229,384.48"
"HON. TAMMY DUCKWORTH","2014","2014Q4","TRAVEL","33,946.22","8,388.64"
"HON. TAMMY DUCKWORTH","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","79,645.45","15,932.06"
"HON. TAMMY DUCKWORTH","2014","2014Q4","PRINTING AND REPRODUCTION","93,912.16","2,402.87"
"HON. TAMMY DUCKWORTH","2014","2014Q4","OTHER SERVICES","33,985.00","9,655.00"
"HON. TAMMY DUCKWORTH","2014","2014Q4","SUPPLIES AND MATERIALS","42,525.37","38,235.72"
"HON. TAMMY DUCKWORTH","2014","2014Q4","EQUIPMENT","3,991.10","926.49"
"HON. SEAN P. DUFFY","2014","2014Q4","FRANKED MAIL","65,435.19","6,461.90"
"HON. SEAN P. DUFFY","2014","2014Q4","PERSONNEL COMPENSATION","758,744.09","216,314.83"
"HON. SEAN P. DUFFY","2014","2014Q4","TRAVEL","83,234.15","19,280.05"
"HON. SEAN P. DUFFY","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","80,754.53","17,635.89"
"HON. SEAN P. DUFFY","2014","2014Q4","PRINTING AND REPRODUCTION","55,438.43","3,125.00"
"HON. SEAN P. DUFFY","2014","2014Q4","OTHER SERVICES","32,873.56","5,655.00"
"HON. SEAN P. DUFFY","2014","2014Q4","SUPPLIES AND MATERIALS","12,133.47","2,650.27"
"HON. SEAN P. DUFFY","2014","2014Q4","EQUIPMENT","19,054.37","6,161.51"
"HON. JEFF DUNCAN","2014","2014Q4","FRANKED MAIL","5,909.49","2,914.51"
"HON. JEFF DUNCAN","2014","2014Q4","PERSONNEL COMPENSATION","890,098.87","258,471.68"
"HON. JEFF DUNCAN","2014","2014Q4","TRAVEL","93,097.41","17,988.63"
"HON. JEFF DUNCAN","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","55,316.26","15,206.43"
"HON. JEFF DUNCAN","2014","2014Q4","PRINTING AND REPRODUCTION","1,276.22","667.20"
"HON. JEFF DUNCAN","2014","2014Q4","OTHER SERVICES","21,470.00","5,920.00"
"HON. JEFF DUNCAN","2014","2014Q4","SUPPLIES AND MATERIALS","14,862.08","9,067.98"
"HON. JEFF DUNCAN","2014","2014Q4","EQUIPMENT","14,075.51","12,136.96"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","FRANKED MAIL","52,311.07","1,133.91"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","PERSONNEL COMPENSATION","899,735.87","230,375.00"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","TRAVEL","58,849.07","15,581.55"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","81,552.01","20,074.82"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","PRINTING AND REPRODUCTION","21,858.03","93.05"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","OTHER SERVICES","43,550.67","10,635.91"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","SUPPLIES AND MATERIALS","9,716.87","2,751.95"
"HON. JOHN J. DUNCAN, JR.","2014","2014Q4","EQUIPMENT","2,682.00","670.50"
"HON. DONNA F. EDWARDS","2014","2014Q4","FRANKED MAIL","1,742.73","675.16"
"HON. DONNA F. EDWARDS","2014","2014Q4","PERSONNEL COMPENSATION","898,308.23","216,666.64"
"HON. DONNA F. EDWARDS","2014","2014Q4","TRAVEL","12,698.75","3,793.87"
"HON. DONNA F. EDWARDS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","142,201.79","36,434.78"
"HON. DONNA F. EDWARDS","2014","2014Q4","PRINTING AND REPRODUCTION","30,389.99","310.09"
"HON. DONNA F. EDWARDS","2014","2014Q4","OTHER SERVICES","44,446.90","12,471.78"
"HON. DONNA F. EDWARDS","2014","2014Q4","SUPPLIES AND MATERIALS","37,715.05","14,522.60"
"HON. DONNA F. EDWARDS","2014","2014Q4","EQUIPMENT","7,541.48","1,537.59"
"HON. KEITH ELLISON","2014","2014Q4","FRANKED MAIL","1,301.47","376.58"
"HON. KEITH ELLISON","2014","2014Q4","PERSONNEL COMPENSATION","1,045,498.42","328,026.09"
"HON. KEITH ELLISON","2014","2014Q4","TRAVEL","41,669.02","7,821.51"
"HON. KEITH ELLISON","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","68,283.34","17,955.23"
"HON. KEITH ELLISON","2014","2014Q4","PRINTING AND REPRODUCTION","1,432.09","536.89"
"HON. KEITH ELLISON","2014","2014Q4","OTHER SERVICES","27,443.04","5,735.85"
"HON. KEITH ELLISON","2014","2014Q4","SUPPLIES AND MATERIALS","15,452.80","6,096.38"
"HON. KEITH ELLISON","2014","2014Q4","EQUIPMENT","3,640.08","1,302.54"
"HON. RENEE L. ELLMERS","2014","2014Q4","FRANKED MAIL","63,616.50","1,353.57"
"HON. RENEE L. ELLMERS","2014","2014Q4","PERSONNEL COMPENSATION","891,183.01","223,930.11"
"HON. RENEE L. ELLMERS","2014","2014Q4","TRAVEL","61,331.86","9,367.34"
"HON. RENEE L. ELLMERS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","60,333.56","14,988.19"
"HON. RENEE L. ELLMERS","2014","2014Q4","PRINTING AND REPRODUCTION","64,485.91","160.18"
"HON. RENEE L. ELLMERS","2014","2014Q4","OTHER SERVICES","39,500.48","8,395.00"
"HON. RENEE L. ELLMERS","2014","2014Q4","SUPPLIES AND MATERIALS","11,125.42","2,923.42"
"HON. RENEE L. ELLMERS","2014","2014Q4","EQUIPMENT","8,896.43","742.50"
"HON. ELIOT L. ENGEL","2014","2014Q4","FRANKED MAIL","4,484.34","2,901.16"
"HON. ELIOT L. ENGEL","2014","2014Q4","PERSONNEL COMPENSATION","810,610.31","176,875.02"
"HON. ELIOT L. ENGEL","2014","2014Q4","TRAVEL","16,547.06","7,261.19"
"HON. ELIOT L. ENGEL","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","129,579.76","45,156.87"
"HON. ELIOT L. ENGEL","2014","2014Q4","PRINTING AND REPRODUCTION","2,169.42","1,885.20"
"HON. ELIOT L. ENGEL","2014","2014Q4","OTHER SERVICES","28,270.00","7,710.00"
"HON. ELIOT L. ENGEL","2014","2014Q4","SUPPLIES AND MATERIALS","72,686.01","69,870.43"
"HON. ELIOT L. ENGEL","2014","2014Q4","EQUIPMENT","3,385.80","846.45"
"HON. WILLIAM L. ENYART","2014","2014Q4","FRANKED MAIL","48,134.44","5,570.04"
"HON. WILLIAM L. ENYART","2014","2014Q4","PERSONNEL COMPENSATION","910,864.20","250,527.50"
"HON. WILLIAM L. ENYART","2014","2014Q4","TRAVEL","48,011.12","17,121.78"
"HON. WILLIAM L. ENYART","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","79,019.03","26,803.56"
"HON. WILLIAM L. ENYART","2014","2014Q4","PRINTING AND REPRODUCTION","86,643.29","985.23"
"HON. WILLIAM L. ENYART","2014","2014Q4","OTHER SERVICES","30,303.21","11,584.56"
"HON. WILLIAM L. ENYART","2014","2014Q4","SUPPLIES AND MATERIALS","10,763.66","1,622.80"
"HON. WILLIAM L. ENYART","2014","2014Q4","EQUIPMENT","7,649.14","1,626.10"
"HON. ANNA G. ESHOO","2014","2014Q4","FRANKED MAIL","3,228.05","636.57"
"HON. ANNA G. ESHOO","2014","2014Q4","PERSONNEL COMPENSATION","1,018,799.27","255,374.97"
"HON. ANNA G. ESHOO","2014","2014Q4","TRAVEL","23,490.26","5,501.53"
"HON. ANNA G. ESHOO","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","131,127.11","32,850.60"
"HON. ANNA G. ESHOO","2014","2014Q4","PRINTING AND REPRODUCTION","3,726.57","1,536.36"
"HON. ANNA G. ESHOO","2014","2014Q4","OTHER SERVICES","49,174.09","19,829.20"
"HON. ANNA G. ESHOO","2014","2014Q4","SUPPLIES AND MATERIALS","19,101.97","13,481.56"
"HON. ANNA G. ESHOO","2014","2014Q4","EQUIPMENT","2,180.16","545.04"
"HON. ELIZABETH H. ESTY","2014","2014Q4","FRANKED MAIL","74,665.12","2,316.67"
"HON. ELIZABETH H. ESTY","2014","2014Q4","PERSONNEL COMPENSATION","843,739.55","245,356.70"
"HON. ELIZABETH H. ESTY","2014","2014Q4","TRAVEL","55,312.56","12,427.43"
"HON. ELIZABETH H. ESTY","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","76,437.77","16,168.46"
"HON. ELIZABETH H. ESTY","2014","2014Q4","PRINTING AND REPRODUCTION","59,636.38","16,854.13"
"HON. ELIZABETH H. ESTY","2014","2014Q4","OTHER SERVICES","24,836.48","9,655.00"
"HON. ELIZABETH H. ESTY","2014","2014Q4","SUPPLIES AND MATERIALS","16,063.33","12,479.63"
"HON. ELIZABETH H. ESTY","2014","2014Q4","EQUIPMENT","4,017.68","1,403.36"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","FRANKED MAIL","2,784.92","2,646.26"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","PERSONNEL COMPENSATION","1,024,592.46","289,668.47"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","TRAVEL","44,636.64","23,140.86"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","93,934.35","29,149.24"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","PRINTING AND REPRODUCTION","3,262.57","2,048.13"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","OTHER SERVICES","6,000.00","6,000.00"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","SUPPLIES AND MATERIALS","24,163.34","9,510.90"
"HON. ENI F. H. FALEOMAVAEGA","2014","2014Q4","EQUIPMENT","3,721.97","1,670.03"
"HON. BLAKE FARENTHOLD","2014","2014Q4","FRANKED MAIL","41,918.63","3,385.01"
"HON. BLAKE FARENTHOLD","2014","2014Q4","PERSONNEL COMPENSATION","763,573.92","252,857.14"
"HON. BLAKE FARENTHOLD","2014","2014Q4","TRAVEL","120,841.00","44,129.37"
"HON. BLAKE FARENTHOLD","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","69,538.08","19,034.48"
"HON. BLAKE FARENTHOLD","2014","2014Q4","PRINTING AND REPRODUCTION","38,254.70","1,938.75"
"HON. BLAKE FARENTHOLD","2014","2014Q4","OTHER SERVICES","30,826.73","10,590.10"
"HON. BLAKE FARENTHOLD","2014","2014Q4","SUPPLIES AND MATERIALS","31,631.60","19,894.38"
"HON. BLAKE FARENTHOLD","2014","2014Q4","EQUIPMENT","14,175.82","11,151.82"
"HON. SAM FARR","2014","2014Q4","FRANKED MAIL","7,894.24","1,894.62"
"HON. SAM FARR","2014","2014Q4","PERSONNEL COMPENSATION","1,020,328.47","268,027.53"
"HON. SAM FARR","2014","2014Q4","TRAVEL","45,763.08","17,938.91"
"HON. SAM FARR","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","80,830.49","17,729.77"
"HON. SAM FARR","2014","2014Q4","PRINTING AND REPRODUCTION","1,810.83","643.06"
"HON. SAM FARR","2014","2014Q4","OTHER SERVICES","41,131.09","11,031.09"
"HON. SAM FARR","2014","2014Q4","SUPPLIES AND MATERIALS","12,299.13","3,458.75"
"HON. SAM FARR","2014","2014Q4","EQUIPMENT","8,232.92","1,987.23"
"HON. CHAKA FATTAH","2014","2014Q4","FRANKED MAIL","380.91","105.33"
"HON. CHAKA FATTAH","2014","2014Q4","PERSONNEL COMPENSATION","901,375.00","250,952.42"
"HON. CHAKA FATTAH","2014","2014Q4","TRAVEL","28,598.61","8,529.12"
"HON. CHAKA FATTAH","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","109,447.34","26,707.59"
"HON. CHAKA FATTAH","2014","2014Q4","PRINTING AND REPRODUCTION","5,506.84","4,531.34"
"HON. CHAKA FATTAH","2014","2014Q4","OTHER SERVICES","30,325.00","8,040.00"
"HON. CHAKA FATTAH","2014","2014Q4","SUPPLIES AND MATERIALS","84,830.13","80,250.19"
"HON. CHAKA FATTAH","2014","2014Q4","EQUIPMENT","1,702.16","195.00"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","FRANKED MAIL","53,827.11","3,806.84"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","PERSONNEL COMPENSATION","893,333.69","255,382.30"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","TRAVEL","54,068.93","9,069.01"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","73,788.95","19,493.58"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","PRINTING AND REPRODUCTION","22,107.90","506.61"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","OTHER SERVICES","21,835.00","5,655.00"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","SUPPLIES AND MATERIALS","10,057.08","1,712.37"
"HON. STEPHEN LEE FINCHER","2014","2014Q4","EQUIPMENT","4,174.00","588.00"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","FRANKED MAIL","76,045.99","8,149.72"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","PERSONNEL COMPENSATION","838,385.42","276,382.35"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","TRAVEL","25,344.45","5,835.34"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","135,305.65","27,416.67"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","PRINTING AND REPRODUCTION","43,861.24","10,526.60"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","OTHER SERVICES","31,711.25","10,201.25"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","SUPPLIES AND MATERIALS","9,478.63","4,486.86"
"HON. MICHAEL G. FITZPATRICK","2014","2014Q4","EQUIPMENT","7,045.16","3,163.91"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","FRANKED MAIL","18,680.34","461.67"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","PERSONNEL COMPENSATION","848,950.68","256,449.59"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","TRAVEL","77,709.82","25,282.90"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","151,647.57","29,205.70"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","PRINTING AND REPRODUCTION","2,734.79","950.16"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","OTHER SERVICES","32,295.75","7,134.87"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","SUPPLIES AND MATERIALS","16,842.49","6,690.06"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2014","2014Q4","EQUIPMENT","2,140.20","1,076.95"
"HON. JOHN FLEMING","2014","2014Q4","FRANKED MAIL","31,826.10","882.23"
"HON. JOHN FLEMING","2014","2014Q4","PERSONNEL COMPENSATION","853,301.25","247,625.12"
"HON. JOHN FLEMING","2014","2014Q4","TRAVEL","31,982.21","7,525.41"
